Iteration,Elapsed,Running,Creating,Terminating,Evicted,Total Active Memory,Total Free Memory, Active,0,1,2,3,4,Free,0,1,2,3,4
54,308,38,16,37,0,22378220,15432576,,5186324,4936052,2993288,2991724,6270832,,2886368,186788,2511284,8455596,1392540
55,313,40,15,37,0,22477012,14378864,,5253520,4925496,2993600,2992280,6312116,,2197176,195676,2510700,8455160,1020152
56,319,41,15,37,0,22508844,14099008,,5233732,4953964,2998672,2996632,6325844,,2214336,160764,2506400,8450700,766808
57,325,41,16,37,0,22414204,14465912,,5211476,4864200,3019940,2993280,6325308,,2238040,928248,2483716,8454320,361588
58,330,42,16,37,0,22659608,13854100,,5232764,4882500,3226124,2985976,6332244,,2083876,597716,2446152,8463240,263116
59,336,43,16,37,0,23064392,13253572,,5423960,4887436,3227592,2981876,6543528,,1690292,478912,2444288,8466556,173524
60,342,43,17,37,0,23093436,12987712,,5422628,4895172,3231316,2982936,6561384,,1642596,273264,2439416,8465400,167036
61,348,43,18,37,0,23047152,13816636,,5438076,4893684,3198892,2990236,6526264,,1628224,215088,3362320,8452896,158108
62,353,43,19,37,0,23063688,13097728,,5400164,4939316,3202248,2988772,6533188,,1402408,184244,2854364,8453948,202764
63,359,44,19,37,0,23060656,12720840,,5405080,4933788,3180144,3008044,6533600,,1396648,186596,2498428,8435888,203280
64,365,45,19,37,0,23260936,12621528,,5528924,4929916,3211652,3026436,6564008,,1340796,190180,2447760,8406748,236044
65,371,46,19,37,0,23309000,12269700,,5588000,4933956,3214384,3005984,6566676,,1033360,184144,2444980,8433804,173412
66,377,46,20,37,0,23375420,12717408,,5595536,4877964,3217576,3010600,6673744,,752016,936320,2442496,8429772,156804
67,382,47,20,37,0,23899320,12291368,,5561488,4858388,3833916,3006840,6638688,,754236,501040,2398352,8433016,204724
68,388,47,21,37,0,23845256,12034140,,5553356,4877180,3792496,3009760,6612464,,761704,263980,2396916,8430476,181064
69,394,47,22,37,0,23871520,12030408,,5573276,4896808,3789316,3002220,6609900,,731272,253468,2400480,8438944,206244
70,400,47,23,37,0,23903236,11991524,,5577352,4897032,3792232,3004416,6632204,,729712,252956,2396404,8432096,180356
71,405,47,24,37,0,24173536,11931688,,5575048,4899680,3809872,3015624,6873312,,728164,251272,2376952,8420276,155024
72,411,47,25,37,0,24146532,12068756,,5607664,4875464,3827896,3022512,6812996,,825564,294316,2367500,8416604,164772
73,417,47,26,37,0,23787416,14273364,,5609976,4863336,3560208,3029064,6724832,,698496,338440,4675396,8408660,152372
74,423,47,27,37,0,23751044,13754012,,5554864,4932660,3549692,3029604,6684224,,752676,263284,4187732,8408160,142160
75,429,47,27,37,0,23845280,13163460,,5596944,4933608,3556716,3027500,6730512,,698920,261896,3643844,8409904,148896
76,434,47,28,37,0,23857216,12623388,,5608196,4946252,3555280,3016976,6730512,,686776,248564,3117600,8421552,148896
77,440,47,29,37,0,23912152,12329896,,5631128,4962692,3570612,3017208,6730512,,669576,238544,2851796,8421084,148896
78,446,48,29,37,0,23755772,12602180,,5443472,4950016,3617856,3013916,6730512,,1365372,283072,2380948,8423892,148896
79,452,48,30,37,0,23897208,12984192,,5459444,4883740,3627304,3025036,6901684,,920092,1144836,2370108,8410708,138448
80,458,48,31,37,0,23914388,12068124,,5395644,4940756,3628632,3047672,6901684,,715696,462596,2368268,8383116,138448
81,464,48,32,37,0,23933644,11929484,,5403108,4943144,3623172,3062536,6901684,,703296,348164,2372984,8366592,138448
82,469,48,33,37,0,23943372,11948092,,5411220,4938924,3622924,3068620,6901684,,695708,378112,2373196,8362628,138448
