Start,GetPodsTime,Wanted,Running,Creating,Pending,Terminating,Total Active Memory,Total Free Memory,Total Available,Total Buffers,Total Cached,Active,0,1,2,3,Free,0,1,2,3,Available,0,1,2,3,Buffers,0,1,2,3,Cached,0,1,2,3
63,0,27,22,5,0,0,54740920,53734848,86035072,5400,51206676,,13431820,13642204,16893892,10773004,,15800088,14455504,11956152,11523104,,23500444,23389164,19743804,19401660,,1988,1988,644,780,,12681852,13767180,12268980,12488664
65,0,28,24,4,0,0,55585064,52887996,85190004,5400,51982256,,13610304,13782724,17208208,10983828,,15635804,14287484,11639364,11325344,,23337552,23221160,19427300,19203992,,1988,1988,644,780,,12857172,13914488,12502780,12707816
67,1,29,25,4,0,0,56604028,51834640,84138804,5400,52995452,,13875508,14156520,17370732,11201268,,15364860,13915664,11460852,11093264,,23066620,22850700,19248940,18972544,,1988,1988,644,780,,13088800,14290040,12686996,12929616
70,0,30,26,4,0,0,57570620,50875944,83181720,5400,53822492,,14332240,14372044,17540532,11325804,,14905616,13689596,11294952,10985780,,22607464,22624732,19083336,18866188,,1988,1988,644,780,,13513412,14436820,12821948,13050312
72,0,31,26,5,0,0,59037576,49376200,81683992,5400,55233756,,14577340,14716380,18152604,11591252,,14641396,13352212,10662356,10720236,,22343264,22287368,18452168,18601192,,1988,1988,644,780,,13779300,14782296,13357484,13314676
74,1,32,28,4,0,0,60244636,48136760,80452472,5400,56400632,,14787528,14919540,18581360,11956208,,14428320,13124500,10233612,10350328,,22131528,22063756,18023728,18233460,,1988,1988,644,780,,13987124,14993036,13805472,13615000
77,0,33,29,4,0,0,60928388,47457660,79775300,5400,57026884,,15043436,15021104,18615660,12248188,,14166988,13046188,10192800,10051684,,21870244,21986736,17983276,17935044,,1988,1988,644,780,,14178528,15093776,13830048,13924532
79,0,34,30,4,0,0,62552944,45786600,78107552,5400,58573304,,15616004,15596748,18899964,12440228,,13597324,12453424,9913040,9822812,,21300644,21394152,17705076,17707680,,1988,1988,644,780,,14748864,15601484,14111648,14111308
81,1,35,32,3,0,0,63833708,44494840,76816448,5400,59784796,,15870844,16013656,19077640,12871568,,13328704,12021252,9729668,9415216,,21032032,20961984,17522220,17300212,,1988,1988,644,780,,15011376,16016148,14216144,14541128
84,0,36,32,4,0,0,65045060,43298672,75622024,5400,60930896,,15967460,16153080,19692040,13232480,,13254676,11879360,9111464,9053172,,20959352,20820116,16904224,16938332,,1988,1988,644,780,,15105628,16161388,14827376,14836504
86,0,37,33,4,0,0,66127880,42212700,74537880,5400,61959716,,16433652,16432176,19918016,13344036,,12774904,11632152,8859880,8945764,,20479680,20574276,16652688,16831236,,1988,1988,644,780,,15502720,16438852,15059280,14958864
