Iteration,Elapsed,Running,Creating,Terminating,Evicted,Total Active Memory,Total Free Memory, Active,0,1,2,3,4,Free,0,1,2,3,4
54,307,39,15,37,0,23002468,14082984,,5052720,3941628,5471192,2250684,6286244,,2048300,594908,190760,10822560,426456
55,313,39,16,37,0,23268732,13614168,,5254692,3943124,5459412,2249632,6361872,,1617820,592888,202768,10823904,376788
56,318,40,16,37,0,23495712,13416680,,5257580,3944992,5546244,2245384,6501512,,1615744,591108,177464,10828336,204028
57,324,42,15,37,0,23503436,13648348,,5230508,3953004,5531480,2278708,6509736,,1642920,415492,608896,10793208,187832
58,330,43,15,37,0,23661228,12875948,,5276600,3972220,5544960,2278768,6588680,,1526720,182556,197288,10787816,181568
59,335,43,16,37,0,23801316,12469988,,5419908,3969948,5521276,2287744,6602440,,1090000,201856,219692,10781524,176916
60,341,43,17,37,0,24158368,12381412,,5405932,3948120,5535444,2285176,6983696,,1049632,180960,207012,10784324,159484
61,347,45,16,37,0,24382176,12414312,,5402376,4007472,5537500,2276864,7157964,,1054192,202464,202056,10792828,162772
62,353,45,17,37,0,24689232,12136756,,5408272,4014812,5600160,2277676,7388312,,787392,194620,189392,10792160,173192
63,358,46,17,37,0,25843256,12448528,,5385296,4019632,6312844,2286568,7838916,,809540,190008,509892,10781836,157252
64,364,46,18,37,0,25663536,14102852,,5560916,4019948,5560328,2286840,8235504,,693140,189492,2269588,10781316,169316
65,370,48,17,37,0,25879792,13958392,,5550428,4004528,5580356,2279612,8464868,,425968,767556,1769232,10789220,206416
66,376,48,18,37,0,27229396,12731428,,5570644,4006804,5561548,2278236,9812164,,230024,281916,1275376,10790324,153788
67,381,48,19,37,0,27749272,11788384,,5577700,4049484,5567168,2279780,10275140,,224372,206432,394612,10782440,180528
68,387,48,20,37,0,27737920,11800052,,5555388,4049804,5592332,2266180,10274216,,246564,205860,356084,10796340,195204
69,393,49,20,37,0,28515356,11707144,,6218204,4051460,5647880,2265932,10331880,,216056,204244,313460,10800716,172668
70,399,49,21,37,0,28625808,11682992,,6199300,4052376,5678404,2268072,10427656,,232168,203728,281880,10799392,165824
71,404,49,22,37,0,29323696,11644164,,6191560,4053740,5687612,2287408,11103376,,239128,201864,270064,10777728,155380
72,410,49,23,37,0,29596512,13626844,,6195924,3991628,5688944,2274068,11445948,,235008,2138548,241768,10793092,218428
73,416,50,23,37,0,29628244,12700120,,6213648,4026328,5657944,2283668,11446656,,218252,1166000,369640,10782000,164228
74,422,51,23,37,0,29877496,12241828,,6237052,4030124,5695052,2299264,11616004,,217652,791408,281852,10765904,185012
75,427,51,24,37,0,30871988,11915388,,7058960,4033088,5697556,2302788,11779596,,241068,486024,277996,10761300,149000
76,433,51,25,37,0,31073684,11730692,,7088884,4058996,5699092,2305952,11920760,,209916,343516,277184,10758812,141264
77,439,51,26,37,0,31421840,11719436,,7074184,4097268,5751092,2329964,12169332,,225600,302808,269824,10717180,204024
78,445,52,26,37,0,31380820,11658852,,7085156,4098292,5696644,2330216,12170512,,213148,302832,258764,10715564,168544
79,450,52,27,37,0,31714440,11647332,,7451048,4102668,5702132,2327464,12131128,,181416,297924,253140,10728660,186192
80,456,52,28,37,0,30464332,13814140,,6270524,4145472,5649692,2323112,12075532,,2268808,253496,365896,10733092,192848
