Iteration,Elapsed,WorkUnits,WorkCount,Running,Creating,Terminating,Evicted,Total Active Memory,Total Free Memory, Active,0,1,2,3,4,Free,0,1,2,3,4
197,2112,230,1.07311e+08,186,11,0,0,9104916,26153528,,636924,658236,3152928,1632036,3024792,,4137472,3418844,5973996,8406740,4216476
198,2123,229,9.52935e+07,187,11,0,0,9104992,26110472,,636916,658248,3152984,1632040,3024804,,4124092,3390624,5992024,8382968,4220764
199,2134,224,1.02769e+08,188,11,0,0,9105060,26126352,,636904,658324,3152992,1632052,3024788,,4123972,3402388,5991616,8389456,4218920
200,2144,245,1.08054e+08,189,11,0,0,9105512,26045508,,637224,658284,3153048,1632168,3024788,,4112416,3375268,5989296,8347756,4220772
201,2158,236,1.02737e+08,189,12,0,0,9105304,26072000,,636984,658324,3153024,1632184,3024788,,4103692,3389292,5976788,8383076,4219152
202,2168,233,1.10379e+08,189,13,0,0,9105520,26036248,,636996,658336,3153120,1632196,3024872,,4098248,3388548,5979340,8361860,4208252
203,2180,244,1.01437e+08,191,12,0,0,9105716,26009476,,637004,658424,3153132,1632224,3024932,,4087596,3360976,5978524,8369724,4212656
204,2192,242,1.13493e+08,193,11,0,0,9105812,25945880,,637012,658472,3153188,1632204,3024936,,4084028,3378836,5931812,8352052,4199152
205,2203,245,1.2031e+08,193,12,0,0,9106008,25953044,,637096,658476,3153208,1632276,3024952,,4073840,3371316,5948088,8376844,4182956
206,2216,265,1.01095e+08,194,11,0,0,9106172,25940272,,637092,658488,3153212,1632268,3025112,,4080468,3355900,5960292,8374228,4169384
207,2230,252,1.00863e+08,195,10,0,0,9106396,25920020,,637188,658532,3153212,1632312,3025152,,4058308,3345236,5955676,8379456,4181344
208,2241,254,1.14672e+08,195,10,0,0,9106596,25906636,,637236,658648,3153284,1632288,3025140,,4045300,3363228,5954324,8367096,4176688
209,2253,267,9.99202e+07,198,9,0,0,9106844,25857548,,637356,658704,3153284,1632360,3025140,,4019048,3350248,5945932,8363564,4178756
210,2265,272,1.21903e+08,198,10,0,0,9106832,25872832,,637316,658688,3153284,1632404,3025140,,4061240,3344412,5947860,8341080,4178240
211,2278,245,1.02469e+08,199,11,0,0,9106852,25861996,,637292,658688,3153296,1632420,3025156,,4023560,3374736,5932204,8353744,4177752
212,2289,250,1.01396e+08,199,12,0,0,9107004,25875048,,637296,658756,3153356,1632432,3025164,,4029264,3394380,5928460,8338372,4184572
213,2301,271,1.13403e+08,200,13,0,0,9107052,25880572,,637264,658752,3153368,1632504,3025164,,4021784,3401248,5929752,8351280,4176508
214,2311,270,1.0861e+08,200,14,0,0,9107188,25846008,,637332,658740,3153440,1632528,3025148,,4020776,3405492,5917668,8324696,4177376
215,2323,275,1.08244e+08,201,14,0,0,9107268,25817888,,637340,658760,3153432,1632576,3025160,,4025552,3402048,5905956,8339172,4145160
216,2334,276,1.10939e+08,202,14,0,0,9107356,25771580,,637356,658760,3153444,1632584,3025212,,4001832,3361776,5904912,8333564,4169496
217,2346,261,1.02475e+08,204,12,0,0,9107636,25732400,,637444,658780,3153568,1632628,3025216,,3997512,3379980,5848176,8337304,4169428
218,2357,278,1.14677e+08,204,13,0,0,9107584,25769324,,637416,658760,3153512,1632616,3025280,,3999920,3381576,5894740,8336212,4156876
219,2369,262,1.09711e+08,205,13,0,0,9107832,25741740,,637496,658880,3153516,1632676,3025264,,3998244,3353504,5900044,8328928,4161020
220,2380,280,1.09774e+08,205,14,0,0,9107932,25693408,,637488,658912,3153520,1632680,3025332,,3997168,3355752,5897540,8334224,4108724
221,2391,269,1.16523e+08,208,13,0,0,9108052,25634000,,637508,658928,3153664,1632644,3025308,,3976880,3342504,5874064,8304724,4135828
222,2402,273,1.09233e+08,210,12,0,0,9108116,25657228,,637572,658908,3153712,1632656,3025268,,3979888,3349340,5871104,8318812,4138084
223,2413,283,1.1341e+08,212,11,0,0,9108356,25627632,,637564,658992,3153720,1632660,3025420,,3983212,3345544,5879612,8320952,4098312
224,2423,269,9.91585e+07,213,11,0,0,9108620,25626192,,637644,658984,3153716,1632732,3025544,,3977972,3344928,5883488,8317464,4102340
225,2435,293,1.22318e+08,214,11,0,0,9108820,25579480,,637652,658996,3153716,1632800,3025656,,3982868,3334456,5878192,8299420,4084544
226,2446,273,1.11002e+08,214,12,0,0,9109028,25567944,,637720,659160,3153728,1632792,3025628,,3977020,3300184,5882956,8298024,4109760
227,2458,268,1.09383e+08,214,13,0,0,9108932,25614088,,637720,659056,3153728,1632800,3025628,,3974560,3344848,5882164,8300944,4111572
228,2468,265,1.04249e+08,214,14,0,0,9109060,25589964,,637716,659164,3153736,1632804,3025640,,3971968,3357300,5859776,8291136,4109784
229,2481,298,1.17986e+08,216,13,0,0,9109192,25535820,,637736,659132,3153788,1632904,3025632,,3952920,3338792,5866972,8268660,4108476
230,2493,285,1.20593e+08,217,13,0,0,9109264,25534872,,637740,659140,3153808,1632936,3025640,,3959780,3332716,5855540,8278244,4108592
231,2504,288,1.10839e+08,217,14,0,0,9109344,25522788,,637728,659204,3153816,1632956,3025640,,3957944,3331252,5841332,8276200,4116060
232,2518,287,1.12707e+08,219,13,0,0,9109440,25509604,,637724,659200,3153872,1632996,3025648,,3957804,3334112,5872532,8252156,4093000
233,2531,299,1.20421e+08,221,12,0,0,9109792,25450828,,637804,659216,3153872,1633176,3025724,,3958976,3314088,5869396,8235840,4072528
234,2543,288,1.16544e+08,221,13,0,0,9109940,25446516,,637816,659272,3153888,1633172,3025792,,3957612,3324844,5856892,8238928,4068240
235,2555,288,1.14579e+08,221,14,0,0,9110032,25402480,,637820,659308,3153948,1633176,3025780,,3936428,3288392,5852016,8251640,4074004
236,2565,302,1.15483e+08,222,14,0,0,9110132,25443876,,637944,659280,3153960,1633160,3025788,,3942740,3304788,5852996,8269440,4073912
237,2576,281,1.08293e+08,224,13,0,0,9110120,25434580,,637916,659284,3153968,1633168,3025784,,3931368,3312416,5848796,8267404,4074596
238,2588,316,1.25552e+08,224,14,0,0,9110272,25418712,,638032,659284,3154024,1633156,3025776,,3929104,3311068,5836708,8266508,4075324
239,2599,305,1.14213e+08,224,15,0,0,9110424,25388016,,638024,659288,3154036,1633168,3025908,,3933288,3309452,5836808,8263324,4045144
240,2611,310,1.2099e+08,226,14,0,0,9110636,25294400,,638068,659416,3154112,1633164,3025876,,3900416,3262264,5819876,8262736,4049108
241,2622,304,1.26482e+08,226,15,0,0,9110744,25303180,,638104,659440,3154168,1633168,3025864,,3920384,3248208,5824060,8261240,4049288
242,2634,303,1.18655e+08,227,15,0,0,9110816,25317456,,638108,659500,3154164,1633176,3025868,,3918136,3261748,5831164,8263944,4042464
243,2645,311,1.10483e+08,228,15,0,0,9110984,25284572,,638252,659500,3154172,1633184,3025876,,3891872,3261028,5825304,8261612,4044756
244,2656,308,1.17049e+08,229,14,0,0,9111108,25249608,,638252,659492,3154168,1633260,3025936,,3891180,3258312,5826704,8233412,4040000
245,2667,296,1.0614e+08,230,14,0,0,9111068,25244004,,638248,659484,3154168,1633244,3025924,,3904856,3233484,5828048,8239880,4037736
246,2677,292,1.10844e+08,231,14,0,0,9111264,25208736,,638248,659576,3154180,1633256,3026004,,3900048,3234668,5817336,8227140,4029544
247,2688,297,1.22823e+08,232,15,0,0,9111484,25203616,,638260,659580,3154252,1633384,3026008,,3903092,3238984,5809424,8226644,4025472
248,2699,309,1.20115e+08,234,14,0,0,9111548,25165116,,638344,659580,3154252,1633368,3026004,,3891656,3240608,5798460,8212004,4022388
249,2710,297,1.20278e+08,235,14,0,0,9111692,25141336,,638364,659584,3154256,1633404,3026084,,3877096,3239812,5797720,8220748,4005960
250,2721,317,1.23362e+08,235,15,0,0,9111788,25127484,,638388,659644,3154260,1633424,3026072,,3887168,3228056,5778156,8218480,4015624
251,2733,303,9.95484e+07,236,15,0,0,9111936,25109228,,638416,659648,3154392,1633404,3026076,,3889620,3229480,5773292,8199260,4017576
252,2744,323,1.24605e+08,237,15,0,0,9112084,25111924,,638384,659644,3154408,1633564,3026084,,3885348,3227412,5784288,8193480,4021396
253,2756,311,1.22387e+08,238,15,0,0,9112216,25069404,,638400,659716,3154408,1633584,3026108,,3871692,3220544,5786564,8203960,3986644
254,2766,332,1.18244e+08,239,15,0,0,9112256,25066100,,638396,659720,3154392,1633588,3026160,,3873172,3206628,5784156,8210136,3992008
255,2777,334,1.2627e+08,240,15,0,0,9112312,24992344,,638392,659808,3154416,1633592,3026104,,3873324,3174660,5779672,8195760,3968928
256,2789,326,1.13959e+08,240,16,0,0,9112508,25024132,,638416,659864,3154464,1633596,3026168,,3871840,3188752,5774248,8202076,3987216
257,2800,341,1.26212e+08,240,17,0,0,9112580,25007504,,638468,659852,3154460,1633616,3026184,,3863536,3192924,5776552,8198972,3975520
258,2811,342,1.23444e+08,242,16,0,0,9112808,24951000,,638564,659864,3154484,1633596,3026300,,3852724,3167784,5766096,8199516,3964880
259,2824,357,1.31614e+08,242,17,0,0,9113108,24899244,,638548,660004,3154536,1633600,3026420,,3846084,3122556,5766872,8204960,3958772
260,2838,330,1.14965e+08,243,17,0,0,9113044,24929576,,638540,659924,3154548,1633604,3026428,,3838340,3165916,5761404,8202332,3961584
261,2850,325,1.12e+08,243,17,0,0,9113132,24875472,,638544,659936,3154536,1633656,3026460,,3845088,3169072,5766540,8149768,3945004
262,2861,307,1.17343e+08,244,16,0,0,9113224,24871372,,638644,659936,3154572,1633604,3026468,,3806744,3171180,5767804,8198940,3926704
263,2872,325,1.23305e+08,246,16,0,0,9113316,24811148,,638688,659988,3154592,1633608,3026440,,3816876,3149224,5771844,8181104,3892100
264,2883,308,1.07786e+08,247,17,0,0,9113596,24815368,,638700,660092,3154584,1633672,3026548,,3815184,3143320,5770068,8177024,3909772
265,2894,341,1.3379e+08,248,17,0,0,9113664,24806560,,638684,660092,3154636,1633716,3026536,,3825172,3148972,5754744,8163348,3914324
266,2905,377,1.35786e+08,248,18,0,0,9113780,24778816,,638668,660088,3154632,1633880,3026512,,3804260,3154236,5741260,8139280,3939780
267,2915,341,1.27825e+08,249,18,0,0,9113912,24759548,,638760,660092,3154700,1633824,3026536,,3804956,3154664,5732372,8161736,3905820
268,2925,339,1.19611e+08,249,19,0,0,9113908,24750036,,638752,660080,3154712,1633832,3026532,,3807140,3152168,5720424,8166736,3903568
269,2937,347,1.26684e+08,250,19,0,0,9114196,24694864,,638836,660136,3154712,1633832,3026680,,3798116,3127312,5697636,8157124,3914676
270,2948,341,1.19265e+08,251,19,0,0,9114220,24706840,,638832,660168,3154716,1633832,3026672,,3798108,3129900,5694876,8158712,3925244
271,2961,356,1.37125e+08,254,17,0,0,9114416,24675424,,638836,660168,3154768,1633960,3026684,,3791704,3129388,5714608,8110768,3928956
272,2972,350,1.34051e+08,255,17,0,0,9114524,24697844,,638916,660164,3154856,1633916,3026672,,3794772,3132028,5703904,8156760,3910380
273,2983,347,1.2523e+08,255,18,0,0,9114544,24701520,,638916,660184,3154840,1633944,3026660,,3793764,3116828,5706560,8153492,3930876
274,2995,345,1.24754e+08,256,18,0,0,9114904,24655484,,638908,660432,3154932,1633972,3026660,,3791164,3109864,5690144,8153764,3910548
275,3006,348,1.28468e+08,257,18,0,0,9115052,24655548,,638912,660440,3154968,1633980,3026752,,3788504,3113676,5678704,8153656,3921008
276,3017,343,1.13275e+08,259,17,0,0,9032416,24704952,,638980,660436,3154928,1634076,2943996,,3769348,3116364,5689508,8109768,4019964
277,3028,359,1.1399e+08,260,17,0,0,9032516,24722128,,638996,660432,3154984,1634052,2944052,,3745060,3108280,5698220,8140640,4029928
278,3039,368,1.27266e+08,260,18,0,0,9032728,24706400,,639112,660444,3154996,1634060,2944116,,3747584,3102764,5682424,8142752,4030876
279,3050,333,1.169e+08,261,18,0,0,9032916,24672872,,639212,660452,3155084,1634056,2944112,,3739396,3074692,5688884,8131928,4037972
280,3061,361,1.3018e+08,261,19,0,0,9032932,24696216,,639180,660520,3155068,1634052,2944112,,3745348,3091072,5686180,8139384,4034232
281,3071,339,1.1563e+08,261,19,0,0,9033188,24602192,,639312,660540,3155064,1634160,2944112,,3694680,3089756,5690032,8096912,4030812
282,3082,363,1.39796e+08,261,19,0,0,9033176,24673288,,639264,660536,3155064,1634196,2944116,,3745668,3085456,5695964,8124016,4022184
283,3093,336,1.21651e+08,261,19,0,0,9033268,24661280,,639252,660548,3155060,1634264,2944144,,3743192,3086652,5691788,8128824,4010824
284,3104,346,1.19099e+08,261,20,0,0,9033364,24600800,,639264,660556,3155116,1634240,2944188,,3734024,3086200,5636684,8126852,4017040
285,3115,361,1.25628e+08,261,20,0,0,9033448,24615532,,639268,660572,3155148,1634252,2944208,,3737320,3061044,5690716,8126440,4000012
286,3127,346,1.24813e+08,261,20,0,0,9033848,24591536,,639312,660828,3155184,1634280,2944244,,3713208,3065880,5687340,8121856,4003252
287,3142,359,1.24075e+08,261,21,0,0,9033888,24537260,,639360,660832,3155180,1634248,2944268,,3713072,3059084,5689876,8127208,3948020
288,3154,346,1.28091e+08,261,22,0,0,9033932,24587484,,639336,660852,3155176,1634260,2944308,,3730360,3058364,5679060,8126464,3993236
289,3167,377,1.24935e+08,264,22,0,0,9034008,24511848,,639356,660896,3155200,1634280,2944276,,3717712,3042056,5653584,8124616,3973880
290,3178,395,1.31907e+08,269,21,0,0,9034792,24442076,,639432,661392,3155240,1634360,2944368,,3693724,3026980,5656140,8091292,3973940
291,3189,361,1.40164e+08,269,22,0,0,9034852,24461644,,639408,661484,3155228,1634352,2944380,,3714676,3039448,5648920,8085296,3973304
292,3198,398,1.51984e+08,270,22,0,0,9035076,24442136,,639420,661552,3155232,1634408,2944464,,3726116,3022584,5653464,8094380,3945592
293,3209,395,1.40759e+08,272,21,0,0,9035260,24430168,,639408,661648,3155296,1634416,2944492,,3722688,3023284,5644524,8078352,3961320
294,3220,364,1.1684e+08,273,21,0,0,9035444,24487276,,639528,661632,3155368,1634424,2944492,,3772864,3034352,5632328,8084776,3962956
295,3231,360,1.12743e+08,274,21,0,0,9035604,24450728,,639612,661628,3155448,1634428,2944488,,3764392,3037552,5629864,8059608,3959312
296,3243,386,1.12402e+08,275,21,0,0,9035676,24517748,,639552,661688,3155444,1634488,2944504,,3820164,3026360,5627524,8095056,3948644
297,3253,375,1.25086e+08,275,22,0,0,9035712,24479536,,639548,661628,3155432,1634532,2944572,,3831144,3001812,5626952,8068160,3951468
298,3264,409,1.41783e+08,277,21,0,0,9035900,24497328,,639572,661764,3155436,1634560,2944568,,3822696,3015548,5630192,8079616,3949276
299,3277,394,1.30026e+08,278,21,0,0,9036068,24465580,,639620,661772,3155512,1634572,2944592,,3832400,3018792,5612252,8062728,3939408
300,3288,361,1.14958e+08,280,20,0,0,9036292,24416280,,639764,661780,3155512,1634572,2944664,,3797748,3017172,5614872,8057476,3929012
301,3298,413,1.35261e+08,280,21,0,0,9036312,24385972,,639704,661772,3155512,1634680,2944644,,3785264,3016244,5620440,8031084,3932940
302,3309,386,1.25716e+08,280,22,0,0,9036432,24415152,,639708,661768,3155516,1634704,2944736,,3808168,3008516,5606904,8051024,3940540
303,3319,396,1.24799e+08,280,23,0,0,9036484,24407760,,639704,661788,3155576,1634704,2944712,,3830852,3005108,5590288,8040128,3941384
304,3331,361,1.1751e+08,281,23,0,0,9036684,24342796,,639704,661776,3155720,1634708,2944776,,3843360,3008908,5562076,8024536,3903916
305,3341,383,1.2562e+08,282,23,0,0,9036732,24265516,,639724,661792,3155712,1634784,2944720,,3811416,2977156,5572516,7970864,3933564
306,3352,398,1.21874e+08,283,23,0,0,9036884,24304764,,639804,661824,3155732,1634800,2944724,,3780496,2996248,5561972,8029812,3936236
307,3363,377,1.37244e+08,283,24,0,0,9036948,24311816,,639856,661836,3155740,1634780,2944736,,3778616,2993448,5566356,8054352,3919044
308,3373,378,1.33389e+08,284,24,0,0,9037012,24272228,,639828,661864,3155732,1634780,2944808,,3780556,2964368,5570484,8043380,3913440
309,3384,422,1.36909e+08,286,23,0,0,9037140,24185060,,639800,661948,3155800,1634780,2944812,,3711300,2958996,5569572,8047728,3897464
310,3395,391,1.28083e+08,287,23,0,0,9037344,24181536,,639896,662024,3155816,1634800,2944808,,3723268,2962540,5563508,8029008,3903212
311,3405,392,1.25344e+08,287,24,0,0,9037468,24154640,,639972,662036,3155792,1634856,2944812,,3729200,2926836,5566608,8037232,3894764
312,3416,431,1.3398e+08,288,24,0,0,9037648,24127912,,639984,662008,3155816,1634856,2944984,,3721096,2959228,5566428,8045064,3836096
313,3429,388,1.24861e+08,291,22,0,0,9037788,24133784,,640000,662164,3155792,1634864,2944968,,3718620,2948016,5566836,8009144,3891168
314,3439,402,1.34418e+08,291,23,0,0,9037924,24133560,,639964,662280,3155812,1634912,2944956,,3724236,2947280,5560744,8017488,3883812
315,3450,425,1.36623e+08,291,24,0,0,9038008,24138944,,639996,662220,3155792,1635052,2944948,,3715484,2953384,5561660,8022024,3886392
316,3461,417,1.21312e+08,291,25,0,0,9038160,24134164,,640132,662220,3155796,1635068,2944944,,3713952,2955972,5550728,8026080,3887432
317,3472,417,1.24096e+08,293,24,0,0,9038272,24015092,,640084,662224,3155880,1635044,2945040,,3668048,2953144,5538772,7999056,3856072
318,3484,419,1.22641e+08,293,25,0,0,9038392,23987548,,640136,662256,3155872,1635040,2945088,,3691328,2915540,5531812,7984940,3863928
319,3493,403,1.11277e+08,294,25,0,0,9038516,23988872,,640132,662236,3155960,1635104,2945084,,3679088,2941476,5499412,8001536,3867360
320,3504,410,1.31453e+08,294,26,0,0,9038684,24001660,,640152,662232,3156020,1635188,2945092,,3680268,2938816,5516104,8000400,3866072
321,3514,433,1.39484e+08,296,25,0,0,9038844,23976188,,640252,662308,3156016,1635176,2945092,,3664248,2941112,5514800,8008804,3847224
322,3524,410,1.45272e+08,296,26,0,0,9038876,23913716,,640280,662300,3156020,1635112,2945164,,3661516,2933832,5496188,7973200,3848980
323,3535,410,1.32276e+08,298,25,0,0,9039252,23877764,,640276,662596,3156024,1635176,2945180,,3656848,2896072,5501876,7988580,3834388
324,3545,409,1.19449e+08,301,23,0,0,9039212,23846516,,640300,662384,3156112,1635180,2945236,,3641488,2929636,5443936,7991808,3839648
325,3555,420,1.24663e+08,302,23,0,0,9039516,23839984,,640296,662380,3156380,1635216,2945244,,3646964,2928448,5480464,7962328,3821780
326,3566,404,1.25075e+08,302,24,0,0,9039700,23879092,,640348,662404,3156376,1635324,2945248,,3671468,2912692,5492416,7980688,3821828
327,3577,420,1.36884e+08,304,23,0,0,9039888,23829352,,640372,662444,3156380,1635320,2945372,,3653168,2920840,5487300,7966288,3801756
328,3588,445,1.40652e+08,305,23,0,0,9039724,23838772,,640432,662496,3156172,1635324,2945300,,3651140,2916504,5469016,7972528,3829584
329,3598,456,1.33635e+08,306,23,0,0,9039852,23856388,,640432,662544,3156244,1635332,2945300,,3653440,2916760,5474884,7977796,3833508
330,3610,427,1.39583e+08,306,24,0,0,9039976,23817972,,640432,662616,3156240,1635360,2945328,,3650272,2903976,5479252,7948380,3836092
331,3620,413,1.28595e+08,307,24,0,0,9040224,23716768,,640656,662608,3156240,1635400,2945320,,3577000,2905328,5465552,7968792,3800096
332,3631,423,1.43234e+08,308,24,0,0,9040348,23721556,,640644,662616,3156244,1635408,2945436,,3631720,2894076,5470220,7947964,3777576
333,3640,420,1.25541e+08,309,24,0,0,9040396,23766328,,640660,662608,3156240,1635484,2945404,,3632080,2894476,5468648,7964416,3806708
334,3651,411,1.20521e+08,309,25,0,0,9040580,23683712,,640652,662764,3156296,1635472,2945396,,3624828,2875156,5415244,7963068,3805416
335,3662,435,1.30396e+08,310,25,0,0,9040568,23704596,,640652,662768,3156260,1635480,2945408,,3612188,2867036,5456352,7960408,3808612
336,3673,426,1.45146e+08,310,26,0,0,9040700,23694512,,640732,662752,3156248,1635568,2945400,,3606152,2865740,5459652,7951684,3811284
337,3683,441,1.41335e+08,312,25,0,0,9040724,23635956,,640784,662784,3156248,1635496,2945412,,3604004,2851596,5463280,7939716,3777360
338,3693,434,1.27728e+08,313,25,0,0,9040844,23681272,,640792,662836,3156252,1635492,2945472,,3606312,2862056,5459316,7943936,3809652
339,3704,461,1.61748e+08,314,25,0,0,9040980,23602288,,640744,663032,3156256,1635480,2945468,,3595720,2801624,5452924,7941316,3810704
340,3714,459,1.35802e+08,315,25,0,0,9041092,23622828,,640864,662976,3156272,1635508,2945472,,3588988,2832208,5458640,7936152,3806840
341,3724,459,1.54404e+08,316,25,0,0,9041556,23549780,,641176,663048,3156264,1635600,2945468,,3541120,2843788,5456924,7899212,3808736
342,3734,449,1.3418e+08,316,26,0,0,9041548,23566936,,641076,663048,3156256,1635640,2945528,,3564820,2839964,5443728,7913296,3805128
343,3745,412,1.31935e+08,317,26,0,0,9041648,23542412,,641068,663048,3156260,1635728,2945544,,3544668,2824340,5452416,7917284,3803704
344,3756,488,1.43927e+08,319,25,0,0,9041712,23513908,,641040,663076,3156272,1635788,2945536,,3531740,2827756,5451692,7897020,3805700
345,3767,440,1.32874e+08,319,26,0,0,9041912,23503344,,641188,663128,3156296,1635768,2945532,,3518280,2830128,5445364,7903332,3806240
346,3776,412,1.38791e+08,319,27,0,0,9042176,23454052,,641272,663188,3156288,1635880,2945548,,3531480,2826636,5448904,7850280,3796752
347,3787,439,1.37509e+08,320,27,0,0,9042140,23488980,,641252,663212,3156276,1635864,2945536,,3524636,2809964,5441892,7906004,3806484
348,3796,437,1.32455e+08,321,27,0,0,9042212,23451860,,641292,663256,3156260,1635840,2945564,,3517292,2812080,5433944,7905608,3782936
349,3806,426,1.55045e+08,321,28,0,0,9042324,23434328,,641300,663268,3156272,1635848,2945636,,3520232,2816604,5442772,7886460,3768260
350,3817,470,1.31228e+08,322,28,0,0,9042404,23442516,,641324,663276,3156272,1635844,2945688,,3523508,2797848,5437936,7905600,3777624
351,3826,447,1.36032e+08,325,26,0,0,9042572,23386800,,641440,663344,3156292,1635848,2945648,,3506980,2790948,5430096,7902604,3756172
352,3838,449,1.3526e+08,326,26,0,0,9042848,23360612,,641504,663412,3156284,1635876,2945772,,3510840,2794972,5434536,7881904,3738360
353,3848,431,1.20753e+08,326,27,0,0,9042900,23383736,,641516,663408,3156284,1635924,2945768,,3509680,2789608,5430496,7899308,3754644
354,3857,456,1.39055e+08,326,28,0,0,9043004,23342812,,641532,663404,3156300,1635928,2945840,,3497436,2770408,5429808,7887616,3757544
355,3867,435,1.27752e+08,327,28,0,0,9043244,23251052,,641536,663444,3156492,1635940,2945832,,3495476,2710840,5424152,7861504,3759080
356,3878,425,1.31284e+08,328,28,0,0,9043200,23302292,,641524,663548,3156360,1635932,2945836,,3499328,2756592,5411176,7879572,3755624
357,3888,461,1.44068e+08,328,29,0,0,9043384,23274820,,641544,663544,3156428,1636024,2945844,,3480996,2763892,5399616,7872572,3757744
358,3899,466,1.48581e+08,328,30,0,0,9043704,23256068,,641804,663544,3156444,1636004,2945908,,3486668,2766364,5398308,7873956,3730772
359,3909,469,1.37487e+08,328,31,0,0,9043560,23240080,,641616,663548,3156440,1636012,2945944,,3473352,2764924,5398636,7881660,3721508
360,3920,423,1.27737e+08,329,31,0,0,9043596,23192536,,641680,663560,3156460,1635996,2945900,,3479360,2741712,5371776,7879276,3720412
361,3930,474,1.40043e+08,332,29,0,0,9043812,23164812,,641664,663620,3156568,1636000,2945960,,3469412,2751196,5364100,7886536,3693568
362,3940,454,1.34639e+08,333,29,0,0,9043764,23139780,,641676,663624,3156524,1636000,2945940,,3440324,2744596,5367948,7888184,3698728
363,3950,487,1.3127e+08,333,30,0,0,9044064,23111536,,641828,663700,3156544,1636028,2945964,,3452896,2747304,5361888,7863232,3686216
364,3961,477,1.45212e+08,336,28,0,0,9044228,23040408,,641812,663760,3156532,1636124,2946000,,3447752,2728292,5353236,7818284,3692844
365,3971,470,1.47051e+08,337,28,0,0,9044388,23050908,,641812,663764,3156592,1636204,2946016,,3445192,2730072,5350356,7831352,3693936
366,3981,464,1.28071e+08,337,29,0,0,9044528,22971572,,641876,663836,3156580,1636224,2946012,,3439204,2695036,5365020,7828244,3644068
367,3992,491,1.37195e+08,337,30,0,0,9044708,23030296,,641876,663900,3156620,1636224,2946088,,3441700,2726440,5343620,7840576,3677960
368,4002,470,1.29697e+08,338,30,0,0,9044848,23020488,,641892,663892,3156656,1636300,2946108,,3425724,2725516,5357048,7841112,3671088
369,4012,482,1.4628e+08,339,30,0,0,9045040,23024068,,641892,664020,3156708,1636292,2946128,,3431692,2719672,5327528,7841752,3703424
370,4023,497,1.57798e+08,339,31,0,0,9045020,22979976,,641884,664028,3156656,1636332,2946120,,3423132,2716476,5323008,7823412,3693948
371,4035,470,1.42576e+08,341,30,0,0,9045196,22943528,,641892,664072,3156728,1636364,2946140,,3425716,2700168,5334348,7826996,3656300
372,4045,479,1.38849e+08,341,31,0,0,9045248,22983840,,641892,664096,3156748,1636360,2946152,,3422048,2701756,5342248,7824908,3692880
373,4057,499,1.54286e+08,343,30,0,0,9045336,22944816,,641964,664096,3156764,1636376,2946136,,3426536,2706596,5307724,7817644,3686316
374,4067,507,1.52482e+08,343,31,0,0,9045352,22932172,,641968,664092,3156748,1636380,2946164,,3425148,2714384,5299044,7814928,3678668
375,4077,504,1.4219e+08,345,30,0,0,9045504,22907648,,641972,664092,3156836,1636372,2946232,,3429716,2712956,5284584,7821280,3659112
376,4087,482,1.40729e+08,345,31,0,0,9045552,22941520,,641956,664100,3156876,1636388,2946232,,3425040,2705936,5304640,7828600,3677304
377,4096,468,1.30139e+08,345,32,0,0,9045668,22869432,,641964,664184,3156912,1636380,2946228,,3408852,2683372,5302680,7816172,3658356
378,4107,504,1.31698e+08,346,32,0,0,9045816,22854212,,641972,664180,3156896,1636460,2946308,,3398704,2683720,5294572,7811404,3665812
379,4118,465,1.3673e+08,348,31,0,0,9046148,22854904,,642256,664272,3156888,1636432,2946300,,3411328,2667220,5293992,7816836,3665528
380,4128,495,1.39452e+08,348,32,0,0,9046368,22793732,,642316,664276,3156960,1636448,2946368,,3394496,2667272,5280780,7787352,3663832
381,4139,510,1.24354e+08,350,31,0,0,9046564,22766724,,642268,664344,3157040,1636528,2946384,,3389648,2656312,5279964,7789232,3651568
382,4149,493,1.36669e+08,352,30,0,0,9046468,22751032,,642056,664392,3157024,1636632,2946364,,3375512,2660024,5281172,7780456,3653868
383,4158,483,1.34276e+08,353,30,0,0,9046928,22648540,,642360,664388,3157028,1636764,2946388,,3340052,2660332,5275556,7735600,3637000
384,4169,507,1.46257e+08,353,31,0,0,9046804,22732080,,642208,664388,3157020,1636732,2946456,,3361488,2668136,5271396,7788668,3642392
385,4178,473,1.30339e+08,354,31,0,0,9046836,22710116,,642168,664384,3157088,1636740,2946456,,3361920,2661604,5259612,7790656,3636324
386,4189,496,1.41643e+08,355,31,0,0,9047144,22614468,,642284,664396,3157112,1636748,2946604,,3342596,2648948,5253004,7750204,3619716
387,4198,503,1.4932e+08,355,32,0,0,9047184,22637864,,642284,664412,3157096,1636796,2946596,,3343020,2650120,5260668,7766092,3617964
388,4209,514,1.4489e+08,358,30,0,0,9047236,22612712,,642280,664408,3157108,1636776,2946664,,3359260,2645644,5238764,7757932,3611112
389,4218,509,1.34647e+08,358,31,0,0,9047432,22572624,,642272,664424,3157176,1636888,2946672,,3355640,2646960,5204480,7753104,3612440
390,4228,505,1.38207e+08,358,32,0,0,9047464,22569600,,642280,664396,3157244,1636884,2946660,,3338596,2642420,5226016,7762400,3600168
391,4239,520,1.44442e+08,358,33,0,0,9047676,22521576,,642292,664388,3157348,1636888,2946760,,3356600,2647660,5175372,7763748,3578196
392,4250,504,1.37392e+08,361,31,0,0,9047680,22542600,,642280,664392,3157388,1636896,2946724,,3355752,2637220,5198880,7737148,3613600
