Start,GetPodsTime,Wanted,Running,Creating,Pending,Terminating,Total Active Memory,Total Free Memory,Total Available,Total Buffers,Total Cached,Active,0,1,2,3,Free,0,1,2,3,Available,0,1,2,3,Buffers,0,1,2,3,Cached,0,1,2,3
72,0,26,22,4,0,0,23163384,97767548,110055656,7920,22491800,,4313652,6861376,6633400,5354956,,26489956,23477744,23379572,24420276,,28830212,26571928,26656348,27997168,,1980,1980,1980,1980,,4750888,5655092,5993968,6091852
74,1,27,21,4,0,0,23677432,97299700,109591520,7920,22885072,,4633960,6871908,6547552,5624012,,26190248,23480224,23463924,24165304,,28530976,26574688,26737200,27748656,,1980,1980,1980,1980,,5038820,5663652,5886576,6296024
77,0,28,22,4,0,0,24249968,96690896,108992844,7920,23423940,,4751884,7031440,6720076,5746568,,26046548,23326948,23287824,24029576,,28387408,26427580,26564440,27613416,,1980,1980,1980,1980,,5163556,5769192,6068932,6422260
80,0,29,23,4,0,0,24652332,96256684,108563524,7920,23791460,,4829824,7209448,6799788,5813272,,25961256,23139884,23200612,23954932,,28303280,26240940,26479960,27539344,,1980,1980,1980,1980,,5211852,5957060,6144268,6478280
83,0,30,24,4,0,0,24779588,96130584,108444572,7920,23747896,,4838176,7290212,7036756,5614444,,25951124,23036092,22947680,24195688,,28294200,26135380,26233136,27781856,,1980,1980,1980,1980,,5163072,6032280,6326840,6225704
86,0,31,25,4,0,0,25100544,95822924,108143628,7920,24015880,,5082992,7462404,6788584,5766564,,25700512,22862096,23235524,24024792,,28043984,25967044,26521252,27611348,,1980,1980,1980,1980,,5402876,6141172,6082948,6388884
89,0,32,25,4,0,0,25632680,94845480,107168808,7920,24856172,,5192144,7284068,7104228,6052240,,25565732,22662696,22889580,23727472,,27909400,25768036,26176416,27314956,,1980,1980,1980,1980,,5521188,6349432,6358376,6627176
91,1,33,26,4,0,0,26025908,94438652,106768612,7920,25236212,,5271356,7351296,7208164,6195092,,25478752,22576616,22790728,23592556,,27824696,25682116,26079020,27182780,,1980,1980,1980,1980,,5566936,6425280,6470340,6773656
94,0,34,27,4,0,0,26537656,94307284,106640760,7920,25174348,,5322136,7494160,7461772,6259588,,25430244,22838340,22524544,23514156,,27776360,25946060,25813936,27104404,,1980,1980,1980,1980,,5557884,6122580,6662420,6831464
97,0,35,28,3,1,0,26610336,93790984,106124712,7920,25625132,,5514652,7698304,7622544,5774836,,25238720,22640072,22346960,23565232,,27585128,25748240,25637612,27153732,,1980,1980,1980,1980,,5770188,6319192,6829264,6706488
100,0,36,29,4,0,0,26822528,93118224,105449076,7920,26205724,,5634356,7478880,7694780,6014512,,25099372,22430476,22288880,23299496,,27446004,25534736,25579964,26888372,,1980,1980,1980,1980,,5886660,6466024,6895372,6957668
102,1,37,29,4,0,0,27050696,92869760,105194732,7920,26370204,,5704756,7454696,7729748,6161496,,25032208,22425100,22233024,23179428,,27380736,25530348,25525404,26758244,,1980,1980,1980,1980,,5931220,6418756,6925520,7094708
105,0,38,30,4,0,0,27751152,92548380,104885252,7920,26515132,,6008004,7808136,7695144,6239868,,24721496,22484524,22266340,23076020,,27070612,25596356,25559016,26659268,,1980,1980,1980,1980,,6185520,6337136,6824284,7168192
108,0,39,30,5,0,0,28381908,91913424,104251428,7920,27100972,,6089740,8116032,7903416,6272720,,24637572,22167132,22059756,23048964,,26986948,25279420,25353000,26632060,,1980,1980,1980,1980,,6277628,6585852,7040012,7197480
111,0,40,31,5,0,0,28272160,91510080,103866892,7920,27396820,,6152588,7212716,8059512,6847344,,24568336,22185164,21894188,22862392,,26918692,25298592,25187968,26461640,,1980,1980,1980,1980,,6337960,6521888,7190724,7346248
114,0,41,34,4,0,0,28310304,91459828,103820516,7920,27293108,,5820264,7492452,8138824,6858764,,24899252,21899372,21792436,22868768,,27249596,25014584,25088332,26468004,,1980,1980,1980,1980,,5951308,6796260,7260840,7284700
116,1,42,34,4,0,0,28414352,90922004,103275460,7920,27805272,,6255588,7635316,7944456,6578992,,24456296,21766316,21570468,23128924,,26807240,24882960,24862532,26722728,,1980,1980,1980,1980,,6363188,6948936,7433164,7059984
119,1,43,34,5,0,0,29324944,89971004,102333152,7920,28603144,,6448480,7863648,8089236,6923580,,24254212,21503164,21433544,22780084,,26605384,24623360,24726484,26377924,,1980,1980,1980,1980,,6571576,7110248,7586756,7334564
122,1,44,37,4,0,0,30034316,89211628,101579284,7920,29243100,,6545944,8052964,8171388,7264020,,24133000,21339496,21324488,22414644,,26484408,24461224,24617856,26015796,,1980,1980,1980,1980,,6665804,7295960,7664300,7617036
125,0,45,38,4,0,0,29948504,88846716,101216232,7920,29582560,,6603616,8137960,7767916,7439012,,24078080,21255836,21276808,22235992,,26431464,24376092,24570852,25837824,,1980,1980,1980,1980,,6708200,7382952,7694984,7796424
128,0,46,41,4,0,0,30205820,89017656,101396416,7920,29213268,,6538000,8197152,8194532,7276136,,24152276,21179892,21288568,22396920,,26506164,24301560,24588336,26000356,,1980,1980,1980,1980,,6578768,7432916,7601828,7599756
131,0,47,40,4,0,0,30735212,88041212,100418168,7920,30116796,,6843632,8224300,8437180,7230100,,23837640,21147844,21049544,22006184,,26191948,24266172,24347688,25612360,,1980,1980,1980,1980,,6880488,7455476,7851512,7929320
134,0,48,41,4,0,0,30888328,87885220,100267992,7920,30290000,,6973580,7938816,8582420,7393512,,23701300,21449360,20891304,21843256,,26055868,24572300,24189980,25449844,,1980,1980,1980,1980,,7017472,7176544,7993240,8102744
137,0,49,42,4,0,0,30925476,87815204,100192984,7920,30322588,,7070688,8131600,8212892,7510296,,23592440,21255520,20823560,22143684,,25947528,24379056,24115536,25750864,,1980,1980,1980,1980,,7075992,7379764,8049272,7817560
140,0,50,44,4,0,0,31936796,86794508,99184304,7920,31137152,,7396440,8234096,8466948,7839312,,23268988,21151480,20562912,21811128,,25625300,24275208,23863036,25420760,,1980,1980,1980,1980,,7354240,7476012,8231092,8075808
143,0,51,47,3,0,0,32383740,86762932,99154096,7920,31210600,,7479100,8423108,8569424,7912108,,23189056,20943644,20890672,21739560,,25545616,24069656,24189504,25349320,,1980,1980,1980,1980,,7454252,7594152,7994920,8167276
146,0,52,47,4,0,0,33034260,86058396,98449192,7920,31776872,,7525120,9067496,8212504,8229140,,23129620,20724548,20796252,21407976,,25487144,23847936,24094936,25019176,,1980,1980,1980,1980,,7495296,7788996,8073512,8419068
148,1,53,47,4,0,0,33184836,86309440,98706372,7920,31456344,,7356656,9141512,8357196,8329472,,23281184,20638560,21067696,21322000,,25638768,23762628,24371592,24933384,,1980,1980,1980,1980,,7269520,7888936,7758040,8539848
151,1,54,46,4,0,0,33520520,86375336,98776928,7920,31263948,,7743768,9052660,8758600,7965492,,22886552,21146016,21101556,21241212,,25244716,24274660,24406200,24851352,,1980,1980,1980,1980,,7632540,7327460,7704912,8599036
154,1,55,45,4,0,0,34690296,85216076,97623456,7920,32313332,,7896136,9360208,9176616,8257336,,22740272,20848056,20679740,20948008,,25098556,23977472,23984872,24562556,,1980,1980,1980,1980,,7794924,7631152,8062208,8825048
157,0,56,45,4,0,0,35147968,84705316,97115928,7920,32694904,,7739376,9652940,9359800,8395852,,22869796,20544024,20469460,20822036,,25229284,23674436,23774996,24437212,,1980,1980,1980,1980,,7607572,7863464,8253464,8970404
160,0,57,47,4,0,0,35395304,84447452,96862372,7920,32902160,,7542920,9884912,9508024,8459448,,23088568,20300988,20322204,20735692,,25449012,23432104,23628408,24352848,,1980,1980,1980,1980,,7385752,8101472,8380168,9034768
163,0,58,49,5,0,0,35884460,83990332,96413552,7920,33279760,,8030608,10004572,9354320,8494960,,22582904,20169176,20432704,20805548,,24943932,23303424,23741392,24424804,,1980,1980,1980,1980,,7832928,8221656,8227984,8997192
166,0,59,52,4,0,0,36570192,83201808,95627308,7920,33870748,,8261336,10057820,9712604,8538432,,22335404,20108236,20106056,20652112,,24697816,23245684,23416604,24267204,,1980,1980,1980,1980,,8058240,8274760,8509156,9028592
169,0,60,53,4,0,0,36854916,82491992,94918924,7920,34505068,,8379592,10255684,9466288,8753352,,22210848,19916220,19928384,20436540,,24573544,23054776,23238136,24052468,,1980,1980,1980,1980,,8176628,8414848,8664136,9249456
172,0,61,52,5,0,0,36251728,82652716,95075172,7920,34248804,,7813576,9990212,9566332,8881608,,22768400,19759100,19824680,20300536,,25130856,22892800,23136012,23915504,,1980,1980,1980,1980,,7530120,8581316,8759288,9378080
175,0,62,53,4,0,0,36492936,82390740,94820776,7920,34409800,,8064268,10068972,9832808,8526888,,22517312,19666828,19564616,20641984,,24880184,22800812,22879952,24259828,,1980,1980,1980,1980,,7739300,8658724,8959284,9052492
