Start,GetPodsTime,Wanted,Running,Creating,Pending,Terminating,Error,Total Active Memory,Total Free Memory,Total Available,Total Buffers,Total Cached,Active,0,1,2,3,Free,0,1,2,3,Available,0,1,2,3,Buffers,0,1,2,3,Cached,0,1,2,3
0,1,0,0,0,0,0,0,12405824,108717068,120472384,7920,13245744,,3976972,1798332,2846068,3784452,,26110128,29127332,26903308,26576300,,29196196,31315992,30479100,29481096,,1980,1980,1980,1980,,3465612,2563400,3937972,3278760
4,1,1,0,0,0,0,0,12414936,108716852,120473544,7920,13247096,,3979264,1800204,2847124,3788344,,26120092,29133632,26903600,26559528,,29206552,31322752,30479704,29464536,,1980,1980,1980,1980,,3466012,2563864,3938244,3278976
6,1,2,0,0,0,0,0,12414408,108723860,120480996,7920,13247548,,3979308,1798552,2847388,3789160,,26122764,29130456,26901848,26568792,,29209420,31319572,30478092,29473912,,1980,1980,1980,1980,,3466192,2563880,3938380,3279096
9,1,3,0,0,0,0,0,12417708,108733076,120490640,7920,13247972,,3980260,1800668,2847492,3789288,,26124700,29114384,26903364,26590628,,29211468,31303624,30479616,29495932,,1980,1980,1980,1980,,3466292,2564000,3938392,3279288
12,0,4,0,0,0,0,0,12422544,108695172,120453124,7920,13248356,,3981336,1801120,2851252,3788836,,26113464,29124332,26890964,26566412,,29200372,31313588,30467240,29471924,,1980,1980,1980,1980,,3466436,2564008,3938416,3279496
