Iteration,Elapsed,WorkUnits,WorkCount,Running,Creating,Terminating,Evicted,Total Active Memory,Total Free Memory, Active,0,1,2,3,4,Free,0,1,2,3,4
18,102,6,1.13891e+09,6,2,0,0,9359920,28525284,,920204,772204,3131120,1528260,3008132,,3510868,4069592,6576252,9415308,4953264
19,108,6,1.14224e+09,6,3,0,0,9360096,28524008,,920256,772204,3131248,1528260,3008128,,3507020,4070940,6577812,9413192,4955044
20,113,6,1.13575e+09,6,3,0,0,9360132,28509200,,920256,772204,3131288,1528252,3008132,,3505604,4060900,6568540,9417436,4956720
21,119,6,1.14424e+09,6,3,0,0,9360408,28486256,,920260,772224,3131528,1528256,3008140,,3504472,4040240,6564144,9426340,4951060
22,125,7,1.31786e+09,7,3,0,0,9360388,28490900,,920280,772280,3131392,1528256,3008180,,3502444,4054048,6563772,9421248,4949388
23,130,9,1.62142e+09,9,4,0,0,9360372,28425088,,920268,772272,3131416,1528252,3008164,,3501544,4054664,6514128,9418840,4935912
24,136,12,2.01796e+09,12,5,0,0,9360520,28390176,,920344,772288,3131440,1528232,3008216,,3500284,4049564,6509416,9403036,4927876
25,142,17,2.10974e+09,17,5,0,0,9360764,28357212,,920316,772280,3131588,1528260,3008320,,3506840,4045048,6506088,9393532,4905704
26,148,20,2.50093e+09,19,4,0,0,9361028,28313832,,920368,772424,3131660,1528264,3008312,,3480204,4033576,6493296,9399608,4907148
27,153,21,1.79907e+09,21,4,0,0,9361576,28325288,,920892,772424,3131668,1528280,3008312,,3485832,4036508,6496192,9387184,4919572
28,159,24,2.17667e+09,24,4,0,0,9361776,28287072,,920884,772440,3131648,1528440,3008364,,3486268,4029912,6496536,9373988,4900368
29,165,24,1.66111e+09,24,5,0,0,9361748,28256768,,920876,772428,3131660,1528432,3008352,,3466744,4014552,6500612,9374780,4900080
30,171,25,2.05332e+09,25,5,0,0,9362008,28251064,,920960,772464,3131660,1528436,3008488,,3474608,4007540,6491448,9380480,4896988
31,177,27,1.69082e+09,27,4,0,0,9362292,28230024,,921028,772564,3131772,1528424,3008504,,3458876,4005260,6501204,9377696,4886988
32,183,30,1.57783e+09,29,3,0,0,9362268,28224628,,921028,772560,3131732,1528452,3008496,,3464060,4001932,6497940,9384492,4876204
33,189,30,1.58411e+09,29,4,0,0,9362276,28194960,,921028,772560,3131732,1528460,3008496,,3466368,4001880,6493408,9360968,4872336
34,195,31,1.50519e+09,31,3,0,0,9362368,28178716,,921020,772568,3131748,1528520,3008512,,3464780,3986556,6481108,9371844,4874428
35,202,32,1.36388e+09,32,3,0,0,9363704,28132356,,921092,773760,3131804,1528528,3008520,,3452288,3984740,6464652,9369188,4861488
36,208,36,1.15077e+09,32,4,0,0,9363840,28124720,,921172,773760,3131820,1528524,3008564,,3449956,3991728,6449764,9371580,4861692
37,215,39,1.26832e+09,35,2,0,0,9364036,28129728,,921192,773752,3131876,1528608,3008608,,3450768,3982432,6466928,9371384,4858216
38,222,36,1.35672e+09,36,2,0,0,9364172,28088288,,921148,773832,3131940,1528604,3008648,,3459336,3974648,6438900,9360992,4854412
39,229,37,1.33188e+09,36,3,0,0,9364264,28036900,,921180,773816,3131940,1528600,3008728,,3436268,3973056,6440932,9359080,4827564
40,236,37,1.66305e+09,37,3,0,0,9364496,28008972,,921240,773828,3132048,1528664,3008716,,3451400,3957204,6385532,9354716,4860120
41,243,38,1.49334e+09,38,3,0,0,9364468,28015932,,921228,773832,3132008,1528668,3008732,,3451884,3936964,6449760,9352664,4824660
42,250,39,1.32774e+09,38,4,0,0,9364516,28017000,,921232,773824,3132004,1528676,3008780,,3452412,3923924,6451928,9349720,4839016
43,258,43,1.33317e+09,39,4,0,0,9364712,27899864,,921272,773928,3132012,1528744,3008756,,3414452,3900512,6424332,9345200,4815368
44,265,42,9.80216e+08,40,4,0,0,9364764,27942048,,921256,773904,3132068,1528736,3008800,,3428292,3908020,6438428,9341800,4825508
45,273,41,1.37938e+09,40,5,0,0,9365052,27927140,,921324,773920,3132212,1528804,3008792,,3420172,3885556,6447588,9344428,4829396
46,281,44,6.3924e+08,40,6,0,0,9365264,27913056,,921312,773976,3132368,1528808,3008800,,3420768,3898416,6421944,9342576,4829352
47,290,45,1.00895e+09,42,5,0,0,9365612,27900192,,921324,774008,3132628,1528784,3008868,,3417912,3885200,6440588,9325460,4831032
48,297,43,1.15373e+09,42,6,0,0,9366088,27880760,,921432,774080,3132908,1528808,3008860,,3384644,3886176,6443552,9336104,4830284
49,304,47,9.86557e+08,44,5,0,0,9366224,27861516,,921484,774056,3132944,1528876,3008864,,3392568,3873408,6451252,9319932,4824356
50,312,48,1.05358e+09,46,4,0,0,9366968,27764792,,921640,774216,3133308,1528872,3008932,,3362060,3842688,6420200,9319772,4820072
51,319,49,8.36944e+08,46,5,0,0,9366936,27797432,,921556,774192,3133428,1528876,3008884,,3396888,3861748,6429332,9320856,4788608
52,328,52,1.31166e+09,47,5,0,0,9367404,27810916,,921560,774192,3133692,1528944,3009016,,3397488,3868828,6429412,9311904,4803284
53,337,51,8.89385e+08,50,2,0,0,9367832,27742964,,921556,774188,3133928,1529008,3009152,,3381356,3883576,6391108,9320424,4766500
54,346,59,1.09447e+09,51,2,0,0,9368092,27778456,,921544,774212,3134176,1529008,3009152,,3376268,3882592,6414304,9319852,4785440
55,355,55,1.28817e+09,51,3,0,0,9368392,27759944,,921540,774268,3134404,1529036,3009144,,3374612,3868768,6421524,9297812,4797228
56,366,57,1.17439e+09,52,3,0,0,9368692,27708784,,921552,774288,3134616,1529088,3009148,,3343972,3858768,6423216,9292368,4790460
57,374,66,8.43903e+08,54,2,0,0,9369132,27657036,,921692,774364,3134824,1529100,3009152,,3348312,3852788,6412400,9270528,4773008
58,383,61,8.66987e+08,54,3,0,0,9369528,27655268,,921684,774368,3135092,1529240,3009144,,3353336,3855112,6402444,9269468,4774908
59,392,56,6.67003e+08,54,4,0,0,9369620,27679800,,921672,774368,3135208,1529228,3009144,,3349848,3855240,6406864,9297976,4769872
60,401,63,6.35289e+08,56,4,0,0,9370156,27655944,,921700,774376,3135552,1529228,3009300,,3335764,3855608,6405452,9294980,4764140
61,409,67,9.46113e+08,57,4,0,0,9370248,27613072,,921700,774372,3135728,1529236,3009212,,3333380,3852252,6407712,9272780,4746948
62,418,61,1.02502e+09,59,3,0,0,9370472,27582368,,921724,774368,3135844,1529292,3009244,,3297264,3850400,6392892,9286796,4755016
63,428,59,1.01049e+09,59,4,0,0,9370932,27616252,,921780,774372,3136264,1529288,3009228,,3326408,3850828,6390396,9282376,4766244
64,438,67,1.14965e+09,59,5,0,0,9371180,27596588,,921844,774388,3136396,1529316,3009236,,3334676,3825408,6390296,9278004,4768204
65,447,74,1.03927e+09,61,4,0,0,9371428,27571568,,921820,774444,3136612,1529308,3009244,,3346900,3831668,6388008,9265884,4739108
66,457,64,8.4773e+08,61,5,0,0,9372028,27555172,,921844,774448,3136936,1529312,3009488,,3301856,3832952,6393308,9273744,4753312
67,468,78,7.5116e+08,64,3,0,0,9372276,27542680,,921824,774516,3137148,1529316,3009472,,3320884,3815508,6385716,9271824,4748748
68,477,75,1.02104e+09,65,3,0,0,9372600,27486692,,921988,774540,3137388,1529308,3009376,,3270624,3830520,6376876,9269744,4738928
69,487,69,9.97895e+08,66,3,0,0,9372980,27485204,,921992,774660,3137572,1529308,3009448,,3302668,3796364,6387348,9269416,4729408
70,494,72,1.0144e+09,66,4,0,0,9373396,27478220,,921984,774660,3137848,1529448,3009456,,3309040,3814508,6368120,9257468,4729084
71,503,83,1.2047e+09,67,4,0,0,9373732,27362440,,921980,774648,3138068,1529468,3009568,,3275156,3777740,6352624,9235136,4721784
72,511,90,9.96919e+08,68,4,0,0,9374052,27248216,,922008,774652,3138408,1529456,3009528,,3183636,3757748,6342144,9236944,4727744
73,519,85,9.271e+08,69,4,0,0,9374340,27184584,,921996,774672,3138692,1529460,3009520,,3155068,3695612,6344388,9254820,4734696
74,528,87,8.50491e+08,72,2,0,0,9374508,27120612,,921996,774728,3138844,1529464,3009476,,3149580,3697664,6322292,9249704,4701372
75,536,84,1.1364e+09,73,2,0,0,9374880,27113548,,922060,774760,3139072,1529460,3009528,,3140624,3656424,6336592,9255552,4724356
76,547,85,8.78021e+08,73,3,0,0,9375348,27135988,,922044,774800,3139304,1529664,3009536,,3141004,3681436,6341212,9248572,4723764
77,555,85,1.13563e+09,73,4,0,0,9375784,27042088,,922144,774796,3139612,1529608,3009624,,3112948,3686800,6305328,9245896,4691116
78,562,87,1.00831e+09,73,5,0,0,9375992,27118184,,922204,774796,3139724,1529612,3009656,,3119276,3688844,6342748,9240520,4726796
79,570,80,9.18143e+08,73,4,0,0,9376308,27076748,,922220,774812,3139948,1529600,3009728,,3110000,3666908,6342324,9248372,4709144
80,580,91,9.37189e+08,74,2,0,0,9376636,27057380,,922260,774872,3140168,1529584,3009752,,3110648,3680888,6338172,9215068,4712604
81,590,81,1.02099e+09,76,2,0,0,9377012,27039528,,922264,774960,3140368,1529696,3009724,,3107456,3671420,6337592,9232304,4690756
82,600,116,7.22374e+08,76,3,0,0,9377380,27000612,,922272,774960,3140652,1529756,3009740,,3108464,3677956,6322100,9202488,4689604
83,613,81,1.16411e+09,78,3,0,0,9377808,27024984,,922256,774960,3141028,1529740,3009824,,3112768,3732484,6287008,9222660,4670064
84,623,82,9.88896e+08,80,3,0,0,9378112,27108104,,922304,774948,3141232,1529752,3009876,,3150844,3742016,6321224,9208084,4685936
85,630,94,1.105e+09,81,4,0,0,9378388,27079124,,922292,774944,3141524,1529752,3009876,,3123588,3742272,6310164,9212744,4690356
86,641,103,9.61546e+08,81,5,0,0,9378960,27040312,,922408,775088,3141840,1529752,3009872,,3092308,3715492,6318600,9219920,4693992
87,652,116,9.95495e+08,84,3,0,0,9379360,27015196,,922480,775244,3142000,1529752,3009884,,3122532,3689856,6292592,9218772,4691444
88,662,88,5.40488e+08,84,4,0,0,9379760,26997660,,922532,775224,3142220,1529896,3009888,,3120096,3695516,6301160,9211912,4668976
89,675,106,9.24277e+08,86,3,0,0,9380464,26963844,,922548,775372,3142696,1529892,3009956,,3110944,3675824,6283332,9218964,4674780
90,684,91,1.2266e+09,86,4,0,0,9380712,26939264,,922604,775368,3142888,1529904,3009948,,3119756,3651448,6270268,9214248,4683544
91,692,122,1.14323e+09,87,4,0,0,9380896,26950756,,922616,775364,3143056,1529900,3009960,,3123404,3670216,6291456,9187476,4678204
92,701,117,7.62357e+08,89,3,0,0,9381244,26923572,,922624,775384,3143248,1530036,3009952,,3122452,3646356,6283236,9189712,4681816
93,710,114,1.05728e+09,90,3,0,0,9381556,26872224,,922620,775408,3143452,1530052,3010024,,3110292,3673192,6273792,9157968,4656980
94,719,109,1.09831e+09,92,2,0,0,9382052,26853012,,922616,775420,3143864,1530112,3010040,,3112068,3661304,6231508,9192528,4655604
95,729,123,1.19359e+09,92,3,0,0,9382244,26848684,,922620,775488,3143972,1530108,3010056,,3103436,3646352,6244896,9192056,4661944
96,736,120,1.01223e+09,93,3,0,0,9382584,26848504,,922676,775512,3144300,1530108,3009988,,3111716,3631208,6256776,9190364,4658440
97,744,126,1.01563e+09,94,3,0,0,9382772,26855156,,922692,775576,3144352,1530108,3010044,,3109996,3634996,6276960,9192860,4640344
98,752,114,8.96318e+08,94,4,0,0,9383288,26821112,,922796,775712,3144544,1530112,3010124,,3078268,3646932,6276028,9188152,4631732
99,761,129,7.50083e+08,95,4,0,0,9383624,26778028,,922788,775700,3144816,1530176,3010144,,3098540,3629512,6254652,9167668,4627656
100,769,131,1.34169e+09,95,3,0,0,9383992,26775428,,922808,775692,3145064,1530196,3010232,,3101632,3650004,6261232,9169092,4593468
101,781,114,1.03465e+09,95,2,0,0,9384412,26793912,,922812,775712,3145428,1530216,3010244,,3095672,3648736,6261404,9162220,4625880
102,791,110,7.53755e+08,95,2,0,0,9384660,26776628,,922804,775716,3145628,1530216,3010296,,3100560,3636540,6260400,9150548,4628580
103,800,128,1.38823e+09,95,3,0,0,9385024,26706144,,922868,775716,3145856,1530284,3010300,,3063068,3595472,6263484,9157224,4626896
104,809,97,7.82204e+08,95,3,0,0,9385468,26715108,,922932,775836,3146068,1530284,3010348,,3067444,3611960,6264048,9150024,4621632
105,820,123,7.61924e+08,96,3,0,0,9386028,26742104,,922956,775888,3146344,1530368,3010472,,3078288,3629824,6271372,9162736,4599884
106,830,126,1.47714e+09,98,3,0,0,9386056,26669028,,922948,775828,3146644,1530304,3010332,,3086848,3615808,6220776,9121048,4624548
107,839,130,1.04679e+09,100,2,0,0,9386296,26688096,,922944,775844,3146860,1530324,3010324,,3090424,3616808,6215668,9128800,4636396
108,850,120,1.0477e+09,102,2,0,0,9386680,26689780,,922916,775844,3147304,1530316,3010300,,3084220,3626184,6223220,9157704,4598452
109,859,153,1.30141e+09,103,3,0,0,9387064,26595020,,922944,776052,3147412,1530348,3010308,,3058684,3570708,6221776,9128648,4615204
110,870,132,1.0648e+09,107,3,0,0,9387584,26581536,,922972,775992,3147800,1530440,3010380,,3043196,3601412,6219984,9127492,4589452
111,879,134,1.12852e+09,107,4,0,0,9387912,26574436,,922976,775992,3147892,1530508,3010544,,3052816,3585976,6220776,9137124,4577744
112,888,155,1.32345e+09,108,4,0,0,9388132,26566680,,922988,776004,3148188,1530476,3010476,,3065584,3585012,6187112,9134108,4594864
113,899,134,1.063e+09,109,4,0,0,9388432,26552100,,923048,776000,3148436,1530436,3010512,,3042640,3570904,6221072,9111980,4605504
114,907,127,8.17777e+08,111,3,0,0,9388876,26522000,,923032,776084,3148648,1530484,3010628,,3056532,3528128,6224996,9120928,4591416
115,914,160,1.36692e+09,113,2,0,0,9389132,26535104,,923084,776144,3148752,1530484,3010668,,3007184,3576056,6221508,9135076,4595280
116,923,131,1.07746e+09,113,3,0,0,9389608,26557772,,923196,776152,3149096,1530504,3010660,,3028380,3579020,6216640,9132928,4600804
117,932,146,1.24149e+09,114,3,0,0,9389928,26504980,,923208,776144,3149332,1530560,3010684,,3015704,3574464,6220892,9139412,4554508
118,942,152,9.9132e+08,114,3,0,0,9390300,26500368,,923260,776156,3149564,1530564,3010756,,3038100,3570212,6189776,9114804,4587476
119,952,161,1.39003e+09,114,2,0,0,9390648,26540948,,923252,776192,3149812,1530628,3010764,,3036288,3582800,6218220,9129832,4573808
120,960,168,9.56462e+08,114,2,0,0,9390916,26534236,,923268,776184,3150052,1530620,3010792,,3025112,3583416,6219768,9122744,4583196
121,969,141,9.12344e+08,114,3,0,0,9391040,26532076,,923268,776196,3150136,1530648,3010792,,3028532,3579192,6215772,9124788,4583792
122,979,146,1.3236e+09,114,2,0,0,9391484,26477876,,923340,776200,3150416,1530720,3010808,,3022436,3554740,6200264,9118240,4582196
123,987,157,9.16838e+08,114,2,0,0,9391896,26401776,,923348,776188,3150736,1530740,3010884,,3003140,3536960,6199000,9107140,4555536
124,995,147,9.12563e+08,114,2,0,0,9392040,26446852,,923400,776192,3150848,1530756,3010844,,3011684,3536668,6203328,9116196,4578976
125,1004,133,9.45301e+08,115,3,0,0,9392472,26411148,,923400,776212,3151260,1530780,3010820,,3012356,3536576,6191668,9088384,4582164
126,1012,153,1.33392e+09,118,2,0,0,9392752,26362808,,923396,776216,3151448,1530876,3010816,,3011048,3515508,6180040,9078920,4577292
127,1020,167,1.28588e+09,119,3,0,0,9393288,26280832,,923412,776292,3151860,1530912,3010812,,2990196,3495124,6152796,9071424,4571292
128,1030,156,1.08932e+09,122,3,0,0,9393348,26271344,,923440,776280,3151888,1530940,3010800,,2961168,3525336,6157108,9067800,4559932
129,1038,167,1.5076e+09,125,3,0,0,9393756,26222252,,923500,776256,3152084,1530988,3010928,,2995160,3510704,6165476,9038872,4512040
130,1045,167,1.11157e+09,129,1,0,0,9394032,26237184,,923476,776264,3152204,1530992,3011096,,2989552,3502856,6170832,9065400,4508544
131,1053,185,9.78101e+08,129,2,0,0,9394548,26221496,,923596,776340,3152528,1530988,3011096,,2999236,3484172,6142692,9079216,4516180
132,1062,184,1.01075e+09,129,3,0,0,9394808,26259764,,923516,776408,3152808,1530992,3011084,,2996028,3504468,6152744,9076260,4530264
133,1073,164,1.20262e+09,130,3,0,0,9395212,26264668,,923596,776476,3153044,1531016,3011080,,2988524,3502020,6166032,9077432,4530660
134,1082,184,1.0427e+09,130,4,0,0,9395612,26287016,,923680,776472,3153320,1531056,3011084,,2978584,3532996,6169408,9073528,4532500
135,1093,158,9.41947e+08,132,3,0,0,9395976,26240736,,923676,776484,3153504,1531216,3011096,,2986384,3520220,6166840,9053572,4513720
136,1101,170,1.01661e+09,133,3,0,0,9396224,26207776,,923676,776480,3153620,1531160,3011288,,2992792,3516420,6169364,9054744,4474456
137,1109,183,1.26523e+09,135,2,0,0,9396532,26196712,,923740,776484,3153924,1531144,3011240,,2985172,3521076,6127840,9053796,4508828
138,1119,169,1.25021e+09,135,3,0,0,9396844,26234140,,923768,776552,3154156,1531128,3011240,,2980556,3520536,6152020,9064908,4516120
139,1127,164,1.23968e+09,136,3,0,0,9397168,26199752,,923768,776588,3154380,1531200,3011232,,2980476,3491452,6147148,9059748,4520928
140,1135,187,1.73251e+09,136,4,0,0,9397348,26212004,,923764,776692,3154464,1531200,3011228,,2977188,3507932,6149320,9058832,4518732
141,1144,198,1.23866e+09,138,3,0,0,9397628,26151064,,923688,776684,3154824,1531200,3011232,,2943068,3519676,6146008,9059224,4483088
142,1152,176,9.01101e+08,139,3,0,0,9398164,26079204,,923812,776688,3155052,1531220,3011392,,2925236,3514332,6123984,9057200,4458452
143,1160,200,1.38235e+09,140,3,0,0,9398340,26076788,,923872,776688,3155176,1531236,3011368,,2934684,3497296,6107940,9036880,4499988
144,1169,180,1.16853e+09,140,4,0,0,9398748,26045540,,923884,776760,3155500,1531224,3011380,,2915828,3494508,6119124,9024196,4491884
145,1176,193,9.49383e+08,140,4,0,0,9398976,26059464,,923876,776764,3155696,1531276,3011364,,2919112,3501672,6124428,9024820,4489432
146,1187,175,1.10419e+09,140,2,0,0,9399308,26036512,,923876,776800,3155948,1531288,3011396,,2920920,3497840,6098832,9030376,4488544
147,1195,177,1.23586e+09,140,2,0,0,9399836,26019788,,923940,776808,3156096,1531600,3011392,,2917144,3498336,6118860,9002600,4482848
148,1203,179,1.03773e+09,140,3,0,0,9399908,26011224,,923944,776800,3156356,1531396,3011412,,2894540,3502948,6118424,9033832,4461480
149,1212,181,1.1383e+09,140,4,0,0,9400200,25996708,,923944,776800,3156564,1531388,3011504,,2897956,3502360,6112252,9032660,4451480
150,1221,192,1.43169e+09,140,3,0,0,9400584,25999232,,923944,776876,3156836,1531412,3011516,,2903132,3489000,6114088,9014684,4478328
151,1231,175,1.4396e+09,140,2,0,0,9400768,26006176,,923952,776876,3156968,1531464,3011508,,2904944,3483644,6115440,9023408,4478740
152,1239,176,1.28136e+09,140,2,0,0,9401132,25951824,,924036,776884,3157236,1531464,3011512,,2897140,3452520,6097772,9020116,4484276
153,1248,186,1.33034e+09,143,3,0,0,9401476,25917976,,924008,776940,3157496,1531492,3011540,,2879256,3440124,6111000,9019268,4468328
154,1256,195,1.18273e+09,147,2,0,0,9401696,25873448,,924076,776952,3157612,1531508,3011548,,2855344,3447996,6097472,9017600,4455036
155,1265,216,1.35262e+09,150,2,0,0,9402204,25792220,,924076,777084,3157908,1531500,3011636,,2854504,3426888,6088324,9018044,4404460
156,1273,200,1.14528e+09,153,2,0,0,9402620,25791228,,924144,777072,3158228,1531512,3011664,,2864392,3432796,6087192,8974548,4432300
157,1282,216,1.49761e+09,155,2,0,0,9403004,25820852,,924204,777092,3158432,1531600,3011676,,2857852,3420952,6096500,8998892,4446656
158,1290,201,9.27496e+08,156,2,0,0,9403212,25760568,,924224,777092,3158560,1531664,3011672,,2861784,3402412,6076440,8970760,4449172
159,1299,200,1.08166e+09,156,3,0,0,9403700,25764292,,924320,777148,3158900,1531664,3011668,,2826660,3440672,6064064,8978404,4454492
160,1308,190,9.97365e+08,156,4,0,0,9404040,25743852,,924288,777164,3159140,1531776,3011672,,2864348,3425884,6073596,8922524,4457500
161,1315,216,1.27479e+09,156,5,0,0,9404540,25757752,,924432,777144,3159328,1531956,3011680,,2839548,3423436,6071792,8966384,4456592
162,1324,198,1.14903e+09,157,5,0,0,9404956,25691664,,924352,777172,3159728,1531956,3011748,,2848464,3415468,6016588,8969132,4442012
163,1332,238,1.46481e+09,160,3,0,0,9405008,25733940,,924356,777220,3159736,1531956,3011740,,2855368,3428528,6040560,8968636,4440848
164,1339,247,1.84095e+09,161,3,0,0,9405216,25691644,,924356,777232,3159996,1531808,3011824,,2845992,3426556,6033532,8960332,4425232
165,1348,211,1.26776e+09,163,2,0,0,9405488,25663708,,924348,777284,3160192,1531820,3011844,,2845816,3415512,6031244,8948096,4423040
166,1355,256,1.35169e+09,163,3,0,0,9405852,25625556,,924492,777324,3160328,1531884,3011824,,2801276,3418904,6032344,8949392,4423640
167,1363,235,1.48989e+09,163,4,0,0,9406164,25647472,,924504,777296,3160588,1531952,3011824,,2842280,3420416,6006880,8953820,4424076
168,1371,257,1.48836e+09,164,4,0,0,9406324,25650808,,924492,777308,3160744,1531960,3011820,,2841312,3401264,6029172,8956528,4422532
169,1379,223,1.48043e+09,164,5,0,0,9406924,25612384,,924584,777284,3161200,1531952,3011904,,2821456,3397200,6027332,8950068,4416328
170,1388,240,1.63567e+09,166,4,0,0,9407220,25606452,,924568,777360,3161400,1531928,3011964,,2827668,3398216,6025764,8937560,4417244
171,1397,219,1.14224e+09,166,5,0,0,9407372,25637732,,924568,777360,3161528,1531956,3011960,,2827752,3397660,6025528,8967104,4419688
172,1404,239,1.86233e+09,169,3,0,0,9408488,25523608,,925544,777388,3161660,1531972,3011924,,2811256,3372244,6008268,8943068,4388772
173,1413,239,1.40909e+09,170,3,0,0,9409000,25507188,,925668,777448,3161848,1531984,3012052,,2809408,3387256,6002220,8912644,4395660
174,1420,238,1.68342e+09,170,4,0,0,9409144,25488488,,925684,777444,3161924,1532048,3012044,,2810124,3373628,5974604,8922936,4407196
175,1428,230,1.3087e+09,171,4,0,0,9409548,25457424,,925668,777460,3162268,1532036,3012116,,2788752,3362048,5972316,8929580,4404728
176,1435,236,1.61167e+09,171,5,0,0,9409800,25475900,,925668,777448,3162464,1532104,3012116,,2798240,3364828,5989160,8923440,4400232
177,1443,247,1.1506e+09,174,3,0,0,9410196,25541964,,925664,777512,3162776,1532116,3012128,,2888504,3364132,5964104,8925508,4399716
178,1451,246,1.38257e+09,175,3,0,0,9410372,25530512,,925676,777528,3162944,1532108,3012116,,2905652,3351368,5970924,8917684,4384884
179,1459,239,1.67613e+09,176,3,0,0,9410828,25501192,,925672,777688,3163244,1532100,3012124,,2940184,3283168,5959576,8934300,4383964
180,1468,227,1.12553e+09,176,4,0,0,9411060,25523176,,925728,777660,3163376,1532180,3012116,,2935900,3324828,5960396,8915920,4386132
181,1476,235,1.13959e+09,178,3,0,0,9411356,25530216,,925748,777664,3163568,1532268,3012108,,2911212,3352572,5971372,8915112,4379948
182,1484,264,1.57032e+09,178,4,0,0,9411880,25466496,,925804,777660,3163940,1532272,3012204,,2924616,3352188,5921736,8910280,4357676
183,1492,261,1.54881e+09,180,3,0,0,9412008,25452888,,925816,777672,3164016,1532236,3012268,,2908460,3358076,5960876,8887216,4338260
184,1500,257,1.53301e+09,181,3,0,0,9412296,25412436,,925796,777644,3164204,1532256,3012396,,2874192,3348560,5967056,8898072,4324556
185,1508,253,1.54905e+09,182,3,0,0,9412592,25408044,,925880,777704,3164344,1532264,3012400,,2881652,3312576,5965232,8919836,4328748
186,1516,251,1.56375e+09,184,2,0,0,9412900,25349500,,925872,777812,3164528,1532264,3012424,,2849680,3322132,5962456,8902764,4312468
187,1524,265,1.52865e+09,185,2,0,0,9413360,25356344,,926024,777836,3164724,1532316,3012460,,2866976,3323280,5958740,8881892,4325456
188,1531,261,1.36561e+09,186,2,0,0,9413680,25357636,,926024,777888,3164848,1532356,3012564,,2867812,3330720,5958348,8883844,4316912
189,1540,254,1.85405e+09,186,3,0,0,9414068,25337944,,926040,777892,3165132,1532400,3012604,,2852476,3323428,5950720,8894372,4316948
190,1549,259,1.46551e+09,187,3,0,0,9414404,25339096,,926088,777964,3165352,1532400,3012600,,2858204,3312932,5939836,8903448,4324676
191,1556,257,1.19207e+09,187,4,0,0,9414656,25319556,,926088,777964,3165600,1532404,3012600,,2856156,3320028,5919964,8898044,4325364
192,1565,265,1.54805e+09,188,4,0,0,9415004,25258000,,926088,778036,3165876,1532404,3012600,,2849936,3318584,5900280,8891848,4297352
193,1574,294,1.88918e+09,189,4,0,0,9415252,25226668,,926172,778040,3166024,1532416,3012600,,2846288,3316088,5924808,8839332,4300152
194,1581,292,2.01102e+09,190,4,0,0,9415672,25259804,,926172,778036,3166232,1532632,3012600,,2849624,3318252,5924844,8862588,4304496
195,1590,273,1.62385e+09,192,3,0,0,9415928,25109072,,926044,778036,3166556,1532620,3012672,,2774436,3313872,5896828,8855420,4268516
196,1598,261,1.22095e+09,193,3,0,0,9416228,25105268,,926172,778032,3166800,1532616,3012608,,2794060,3312768,5815064,8883304,4300072
