Iteration,Elapsed,Running,Creating,Terminating,Evicted,Total Active Memory,Total Free Memory, Active,0,1,2,3,4,Free,0,1,2,3,4
55,314,19,27,37,0,39064236,22805948,,14018272,14259616,3670668,1618304,5497376,,172808,139480,7293448,12627308,2572904
56,320,19,28,37,0,39042068,22797144,,14019016,14259616,3652256,1618792,5492388,,162204,139480,7309600,12607832,2578028
57,326,20,28,37,0,39600472,21986236,,14017568,14259616,4203480,1626860,5492948,,177024,139480,6493456,12598968,2577308
58,332,21,29,37,0,41084488,20518760,,13985336,14259616,5724912,1619696,5494928,,221156,139480,4974012,12611116,2572996
59,337,23,29,37,0,43423756,18162152,,13985336,14259616,8051336,1630120,5497348,,221156,139480,2631760,12599936,2569820
60,343,24,29,37,0,45942964,15718996,,14160608,14256384,10383060,1646836,5496076,,138740,143520,287828,12577908,2571000
61,349,24,30,37,0,47277324,15635984,,14160608,14256384,11707600,1653428,5499304,,138740,143520,217400,12568976,2567348
62,355,24,31,37,0,48572552,15585712,,14160608,14256384,12987484,1665884,5502192,,138740,143520,186304,12556104,2561044
63,361,24,32,37,0,50087116,15662556,,14160608,14266172,14492348,1658732,5509256,,138740,138880,260636,12567776,2556524
64,374,23,33,37,0,48628108,17163084,,14160608,14266172,13035916,1653600,5511812,,138740,138880,1764936,12567080,2553448
65,379,24,31,37,0,49088188,16633332,,14073708,14266172,13586780,1659412,5502116,,197712,138880,1173268,12560620,2562852
66,385,24,29,37,0,49109320,16682184,,12771068,14266172,14920336,1658272,5493472,,1213808,138880,192144,12566116,2571236
67,391,23,28,37,0,47942244,17474196,,12997556,12487284,15305704,1656844,5494856,,976816,1223204,139204,12567536,2567436
68,405,22,25,37,0,45731552,18180604,,13770948,12709076,12082812,1670236,5498480,,195304,170652,2703248,12548584,2562816
69,411,22,26,37,0,45955240,18162908,,13996676,12685648,12099588,1680308,5493020,,184064,196676,2678988,12536052,2567128
70,416,22,27,37,0,46125848,18183216,,14152020,12760708,12082304,1637952,5492864,,141412,209304,2681284,12584664,2566552
71,422,22,28,37,0,46171188,18119676,,14152020,12748332,12139668,1637172,5493996,,141412,220384,2606828,12585708,2565344
72,428,22,29,37,0,46234068,17949568,,14152856,12746424,12197616,1639408,5497764,,142684,219228,2448964,12576848,2561844
73,434,29,30,37,0,46214520,17973596,,14152856,12737812,12203724,1617872,5502256,,142684,225964,2448996,12599100,2556852
74,440,33,26,37,0,49501388,16090240,,14152856,13903828,14336920,1619348,5488436,,142684,218344,557540,12602032,2569640
75,446,33,26,37,0,49890756,16383304,,14152856,14213236,14375032,1655944,5493688,,142684,164988,947272,12564616,2563744
76,452,34,26,37,0,50588312,15606340,,14152856,14213236,15074908,1652696,5494616,,142684,164988,168296,12567752,2562620
77,458,34,27,37,0,49304440,16777764,,14152856,14213236,13764176,1651600,5522572,,142684,164988,1368100,12568448,2533544
78,464,34,26,37,0,49743368,16484736,,14152856,14213236,14213656,1654184,5509436,,142684,164988,1068020,12565644,2543400
79,469,34,26,37,0,50604324,15600744,,14152856,14213236,15089472,1648972,5499788,,142684,164988,170096,12571144,2551832
80,475,33,27,37,0,50594636,15678076,,14152856,14213236,15084856,1648296,5495392,,142684,164988,242520,12570680,2557204
81,481,33,27,37,0,46881416,19247360,,12141412,14245048,13335120,1656212,5503624,,2008320,139032,1996040,12555904,2548064
82,487,35,28,37,0,49273208,16313108,,13017416,14245048,14862392,1646264,5502088,,891280,139032,168060,12565556,2549180
83,494,34,31,37,0,49799628,15740424,,13949228,14245048,14442524,1653948,5508880,,187180,139032,311684,12560968,2541560
84,500,35,32,37,0,49614360,15745820,,13949228,14062252,14442524,1655504,5504852,,187180,142148,311684,12560232,2544576
85,506,37,31,37,0,48662372,17249960,,13949228,14084724,13477112,1658872,5492436,,187180,144660,1804280,12556444,2557396
86,513,40,30,37,0,50012912,15686716,,13949228,14168532,14735864,1660096,5499192,,187180,188956,205444,12555260,2549876
87,518,39,30,37,0,50260576,15661360,,13949228,14168532,14991084,1653044,5498688,,187180,188956,172372,12562960,2549892
88,524,40,31,37,0,50332460,15715020,,13949228,14184824,15010600,1652900,5534908,,187180,139156,313148,12563684,2511852
89,530,42,32,37,0,50067588,15704808,,13949228,14184824,14750748,1653380,5529408,,187180,139156,294540,12563320,2520612
90,536,43,34,37,0,48906744,17205704,,12363712,14184824,15200636,1633308,5524264,,1818664,139156,143696,12579152,2525036
91,543,44,32,37,0,49782760,16058392,,13237380,14184824,15204172,1642568,5513816,,676504,139156,138736,12568884,2535112
92,579,42,29,37,0,49655060,16217980,,13968964,14184824,14316068,1670544,5514660,,213900,139156,788268,12544756,2531900
93,589,46,28,37,0,49406072,16338220,,13968964,14184824,14066452,1663388,5522444,,213900,139156,911244,12552620,2521300
94,608,47,28,37,0,52463184,13562000,,13968964,14184824,14858320,1636816,7814260,,213900,139156,429424,12574720,204800
95,615,47,29,37,0,53757760,13282128,,13968964,14184824,15152752,1639028,8812192,,213900,139156,139424,12571768,217880
96,628,46,29,37,0,53776216,14500636,,12421744,14184824,15027748,1636228,10505672,,1426508,139156,158096,12576080,200796
97,633,46,29,37,0,54717916,14436400,,12416380,14184824,15155320,1640144,11321248,,1427320,139156,147452,12572048,150424
98,647,47,29,37,0,56470232,14419252,,12416236,14184824,15123200,1661160,13084812,,1418040,139156,141204,12544712,176140
