Start,GetPodsTime,Wanted,Running,Creating,Pending,Terminating,Error,Total Active Memory,Total Free Memory,Total Available,Total Buffers,Total Cached,Active,0,1,2,3,Free,0,1,2,3,Available,0,1,2,3,Buffers,0,1,2,3,Cached,0,1,2,3
114,0,38,31,0,4,7,3,33566300,145375696,166865324,16656,34898308,,7149940,9522360,9929012,6964988,,38287644,34976888,33589436,38521728,,42763604,40875956,40481452,42744312,,3832,3828,3828,5168,,8116892,8843152,10017492,7920772
116,1,39,30,0,5,7,4,33660180,145235848,166766284,16656,35027072,,7221600,9855124,10056792,6526664,,38220172,34644084,33485212,38886380,,42718340,40543820,40395656,43108468,,3832,3828,3828,5168,,8182496,9172304,10163588,7508684
120,0,40,32,0,6,7,2,33624152,145318776,166867984,16656,34979964,,6761720,9960176,10088552,6813704,,38628296,34571336,33449700,38669444,,43125756,40471940,40376264,42894024,,3832,3828,3828,5168,,7766532,9270560,10192384,7750488
123,0,41,33,0,7,7,1,33425500,145513104,167081120,16656,34791256,,6793444,9536572,10123504,6971980,,38594096,34998532,33415804,38504672,,43091576,40915340,40344552,42729652,,3832,3828,3828,5168,,7797544,8856584,10225676,7911452
126,0,42,32,0,8,7,2,33860904,145065040,166652348,16656,35212236,,6803244,9896756,10149412,7011492,,38588908,34622784,33399732,38453616,,43086400,40542376,40329092,42694480,,3832,3828,3828,5168,,7814676,9181664,10256204,7959692
129,0,43,33,0,9,7,1,33113596,145583256,167170060,16656,34473896,,6825104,9511472,10173016,6604004,,38585908,34820120,33372168,38805060,,43083492,40739292,40302032,43045244,,3832,3828,3828,5168,,7834464,8814896,10279564,7544972
132,0,44,32,0,10,7,2,32870968,145931260,167523088,16656,34159224,,6394616,9906700,10192040,6377612,,39001956,34550200,33339576,39039528,,43498680,40487892,40270180,43266336,,3832,3828,3828,5168,,7412940,9163620,10301440,7281224
135,0,45,28,0,11,7,6,33104472,145677676,167278756,16656,34331348,,6712900,9755920,9813436,6822216,,38712228,34706584,33675512,38583352,,43209292,40648332,40610016,42811116,,3832,3828,3828,5168,,7701468,9013016,9895216,7721648
138,0,46,28,0,12,7,6,33289592,145406072,167049508,16656,34562056,,6803596,9916840,9667500,6901656,,38628600,34560568,33743268,38473636,,43125904,40519044,40678108,42726452,,3832,3828,3828,5168,,7799436,9180904,9778216,7803500
141,0,47,28,0,13,7,6,33765440,145076252,166753776,16656,35009632,,6843320,9963736,10007536,6950848,,38591208,34505180,33499936,38479928,,43106592,40479692,40424544,42742948,,3832,3828,3828,5168,,7843852,9237480,10079144,7849156
143,1,48,29,0,14,7,5,32609804,145854732,167535292,16656,33850908,,6707524,9701544,9681776,6518960,,38676784,34758140,33654016,38765792,,43195972,40720232,40590592,43028496,,3832,3828,3828,5168,,7678784,8948376,9776136,7447612
146,1,49,29,0,15,7,5,33215316,145201168,166882756,16656,34372360,,6809156,9920876,9642456,6842828,,38555828,34532840,33694940,38417560,,43075248,40494988,40631712,42680808,,3832,3828,3828,5168,,7791540,9175704,9684708,7720408
149,1,50,26,0,16,7,8,33121332,145382380,167069220,16656,34292188,,6645348,9506368,10015760,6953856,,38762720,34874684,33407392,38337584,,43284176,40838816,40345052,42601176,,3832,3828,3828,5168,,7607704,8779868,10065448,7839168
152,0,51,26,0,17,7,8,32838068,145698476,167420540,16656,33978116,,6808968,9868528,9646692,6513880,,38583068,34564564,33761424,38789420,,43104628,40529340,40718400,43068172,,3832,3828,3828,5168,,7773192,9082360,9679464,7443100
155,0,52,27,0,18,7,7,33165140,145400244,167157652,16656,34291504,,6379700,9967468,9991720,6826252,,38986952,34465084,33462116,38486092,,43508032,40430744,40437968,42780908,,3832,3828,3828,5168,,7366564,9177484,10034916,7712540
158,0,53,28,0,19,7,6,33355992,145131408,166909212,16656,34393204,,6241368,10093412,10051100,6970112,,39044936,34352536,33400500,38333436,,43566132,40335600,40378696,42628784,,3832,3828,3828,5168,,7212836,9227240,10096308,7856820
161,0,54,27,0,20,7,7,33422188,145042320,166838916,16656,34390152,,6633072,9673924,10097780,7017412,,38650916,34692692,33356276,38342436,,43156672,40674988,40351464,42655792,,3832,3828,3828,5168,,7554604,8794560,10133408,7907580
164,0,55,29,0,21,7,5,33747120,144761984,166592056,16656,34727848,,6767592,10022760,10131948,6824820,,38573476,34361432,33306540,38520536,,43095256,40360192,40318196,42818412,,3832,3828,3828,5168,,7708940,9153712,10172720,7692476
167,0,56,30,0,22,7,4,33415568,144948080,166767664,16656,34345108,,6804532,10089908,9797568,6723560,,38580988,34304620,33631244,38431228,,43102900,40304260,40629896,42730608,,3832,3828,3828,5168,,7745044,9217240,9805420,7577404
170,0,57,30,0,23,7,4,33507060,144776064,166624504,16656,34455648,,6839308,9910696,9806564,6950492,,38522460,34342416,33641212,38269976,,43062344,40360224,40628048,42573888,,3832,3828,3828,5168,,7778984,9076656,9801860,7798148
173,0,58,28,0,24,7,6,33047756,145413816,167248708,16656,33971224,,6861376,9629288,10036488,6520604,,38510480,34789332,33390228,38723776,,43050860,40775412,40377460,43044976,,3832,3828,3828,5168,,7793948,8724120,10045276,7407880
176,0,59,26,0,25,7,8,33595980,144896568,166720644,16656,34453616,,6665332,9988292,10101864,6840492,,38628008,34414908,33347112,38506540,,43167744,40403488,40337160,42812252,,3832,3828,3828,5168,,7575884,9094308,10107432,7675992
179,0,60,24,0,26,7,10,33452048,145068256,166870512,16656,34263068,,6449840,10074652,9945588,6981968,,38875232,34351632,33480788,38360604,,43403804,40344984,40455096,42666628,,3832,3828,3828,5168,,7352320,9157196,9948400,7805152
182,0,61,24,0,27,7,10,33444740,144915916,166751948,16656,34300256,,6273456,10089792,10056264,7025228,,38868116,34344456,33365052,38338292,,43429440,40338276,40339620,42644612,,3832,3828,3828,5168,,7217540,9176148,10062356,7844212
185,0,62,25,0,28,7,9,33422832,145027796,166852728,16656,34267048,,6662984,10118944,10081248,6559656,,38604592,34310416,33382876,38729912,,43151020,40307076,40357680,43036952,,3832,3828,3828,5168,,7545216,9212764,10079296,7429772
188,0,63,25,0,29,7,9,33350440,145121172,166961292,16656,34246968,,6705964,9657572,10103428,6883476,,38622372,34724380,33328348,38446072,,43168076,40721376,40319240,42752600,,3832,3828,3828,5168,,7651384,8784488,10108608,7702488
191,0,64,25,0,30,7,9,33889152,144634172,166484420,16656,34735880,,6731616,9993040,10146772,7017724,,38658568,34429256,33241344,38305004,,43212508,40410848,40248740,42612324,,3832,3828,3828,5168,,7678480,9064708,10150684,7842008
194,0,65,27,0,31,7,7,34120328,144389512,166272368,16656,34934624,,6764708,10121076,10190720,7043824,,38611700,34250748,33224060,38303004,,43165736,40263976,40231968,42610688,,3832,3828,3828,5168,,7706048,9192392,10175532,7860652
197,0,66,28,0,32,7,6,33602032,144825960,166711504,16656,34389564,,6784420,9805564,10223976,6788072,,38593368,34553880,33156928,38521784,,43147456,40551848,40180972,42831228,,3832,3828,3828,5168,,7728644,8855316,10211308,7594296
200,1,67,28,0,33,7,6,33509324,144802068,166675988,16656,34284156,,6573328,10059068,10256028,6620900,,38753936,34286424,33150172,38611536,,43307476,40284844,40174760,42908908,,3832,3828,3828,5168,,7507396,9140328,10245264,7391168
203,1,68,26,0,34,7,8,33890180,144431080,166305280,16656,34617932,,6743256,9902020,10266196,6978708,,38581732,34445264,33135088,38268996,,43150840,40427652,40159992,42566796,,3832,3828,3828,5168,,7679108,8922188,10262420,7754216
206,1,69,27,0,35,7,7,33896584,144294632,166174304,16656,34596112,,6794300,10088552,10316416,6697316,,38559800,34262200,33093780,38378852,,43129268,40245244,40121124,42678668,,3832,3828,3828,5168,,7726780,9107972,10294668,7466692
209,0,70,27,0,36,7,7,33697456,144772152,166654008,16656,34515560,,6823184,10109236,9892344,6872692,,38540528,34231692,33508824,38491108,,43110048,40232760,40520488,42790712,,3832,3828,3828,5168,,7752844,9150448,9873864,7738404
212,0,71,27,0,37,7,7,34069968,144441220,166327956,16656,34920952,,6845408,10144872,10163480,6916208,,38505996,34228224,33243372,38463628,,43075600,40229812,40259184,42763360,,3832,3828,3828,5168,,7771484,9176384,10192156,7780928
215,0,72,27,0,38,7,7,33754304,144715224,166617700,16656,34634804,,6876892,10171292,10243908,6462212,,38475060,34207156,33158220,38874788,,43044728,40209424,40174440,43189108,,3832,3828,3828,5168,,7795056,9208948,10276296,7354504
218,0,73,27,0,39,7,7,33758636,144739176,166617608,16656,34572064,,6884540,10189076,9862768,6822252,,38478412,34202540,33544456,38513768,,43048224,40209412,40546888,42813084,,3832,3828,3828,5168,,7801236,9222392,9879924,7668512
221,0,74,26,0,40,7,8,33927336,144455476,166383472,16656,34831608,,6697384,10131264,10201732,6896956,,38602880,34233396,33224060,38395140,,43172236,40273712,40227300,42710224,,3832,3828,3828,5168,,7608776,9256920,10213276,7752636
224,0,75,29,0,41,7,5,33502076,144969048,166866200,16656,34344692,,6853284,9824528,9890296,6933968,,38438324,34569024,33555084,38406616,,43008108,40593612,40542488,42721992,,3832,3828,3828,5168,,7766808,8924008,9864724,7789152
227,0,76,26,0,42,7,8,33027168,145309692,167182232,16656,33826692,,6577564,9658024,9823976,6967604,,38767352,34736136,33454040,38352164,,43327404,40745652,40425832,42683344,,3832,3828,3828,5168,,7473648,8743256,9785112,7824676
230,0,77,24,0,43,7,10,33221116,145147196,167005476,16656,34028472,,6808520,10041288,9845028,6526280,,38541944,34357436,33473904,38773912,,43102120,40367260,40444920,43091176,,3832,3828,3828,5168,,7700420,9118552,9802504,7406996
233,0,78,23,0,44,7,11,33890684,144539040,166401072,16656,34671876,,6841368,10104588,10065092,6879636,,38515600,34300188,33284744,38438508,,43077920,40310232,40256812,42756108,,3832,3828,3828,5168,,7738692,9188708,10032160,7712316
235,1,79,23,0,45,7,11,33750804,144727924,166579400,16656,34515612,,6869220,9800072,10120216,6961296,,38499300,34601008,33282924,38344692,,43061760,40597388,40257744,42662508,,3832,3828,3828,5168,,7764464,8875864,10077760,7797524
238,1,80,23,0,46,7,11,34103296,144416720,166288920,16656,34855024,,6881936,10062076,10149132,7010152,,38482512,34360524,33233512,38340172,,43045028,40357248,40224344,42662300,,3832,3828,3828,5168,,7776776,9128872,10105268,7844108
241,1,81,24,0,47,7,10,33365568,145118552,166982104,16656,34121708,,6442980,10095260,10176108,6651220,,38889716,34334192,33209360,38685284,,43452236,40333736,40204736,42991396,,3832,3828,3828,5168,,7355768,9170200,10133000,7462740
244,1,82,22,0,48,7,12,33861920,144613320,166512500,16656,34579392,,6795056,10121224,9995328,6950312,,38496032,34292636,33413412,38411240,,43074532,40311804,40408628,42717536,,3832,3828,3828,5168,,7678772,9198028,9947508,7755084
247,1,83,25,0,49,7,9,34113676,144344476,166276316,16656,34903216,,6818896,10135300,10132012,7027468,,38498556,34259256,33284788,38301876,,43076812,40293284,40282524,42623696,,3832,3828,3828,5168,,7760884,9212268,10081252,7848812
250,1,84,27,0,50,7,7,34246504,144206472,166190252,16656,35028160,,6843988,10165380,10176344,7060792,,38528744,34210284,33205320,38262124,,43107004,40246200,40234900,42602148,,3832,3828,3828,5168,,7785940,9237384,10119712,7885124
253,1,85,30,0,51,7,4,34373468,144046880,166031944,16656,35161100,,6836408,10213700,10225240,7098120,,38496472,34167156,33159624,38223628,,43074724,40203412,40190096,42563712,,3832,3828,3828,5168,,7809292,9272564,10166128,7913116
256,1,86,27,0,52,7,7,33910104,144436888,166376068,16656,34618280,,6759760,9950176,10060904,7139264,,38583528,34409064,33268648,38175648,,43146172,40430180,40283856,42515860,,3832,3828,3828,5168,,7681868,9007308,9978808,7950296
260,0,87,28,0,53,7,6,33996688,144408392,166350140,16656,34697028,,6834532,10134364,9849556,7178236,,38493188,34223348,33550272,38141584,,43055836,40260176,40550104,42484024,,3832,3828,3828,5168,,7763132,9195880,9754476,7983540
263,0,88,27,0,54,7,7,33999488,144440504,166402676,16656,34696724,,6853824,9833248,10111712,7200704,,38505760,34556356,33285556,38092832,,43068408,40577500,40301336,42455432,,3832,3828,3828,5168,,7780216,8872212,10034064,8010232
266,0,89,28,0,55,7,6,34077612,144341884,166289284,16656,34775400,,6873696,10100952,10175308,6927656,,38488396,34282664,33222104,38348720,,43051084,40303972,40238352,42695876,,3832,3828,3828,5168,,7800772,9154452,10099912,7720264
269,0,90,27,0,56,7,7,33669896,144827288,166747380,16656,34378712,,6901196,10163904,10219956,6384840,,38467264,34228912,33184384,38946728,,43030160,40252788,40202760,43261672,,3832,3828,3828,5168,,7826260,9206032,10123664,7222756
272,0,91,25,0,57,7,9,33273976,145171340,167097972,16656,34082728,,6926568,9227348,10219004,6901056,,38431380,35127188,33151016,38461756,,42996440,41155056,40169720,42776756,,3832,3828,3828,5168,,7854240,8337752,10138256,7752480
275,0,92,23,0,58,7,11,33710944,144807288,166707412,16656,34498164,,6694016,9873044,10140344,7003540,,38623700,34528032,33299460,38356096,,43188492,40525460,40322052,42671408,,3832,3828,3828,5168,,7602784,8882588,10154916,7857876
278,0,93,24,0,59,7,10,33717820,144634092,166546256,16656,34523704,,6914724,10059768,10168748,6574580,,38376080,34322772,33285128,38650112,,42960800,40322528,40308092,42954836,,3832,3828,3828,5168,,7824364,9077976,10176320,7445044
281,0,94,23,0,60,7,11,32682400,145659900,167557924,16656,33579072,,6046340,9525804,10198708,6911548,,39219300,34869816,33233904,38336880,,43790104,40869064,40257096,42641660,,3832,3828,3828,5168,,6970212,8669128,10196612,7743120
284,0,95,20,0,61,7,14,33767476,144731092,166599208,16656,34494200,,6667028,9806616,10289904,7003928,,38683304,34648772,33165448,38233568,,43238704,40632636,40189508,42538360,,3832,3828,3828,5168,,7539436,8897404,10218952,7838408
287,0,96,19,0,62,7,15,33646068,144823924,166712760,16656,34333000,,6646640,9958176,10015016,7026236,,38684188,34447236,33392644,38299856,,43223616,40462528,40421952,42604664,,3832,3828,3828,5168,,7504316,9053572,9917292,7857820
290,0,97,21,0,63,7,13,34130284,144382496,166299172,16656,34815044,,6775408,10016604,10293536,7044736,,38585368,34422280,33099948,38274900,,43125296,40438000,40141904,42593972,,3832,3828,3828,5168,,7641640,9100464,10181744,7891196
292,1,98,23,0,64,7,11,33991776,144577872,166499304,16656,34657440,,6799104,10017732,10324716,6850224,,38582908,34419768,33072680,38502516,,43122940,40435556,40115228,42825580,,3832,3828,3828,5168,,7663052,9108596,10225808,7659984
296,0,99,24,0,65,7,10,34257260,144257532,166228940,16656,34933192,,6837844,10050672,10358540,7010204,,38526244,34341472,33069196,38320620,,43081736,40391052,40112268,42643884,,3832,3828,3828,5168,,7694136,9154300,10257460,7827296
