Iteration,Elapsed,Running,Creating,Terminating,Evicted,Total Active Memory,Total Free Memory, Active,0,1,2,3,4,Free,0,1,2,3,4
54,306,41,13,1,0,19681684,12474212,,5200532,2586464,3389352,4189556,4315780,,1161016,3647632,2820208,4602760,242596
55,311,42,13,1,0,19676816,12075108,,5163276,2629944,3379612,4181404,4322580,,1196048,3452104,2575676,4615460,235820
56,317,42,14,1,0,19724260,11311484,,5189320,2637388,3397000,4180724,4319828,,1010592,3112204,2335420,4615844,237424
57,323,43,14,1,0,19731864,10872100,,5197536,2643756,3377920,4189364,4323288,,862520,3030268,2139300,4606428,233584
58,329,43,15,1,0,19790728,10457224,,5217348,2643664,3401116,4197472,4331128,,594628,3020812,2020164,4598068,223552
59,334,44,15,1,0,19857108,10396576,,5258896,2673112,3378168,4187144,4359788,,430108,2926792,2042744,4608772,388160
60,340,44,16,1,0,19965520,10035100,,5234272,2691572,3424600,4198548,4416528,,322092,2886860,1993888,4587560,244700
61,346,46,15,1,0,19983204,9612456,,5224636,2682084,3462700,4193820,4419964,,329660,2895552,1556716,4590648,239880
62,352,46,16,1,0,20006436,9373564,,5240040,2696696,3444308,4208224,4417168,,242520,2880816,1439396,4569052,241780
63,357,46,17,1,0,20022588,9399788,,5228628,2696660,3466976,4182096,4448228,,257868,2881040,1416332,4602988,241560
64,363,47,17,1,0,19992436,9837912,,5230264,2671280,3457852,4171076,4461964,,254020,3331904,1384112,4619208,248668
65,369,47,18,1,0,19985728,9700480,,5229968,2668816,3479920,4167384,4439640,,254224,3279160,1172368,4622884,371844
66,375,47,19,1,0,20348428,8989124,,5274432,2713204,3481124,4177120,4702548,,197440,2853328,1172620,4612624,153112
67,381,47,20,1,0,20343252,10203432,,5240996,2710676,3485772,4185356,4720452,,268392,2856772,1168020,4603300,1306948
68,386,47,21,1,0,20493284,10039004,,5251868,2712932,3476872,4179352,4872260,,238368,2853972,1175772,4613908,1156984
69,392,47,22,1,0,20658324,9903904,,5252352,2715980,3532456,4182692,4974844,,236716,2850188,1125432,4610296,1081272
70,398,48,22,1,0,20693612,9890928,,5256436,2746392,3541844,4179392,4969548,,235304,2817784,1102848,4613496,1121496
