Iteration,Elapsed,WorkUnits,WorkCount,Running,Creating,Terminating,Evicted,Total Active Memory,Total Free Memory, Active,0,1,2,3,4,Free,0,1,2,3,4
80,649,86,7.43609e+07,75,5,0,0,9201192,27419360,,1059292,863740,3119508,1235552,2923100,,2713200,1593560,6790764,9933764,6388072
81,661,88,7.36257e+07,78,3,0,0,9201764,27311968,,1059300,863968,3119844,1235556,2923096,,2701900,1561020,6725796,9936200,6387052
82,673,93,7.50124e+07,79,3,0,0,9202264,27373972,,1059376,863892,3120332,1235568,2923096,,2699080,1594872,6759312,9935408,6385300
83,688,89,6.5102e+07,81,2,0,0,9202796,27305964,,1059428,863892,3120664,1235572,2923240,,2681588,1596176,6765512,9913372,6349316
84,701,95,7.75621e+07,82,2,0,0,9203116,27325888,,1059368,863896,3120972,1235640,2923240,,2686596,1591712,6767196,9928340,6352044
85,715,91,6.90788e+07,82,3,0,0,9203696,27271996,,1059384,864040,3121372,1235636,2923264,,2673452,1583800,6767884,9926656,6320204
86,728,95,7.24761e+07,83,3,0,0,9204180,27277124,,1059464,864044,3121628,1235656,2923388,,2672108,1575380,6770432,9919728,6339476
87,743,95,7.33643e+07,84,3,0,0,9204468,27283692,,1059440,864040,3121944,1235644,2923400,,2680872,1574948,6770400,9933916,6323556
88,759,94,7.37152e+07,86,2,0,0,9204936,27237752,,1059456,864048,3122368,1235676,2923388,,2677896,1559352,6755752,9910008,6334744
89,770,96,7.33168e+07,87,2,0,0,9205872,27135632,,1059524,864136,3122912,1235668,2923632,,2651704,1529532,6738728,9909956,6305712
90,786,94,6.97054e+07,88,2,0,0,9206176,27120372,,1059608,864120,3123192,1235796,2923460,,2639284,1534384,6742700,9881292,6322712
91,801,104,8.12154e+07,88,3,0,0,9206624,27112680,,1059616,864196,3123552,1235796,2923464,,2627188,1526156,6744432,9894816,6320088
92,814,102,7.59374e+07,89,3,0,0,9206888,27104212,,1059688,864176,3123760,1235808,2923456,,2635312,1526776,6741512,9879084,6321528
93,828,107,7.51882e+07,89,4,0,0,9207388,27036676,,1059688,864220,3124180,1235812,2923488,,2615448,1494644,6730736,9908104,6287744
94,842,109,6.96115e+07,91,3,0,0,9207908,27089088,,1059804,864196,3124568,1235876,2923464,,2624088,1505220,6730444,9909736,6319600
95,857,99,7.1221e+07,93,2,0,0,9208356,27037660,,1059804,864196,3124936,1235948,2923472,,2626124,1512260,6691120,9890772,6317384
96,871,111,9.17964e+07,94,2,0,0,9208960,26993652,,1059812,864264,3125448,1235952,2923484,,2629432,1518892,6663556,9874324,6307448
97,886,118,8.49012e+07,95,2,0,0,9209708,26880192,,1059912,864336,3125900,1235972,2923588,,2597416,1507896,6654228,9861004,6259648
98,902,110,7.01937e+07,96,2,0,0,9210028,26956536,,1059912,864352,3126192,1236028,2923544,,2580356,1500496,6682100,9884840,6308744
99,916,105,7.54642e+07,96,2,0,0,9210244,26961924,,1059880,864344,3126404,1236008,2923608,,2575884,1507084,6685172,9882696,6311088
100,932,106,7.54296e+07,96,2,0,0,9211064,26902560,,1059936,864336,3127140,1236064,2923588,,2543772,1505484,6680564,9868960,6303780
101,943,110,7.74293e+07,96,2,0,0,9211536,26809292,,1060052,864400,3127300,1236108,2923676,,2512568,1428360,6706348,9865212,6296804
102,959,117,8.76651e+07,96,3,0,0,9211740,26839396,,1059944,864400,3127604,1236128,2923664,,2538240,1427948,6705776,9871664,6295768
103,975,120,8.78205e+07,96,4,0,0,9212076,26808732,,1059940,864424,3127924,1236120,2923668,,2535976,1405004,6704908,9874052,6288792
104,988,111,7.17191e+07,99,2,0,0,9212692,26772260,,1059936,864476,3128352,1236120,2923808,,2526084,1410296,6706256,9873600,6256024
105,999,117,7.38725e+07,101,2,0,0,9213140,26737868,,1060096,864552,3128648,1236148,2923696,,2512328,1390856,6700752,9872088,6261844
106,1013,117,7.27641e+07,101,3,0,0,9213468,26716928,,1060080,864540,3128992,1236132,2923724,,2503644,1386564,6700988,9854500,6271232
107,1028,123,8.44754e+07,102,4,0,0,9213768,26717700,,1060048,864564,3129316,1236132,2923708,,2509948,1380088,6698772,9856180,6272712
108,1039,125,7.73131e+07,103,5,0,0,9214272,26672440,,1060044,864556,3129684,1236176,2923812,,2500136,1375136,6686504,9845936,6264728
109,1053,117,8.54119e+07,103,2,0,0,9215000,26659092,,1060168,864588,3130096,1236276,2923872,,2494752,1365684,6690144,9849500,6259012
110,1065,117,8.0974e+07,103,2,0,0,9215304,26587988,,1060152,864664,3130324,1236284,2923880,,2491700,1306788,6692732,9828688,6268080
111,1079,122,7.7256e+07,105,2,0,0,9215636,26594484,,1060160,864652,3130648,1236308,2923868,,2505152,1316872,6676124,9831536,6264800
112,1093,126,8.47524e+07,106,2,0,0,9216060,26529752,,1060100,864656,3131132,1236304,2923868,,2438880,1332112,6661272,9830808,6266680
113,1105,131,7.60801e+07,109,3,0,0,9216820,26398676,,1060408,864736,3131332,1236384,2923960,,2407792,1330988,6660596,9778892,6220408
114,1120,123,7.26357e+07,109,4,0,0,9217116,26549060,,1060336,864764,3131656,1236372,2923988,,2473812,1330136,6661604,9833276,6250232
115,1134,126,8.71857e+07,111,4,0,0,9217812,26526760,,1060736,864720,3131980,1236364,2924012,,2466312,1324492,6663112,9821556,6251288
116,1146,125,8.27593e+07,113,3,0,0,9218436,26462840,,1060808,864904,3132356,1236360,2924008,,2464976,1324792,6612080,9826036,6234956
117,1158,131,8.09749e+07,114,3,0,0,9218972,26436396,,1060808,864972,3132636,1236444,2924112,,2455308,1319180,6653176,9819640,6189092
118,1171,138,8.08025e+07,115,3,0,0,9219344,26467608,,1060912,864960,3132968,1236436,2924068,,2457024,1317388,6637728,9810964,6244504
119,1186,133,8.6504e+07,116,3,0,0,9219732,26430904,,1060904,864972,3133304,1236496,2924056,,2453552,1318464,6636596,9785312,6236980
120,1200,140,7.49626e+07,117,3,0,0,9220304,26432724,,1060916,864972,3133752,1236516,2924148,,2461024,1314196,6632708,9792968,6231828
121,1212,142,9.06516e+07,117,4,0,0,9220528,26416504,,1060916,864976,3133964,1236484,2924188,,2460960,1307260,6635056,9795700,6217528
122,1225,143,9.0571e+07,118,4,0,0,9221016,26378372,,1060920,864968,3134240,1236584,2924304,,2449200,1290420,6640612,9793724,6204416
123,1238,147,8.37545e+07,118,5,0,0,9221432,26340140,,1060920,865012,3134564,1236640,2924296,,2450208,1246596,6639456,9788724,6215156
124,1252,131,8.03603e+07,119,5,0,0,9221880,26325108,,1060924,864984,3135024,1236648,2924300,,2458816,1301304,6588760,9775608,6200620
125,1265,140,7.83365e+07,119,6,0,0,9222288,26295000,,1060916,864980,3135280,1236672,2924440,,2426224,1301952,6629272,9761644,6175908
126,1279,148,1.00101e+08,120,6,0,0,9222688,26272044,,1060936,865028,3135544,1236808,2924372,,2423440,1246372,6632748,9764900,6204584
127,1292,149,7.79253e+07,122,5,0,0,9223076,26260124,,1060988,865000,3135912,1236804,2924372,,2395916,1264684,6616768,9771448,6211308
128,1307,158,9.39354e+07,124,4,0,0,9223664,26189404,,1061008,864980,3136480,1236812,2924384,,2382368,1254480,6582636,9753372,6216548
129,1320,157,8.88654e+07,125,4,0,0,9224208,26222352,,1061000,865100,3136788,1236816,2924504,,2408836,1259336,6595532,9767856,6190792
130,1331,147,8.42922e+07,125,5,0,0,9224672,26205980,,1061096,865076,3137036,1236888,2924576,,2381288,1259256,6597756,9764452,6203228
131,1343,154,9.18074e+07,125,6,0,0,9224968,26199244,,1061160,865080,3137276,1236884,2924568,,2387200,1249460,6598872,9764468,6199244
132,1355,155,9.08923e+07,127,4,0,0,9225320,26173596,,1061168,865056,3137644,1236876,2924576,,2386588,1225356,6587400,9771568,6202684
133,1367,150,8.87968e+07,127,5,0,0,9225720,26158288,,1061168,865156,3138036,1236872,2924488,,2388024,1230792,6588028,9769172,6182272
134,1379,150,9.04645e+07,128,5,0,0,9226176,26110968,,1061192,865236,3138228,1236888,2924632,,2361100,1225136,6594504,9762876,6167352
135,1393,151,8.57079e+07,129,5,0,0,9143784,26244176,,1061252,865244,3055780,1236896,2924612,,2378684,1225124,6699180,9766312,6174876
136,1405,157,8.10477e+07,132,4,0,0,9143732,26163876,,1061208,865224,3055788,1236892,2924620,,2349156,1217312,6691136,9749012,6157260
137,1418,166,1.0863e+08,133,4,0,0,9144028,26108636,,1061216,865256,3055984,1236948,2924624,,2372536,1189100,6652424,9737688,6156888
138,1431,162,9.36896e+07,135,3,0,0,9144452,26107448,,1061420,865428,3055856,1237024,2924724,,2337056,1178232,6685600,9742896,6163664
139,1444,174,9.18474e+07,135,4,0,0,9144428,26131852,,1061380,865424,3055920,1237016,2924688,,2367804,1184376,6690704,9742500,6146468
140,1456,171,1.0209e+08,135,5,0,0,9144444,26100728,,1061360,865420,3055908,1237040,2924716,,2364820,1180068,6690416,9724576,6140848
141,1468,175,8.94202e+07,136,5,0,0,9144528,26071240,,1061372,865424,3055912,1237096,2924724,,2362844,1173384,6692972,9719564,6122476
142,1479,167,9.00997e+07,139,3,0,0,9144740,26024092,,1061360,865440,3056004,1237148,2924788,,2363984,1154552,6667888,9694756,6142912
143,1492,177,1.00684e+08,140,3,0,0,9145080,25973492,,1061372,865432,3056020,1237376,2924880,,2351492,1154688,6644428,9693308,6129576
144,1507,180,9.64969e+07,140,4,0,0,9145108,25988180,,1061372,865440,3056072,1237384,2924840,,2351320,1154908,6644584,9703888,6133480
145,1519,174,9.55073e+07,141,4,0,0,9145120,25977400,,1061380,865452,3056056,1237372,2924860,,2342868,1133744,6651420,9704680,6144688
146,1533,175,8.42725e+07,142,4,0,0,9145332,25929756,,1061392,865524,3056148,1237392,2924876,,2313660,1118648,6651008,9698460,6147980
147,1547,172,1.00224e+08,142,5,0,0,9145404,25962268,,1061456,865600,3056136,1237324,2924888,,2320980,1143936,6653816,9694236,6149300
148,1559,171,8.92724e+07,142,5,0,0,9145496,25932928,,1061496,865676,3056160,1237316,2924848,,2321156,1131112,6640640,9698388,6141632
149,1572,184,1.00606e+08,142,5,0,0,9145588,25909496,,1061504,865696,3056208,1237308,2924872,,2289132,1129768,6645880,9699720,6144996
150,1584,176,1.01021e+08,142,5,0,0,9145784,25855956,,1061552,865756,3056252,1237320,2924904,,2315656,1091844,6643748,9686968,6117740
151,1596,170,9.62984e+07,143,5,0,0,9145800,25846664,,1061568,865720,3056236,1237328,2924948,,2284924,1094588,6643852,9687564,6135736
152,1608,168,8.5051e+07,143,6,0,0,9145884,25852940,,1061592,865776,3056232,1237336,2924948,,2317528,1107840,6626596,9688720,6112256
153,1622,172,8.92166e+07,145,7,0,0,9145948,25843360,,1061628,865768,3056228,1237332,2924992,,2302812,1105872,6626588,9691972,6116116
154,1633,181,1.00691e+08,147,6,0,0,9146200,25805192,,1061760,865776,3056316,1237348,2925000,,2284700,1098776,6631272,9682548,6107896
155,1645,188,9.14737e+07,150,5,0,0,9146528,25729452,,1061760,865912,3056296,1237480,2925080,,2285424,1078124,6636356,9656388,6073160
156,1658,174,8.63029e+07,151,5,0,0,9146600,25781900,,1061828,865924,3056292,1237420,2925136,,2289164,1082336,6637960,9669792,6102648
157,1669,185,9.66673e+07,151,6,0,0,9146612,25743500,,1061840,865896,3056304,1237420,2925152,,2292476,1055392,6612448,9679436,6103748
158,1681,196,9.84652e+07,151,7,0,0,9146680,25711076,,1061844,865888,3056360,1237452,2925136,,2296092,1056052,6626668,9630028,6102236
159,1696,182,8.7837e+07,152,7,0,0,9146704,25696132,,1061836,865896,3056352,1237488,2925132,,2286040,1040492,6607252,9659972,6102376
160,1708,191,8.93486e+07,152,8,0,0,9146976,25628436,,1061844,865904,3056392,1237620,2925216,,2274628,1040240,6588128,9653196,6072244
161,1720,200,9.97406e+07,153,8,0,0,9147068,25572784,,1061876,865904,3056456,1237620,2925212,,2217792,1041100,6595864,9642796,6075232
162,1734,193,9.11146e+07,154,8,0,0,9147152,25501136,,1061856,865908,3056460,1237704,2925224,,2179888,1032664,6597228,9642144,6049212
163,1747,195,8.73881e+07,156,7,0,0,9147356,25435652,,1061916,865920,3056528,1237772,2925220,,2175212,982292,6591128,9633564,6053456
164,1758,209,9.36132e+07,157,7,0,0,9147652,25453720,,1062000,866012,3056540,1237816,2925284,,2170704,1022260,6581384,9620788,6058584
165,1772,180,9.31566e+07,157,8,0,0,9147668,25471812,,1061976,866012,3056540,1237840,2925300,,2175992,1029264,6581548,9622132,6062876
166,1784,192,1.06479e+08,157,9,0,0,9151824,25418056,,1062056,865984,3056544,1237844,2929396,,2168360,1019024,6587548,9617560,6025564
167,1797,203,1.09611e+08,157,10,0,0,9151900,25433860,,1062072,865992,3056536,1237840,2929460,,2171528,1015272,6585924,9623792,6037344
168,1812,195,9.26201e+07,158,10,0,0,9152288,25354608,,1062088,866076,3056804,1237856,2929464,,2152516,980600,6576292,9623104,6022096
169,1824,205,1.04219e+08,160,9,0,0,9152372,25394872,,1062076,866164,3056820,1237844,2929468,,2162968,987024,6577544,9627508,6039828
170,1837,203,9.89538e+07,163,7,0,0,9152200,25346008,,1062060,866148,3056680,1237844,2929468,,2167904,972064,6562132,9624256,6019652
171,1847,205,9.7616e+07,163,8,0,0,9156864,25328160,,1062068,866176,3056680,1237856,2934084,,2165064,939572,6570996,9624504,6028024
172,1860,199,9.82057e+07,163,9,0,0,9157052,25322636,,1062080,866284,3056756,1237852,2934080,,2163080,955976,6555760,9624420,6023400
173,1872,217,1.10248e+08,165,8,0,0,9157260,25266188,,1062192,866288,3056732,1237924,2934124,,2155880,940452,6558704,9616812,5994340
174,1885,215,1.0233e+08,165,9,0,0,9157404,25270716,,1062268,866300,3056740,1237920,2934176,,2151384,944024,6563416,9610124,6001768
175,1899,210,1.15751e+08,165,9,0,0,9157424,25261796,,1062256,866300,3056756,1237948,2934164,,2152016,945132,6540516,9610036,6014096
176,1911,203,1.03634e+08,165,10,0,0,9157656,25152556,,1062332,866372,3056828,1237944,2934180,,2080144,918720,6544172,9598788,6010732
177,1924,202,9.72654e+07,165,9,0,0,9157816,25154424,,1062308,866364,3056852,1238060,2934232,,2116576,913360,6544208,9575240,6005040
178,1937,215,1.01473e+08,165,9,0,0,9157916,25138688,,1062308,866376,3056852,1238148,2934232,,2114280,872872,6553068,9590016,6008452
179,1950,210,9.31237e+07,167,8,0,0,9158036,25098644,,1062388,866404,3056864,1238140,2934240,,2116776,881544,6549296,9544056,6006972
180,1962,221,1.01957e+08,168,9,0,0,9158180,25078468,,1062404,866444,3056848,1238256,2934228,,2118880,875100,6527960,9540480,6016048
181,1974,217,9.00949e+07,170,9,0,0,9158360,25044348,,1062472,866376,3056936,1238316,2934260,,2084624,903240,6538184,9532668,5985632
182,1988,226,1.06973e+08,170,10,0,0,9158440,25054204,,1062476,866408,3056940,1238304,2934312,,2089188,866456,6538844,9564032,5995684
183,2002,217,9.81429e+07,172,10,0,0,9158448,25002384,,1062452,866440,3056936,1238312,2934308,,2086576,891032,6526012,9513068,5985696
184,2015,228,1.10826e+08,173,11,0,0,9158536,25017332,,1062476,866452,3056980,1238308,2934320,,2094092,894852,6514204,9538016,5976168
185,2029,230,9.94009e+07,175,10,0,0,9160256,24868968,,1062552,866528,3057060,1238364,2935752,,2057688,875364,6512172,9499552,5924192
186,2041,219,9.87515e+07,175,11,0,0,9160288,24948964,,1062636,866552,3057068,1238308,2935724,,2058460,883176,6498640,9538260,5970428
187,2053,240,1.17553e+08,177,10,0,0,9160360,24915440,,1062628,866604,3057116,1238324,2935688,,2055884,862740,6516384,9520204,5960228
188,2066,226,1.03027e+08,178,10,0,0,9160476,24896892,,1062696,866596,3057128,1238300,2935756,,2046148,858176,6504988,9529276,5958304
189,2079,235,1.13105e+08,179,10,0,0,9160848,24833628,,1062700,866740,3057196,1238484,2935728,,2018088,840880,6495088,9516208,5963364
190,2090,227,9.36101e+07,180,10,0,0,9160880,24851212,,1062768,866736,3057196,1238328,2935852,,2040580,838128,6503964,9530796,5937744
191,2101,235,1.00842e+08,181,10,0,0,9160956,24819376,,1062744,866740,3057204,1238388,2935880,,2007600,835340,6506520,9532776,5937140
192,2116,235,1.03363e+08,183,9,0,0,9165120,24818224,,1062776,866764,3057212,1238396,2939972,,2044024,827588,6476712,9528504,5941396
193,2127,234,1.14281e+08,183,9,0,0,9165252,24808916,,1062760,866816,3057284,1238412,2939980,,2040964,817648,6488764,9520724,5940816
194,2139,234,1.05504e+08,183,9,0,0,9165604,24753432,,1062860,866812,3057304,1238548,2940080,,2039224,823660,6483444,9512696,5894408
