Iteration,Elapsed,WorkUnits,WorkCount,Running,Creating,Terminating,Evicted,Total Active Memory,Total Free Memory, Active,0,1,2,3,4,Free,0,1,2,3,4
184,2002,208,9.96697e+07,173,11,0,0,9144000,26519968,,880384,659736,3140272,1533984,2929624,,2939648,4254748,5984280,8722384,4618908
185,2014,225,1.0776e+08,175,10,0,0,9143984,26473208,,880464,659652,3140288,1533976,2929604,,2933752,4215616,5987832,8716568,4619440
186,2025,214,1.03417e+08,176,10,0,0,9143996,26449540,,880460,659684,3140264,1534000,2929588,,2927908,4241204,5989012,8692536,4598880
187,2036,218,9.47204e+07,177,10,0,0,9144304,26378380,,880572,659804,3140264,1534048,2929616,,2904032,4195716,5967420,8711232,4599980
188,2048,228,1.04739e+08,178,10,0,0,9144484,26291684,,880524,659768,3140340,1534140,2929712,,2918056,4196428,5941024,8649816,4586360
189,2061,225,1.04421e+08,180,9,0,0,9144616,26391412,,880540,659768,3140408,1534144,2929756,,2927952,4222776,5946100,8700176,4594408
190,2073,236,1.2624e+08,180,10,0,0,9144704,26381068,,880600,659800,3140412,1534148,2929744,,2918924,4214868,5944392,8706880,4596004
191,2084,257,1.33671e+08,184,7,0,0,9145020,26256680,,880692,659996,3140424,1534148,2929760,,2885616,4155612,5951380,8684632,4579440
192,2096,240,1.12607e+08,184,8,0,0,9145440,26248116,,880744,660044,3140588,1534296,2929768,,2897276,4188720,5913156,8665368,4583596
193,2107,243,1.10316e+08,184,9,0,0,9145544,26265648,,880748,660040,3140676,1534244,2929836,,2907408,4146464,5959724,8671692,4580360
194,2118,238,1.0057e+08,185,9,0,0,9145400,26279456,,880748,660044,3140540,1534248,2929820,,2896292,4186652,5946872,8664776,4584864
195,2130,250,1.0757e+08,185,10,0,0,9145460,26310372,,880752,660036,3140536,1534304,2929832,,2898012,4203812,5941412,8681720,4585416
196,2141,241,1.04955e+08,186,10,0,0,9145536,26219884,,880832,660052,3140536,1534296,2929820,,2843848,4169940,5944660,8681060,4580376
197,2153,229,1.01031e+08,186,11,0,0,9146584,26237204,,881660,660116,3140644,1534300,2929864,,2893444,4190836,5920916,8688996,4543012
198,2165,241,1.15319e+08,187,11,0,0,9146656,26145552,,881620,660112,3140608,1534396,2929920,,2798192,4150704,5944344,8674612,4577700
199,2176,236,1.01105e+08,187,12,0,0,9165876,25913164,,890760,670208,3140608,1534376,2929924,,2692096,4037784,5925596,8675264,4582424
200,2188,237,9.59229e+07,190,10,0,0,9168312,25515740,,891212,671996,3140808,1534372,2929924,,2492160,3842532,5932344,8684800,4563904
201,2199,229,9.84647e+07,191,10,0,0,9170356,25071196,,892412,672444,3141132,1534448,2929920,,2271656,3657264,5915272,8659456,4567548
202,2211,268,1.36868e+08,192,10,0,0,9170948,24916100,,892440,672548,3141564,1534468,2929928,,2208880,3601120,5908856,8633968,4563276
203,2222,246,9.82469e+07,193,10,0,0,9158140,25501888,,891648,660284,3141760,1534472,2929976,,2525968,3833888,5917388,8659196,4565448
204,2234,256,1.14931e+08,193,11,0,0,9160504,25390644,,893712,660260,3142012,1534456,2930064,,2514984,3739876,5915448,8665056,4555280
205,2246,258,1.09816e+08,194,11,0,0,9247792,24942168,,978276,662600,3142396,1534456,2930064,,2392332,3400560,5919052,8670136,4560088
206,2257,271,1.09413e+08,194,12,0,0,9149860,26218408,,882236,660468,3142576,1534452,2930128,,3084468,4037112,5884416,8667860,4544552
207,2268,244,1.02428e+08,196,11,0,0,9150184,26222416,,882256,660528,3142816,1534472,2930112,,3071844,4050720,5916912,8654296,4528644
208,2280,257,1.09564e+08,197,11,0,0,9150472,26270908,,882232,660504,3143060,1534532,2930144,,3121312,4032612,5914464,8667776,4534744
209,2292,256,1.10297e+08,197,12,0,0,9150940,26272384,,882236,660544,3143464,1534560,2930136,,3130108,4037216,5904128,8664396,4536536
210,2304,257,1.07327e+08,199,10,0,0,9151400,26227320,,882244,660588,3143704,1534636,2930228,,3114440,4056412,5900944,8627888,4527636
211,2314,238,9.53574e+07,200,10,0,0,9151980,26276384,,882308,660648,3144076,1534736,2930212,,3179976,4046516,5902628,8619768,4527496
212,2325,265,1.06136e+08,200,10,0,0,9152376,26266904,,882312,660664,3144304,1534816,2930280,,3186972,4054736,5894440,8622584,4508172
213,2338,253,1.1466e+08,200,10,0,0,9152724,26272688,,882316,660656,3144660,1534824,2930268,,3181144,4048700,5888500,8633168,4521176
214,2351,259,1.08314e+08,201,11,0,0,9153240,26198756,,882376,660656,3145080,1534852,2930276,,3161444,4042224,5857144,8619704,4518240
215,2364,259,1.0549e+08,201,12,0,0,9153524,26206336,,882388,660668,3145340,1534836,2930292,,3163808,4039624,5857532,8625168,4520204
216,2375,265,1.10973e+08,202,12,0,0,9154264,26144260,,882384,660876,3145656,1534828,2930520,,3162628,4034676,5849108,8603308,4494540
217,2385,278,1.11959e+08,205,12,0,0,9154348,26139836,,882364,660884,3145884,1534920,2930296,,3142184,4030612,5848172,8609932,4508936
218,2399,251,9.46894e+07,205,13,0,0,9154720,26144600,,882384,660884,3146276,1534888,2930288,,3158396,4029344,5843676,8609872,4503312
219,2410,271,1.10853e+08,205,14,0,0,9155048,26136292,,882384,660888,3146512,1534904,2930360,,3157196,4027228,5846880,8607204,4497784
220,2424,255,1.00639e+08,208,12,0,0,9155608,26106388,,882468,660956,3146904,1534912,2930368,,3153556,3992408,5845132,8609660,4505632
221,2435,269,1.07124e+08,209,12,0,0,9155956,26079496,,882528,660936,3147116,1534996,2930380,,3151640,4004476,5850400,8590352,4482628
222,2446,278,1.14255e+08,209,11,0,0,9156440,26084656,,882576,660960,3147472,1534972,2930460,,3146628,4010528,5842116,8601236,4484148
223,2459,256,1.02877e+08,209,11,0,0,9156748,26090468,,882572,660948,3147684,1534992,2930552,,3148596,4005512,5842740,8602884,4490736
224,2471,285,1.20977e+08,209,11,0,0,9157276,26115448,,882624,660992,3148044,1535048,2930568,,3199164,4011004,5821348,8598744,4485188
225,2483,276,1.26294e+08,209,11,0,0,9157636,26187736,,882656,660968,3148360,1535068,2930584,,3230836,4060344,5806260,8600660,4489636
226,2495,265,1.16467e+08,209,12,0,0,9157912,26194104,,882660,660952,3148608,1535084,2930608,,3228996,4059748,5820764,8599372,4485224
227,2506,268,1.08688e+08,211,12,0,0,9158212,26166364,,882652,661044,3148844,1535064,2930608,,3231292,4051088,5809648,8589036,4485300
228,2519,275,1.12534e+08,215,11,0,0,9158608,26086580,,882660,661048,3149208,1535072,2930620,,3216160,4040036,5789164,8594836,4446384
229,2530,275,1.05585e+08,218,11,0,0,9159344,26026968,,882800,661120,3149688,1535076,2930660,,3187792,4036708,5785928,8566036,4450504
230,2542,292,1.12379e+08,218,12,0,0,9159896,25962192,,882712,661116,3150044,1535284,2930740,,3191952,4037532,5787364,8509892,4435452
231,2553,301,1.13681e+08,219,12,0,0,9160052,25982456,,882700,661140,3150232,1535228,2930752,,3177164,4032860,5798424,8545812,4428196
232,2565,278,1.14609e+08,220,12,0,0,9160272,25988572,,882720,661116,3150440,1535220,2930776,,3173612,4033836,5798452,8562228,4420444
233,2576,292,1.12876e+08,220,13,0,0,9160528,25988724,,882700,661128,3150684,1535216,2930800,,3182060,4035852,5777144,8575768,4417900
234,2587,271,1.02705e+08,220,14,0,0,9161108,25936492,,882836,661164,3151088,1535208,2930812,,3134556,4017364,5794596,8574684,4415292
235,2598,279,1.06592e+08,221,14,0,0,9161620,25855376,,882844,661200,3151352,1535360,2930864,,3115836,4029840,5779100,8506012,4424588
236,2610,293,1.1754e+08,222,14,0,0,9161856,25892468,,882856,661196,3151604,1535284,2930916,,3112880,4028940,5772480,8565100,4413068
237,2621,295,1.16e+08,222,15,0,0,9162112,25819948,,882880,661192,3151856,1535304,2930880,,3086064,4023500,5771640,8539444,4399300
238,2633,296,1.24045e+08,224,14,0,0,9162728,25757900,,882976,661312,3152176,1535384,2930880,,3035964,4000388,5770240,8521204,4430104
239,2644,299,1.25906e+08,225,14,0,0,9163196,25784776,,882956,661376,3152520,1535392,2930952,,3059028,4003768,5779432,8517272,4425276
240,2655,307,1.19069e+08,225,15,0,0,9163472,25835376,,882996,661376,3152732,1535428,2930940,,3093476,3998648,5781556,8541732,4419964
241,2667,302,1.27333e+08,228,13,0,0,9163880,25834072,,882996,661444,3153048,1535428,2930964,,3109144,3978716,5779064,8558892,4408256
242,2677,274,1.00489e+08,229,13,0,0,9164212,25819920,,882996,661524,3153308,1535428,2930956,,3114824,3964780,5776624,8551176,4412516
243,2688,307,1.05896e+08,229,14,0,0,9164716,25787596,,883244,661524,3153564,1535432,2930952,,3084972,3970916,5774224,8545896,4411588
244,2702,308,1.16921e+08,229,15,0,0,9165012,25756836,,883108,661604,3153836,1535504,2930960,,3091292,3964936,5768208,8531920,4400480
245,2714,314,1.17026e+08,230,15,0,0,9165508,25727396,,883140,661600,3154232,1535500,2931036,,3064576,3962440,5750940,8537156,4412284
246,2726,300,1.13134e+08,230,16,0,0,9165768,25708416,,883140,661592,3154424,1535512,2931100,,3060168,3967692,5747344,8525952,4407260
247,2738,302,1.03032e+08,232,15,0,0,9166180,25664968,,883140,661608,3154744,1535584,2931104,,3048936,3968388,5738724,8499124,4409796
248,2749,318,1.20718e+08,234,14,0,0,9166808,25586176,,883252,661624,3155180,1535644,2931108,,3038624,3960236,5696132,8502020,4389164
249,2762,337,1.34073e+08,234,15,0,0,9167092,25631192,,883232,661616,3155352,1535724,2931168,,3035800,3957036,5737288,8510232,4390836
250,2772,294,1.16585e+08,235,15,0,0,9167444,25615276,,883244,661664,3155644,1535716,2931176,,3041836,3955692,5716180,8515032,4386536
251,2784,311,1.15727e+08,235,16,0,0,9167980,25604980,,883308,661704,3155940,1535720,2931308,,3024604,3949644,5723652,8517756,4389324
252,2796,338,1.32856e+08,237,15,0,0,9168148,25552248,,883312,661708,3156168,1535728,2931232,,3009236,3934448,5734036,8495724,4378804
253,2808,312,1.171e+08,237,16,0,0,9168792,25526652,,883368,661804,3156600,1535784,2931236,,3004384,3930416,5721684,8493292,4376876
254,2818,310,1.32807e+08,238,16,0,0,9169116,25509476,,883380,661812,3156860,1535804,2931260,,3004204,3945756,5698076,8493648,4367792
255,2829,316,1.1278e+08,239,16,0,0,9169436,25500860,,883380,661816,3157192,1535796,2931252,,2999452,3939308,5703872,8489132,4369096
256,2841,323,1.14791e+08,240,16,0,0,9169732,25527624,,883396,661824,3157372,1535812,2931328,,2995208,3986312,5708240,8477920,4359944
257,2852,302,1.16937e+08,240,17,0,0,9170016,25512076,,883460,661812,3157592,1535824,2931328,,2982156,3985264,5707976,8478844,4357836
258,2864,308,1.1199e+08,240,15,0,0,9170868,25473768,,883512,661904,3157984,1535784,2931684,,2980040,3980576,5708500,8482292,4322360
259,2874,301,1.04688e+08,240,15,0,0,9171024,25485880,,883500,661932,3158216,1535948,2931428,,2990780,3984256,5676364,8480532,4353948
260,2884,314,1.25508e+08,240,15,0,0,9171356,25471228,,883520,661940,3158532,1535944,2931420,,2963444,3982860,5688848,8482256,4353820
261,2895,313,1.14774e+08,240,16,0,0,9171732,25464540,,883616,661956,3158756,1535976,2931428,,2981660,3959096,5694124,8481724,4347936
262,2906,313,1.14631e+08,241,16,0,0,9172064,25417192,,883672,662012,3158976,1535976,2931428,,2944768,3962684,5673004,8483756,4352980
263,2919,301,1.08513e+08,243,15,0,0,9172708,25393828,,883628,662024,3159448,1535992,2931616,,2966052,3965804,5680664,8488376,4292932
264,2930,317,1.13637e+08,243,16,0,0,9172996,25446508,,883628,662016,3159672,1535996,2931684,,2965196,3989076,5678880,8481152,4332204
265,2941,340,1.22244e+08,246,15,0,0,9173216,25440768,,883632,662016,3159868,1536024,2931676,,2970080,4002836,5681348,8443176,4343328
266,2953,330,1.23919e+08,251,15,0,0,9173476,25446024,,883640,662060,3160144,1536088,2931544,,2971784,4021640,5681256,8458248,4313096
267,2964,333,1.18941e+08,251,16,0,0,9174044,25408072,,883760,662136,3160512,1536096,2931540,,2936872,4015892,5672760,8462664,4319884
268,2975,348,1.11874e+08,251,17,0,0,9174372,25385956,,883820,662136,3160704,1536112,2931600,,2953108,4002592,5672584,8463052,4294620
269,2986,347,1.15689e+08,253,16,0,0,9174708,25336696,,883776,662136,3160988,1536204,2931604,,2944560,3981040,5650252,8451440,4309404
270,2999,333,1.14027e+08,254,16,0,0,9175248,25343712,,883816,662120,3161480,1536216,2931616,,2941956,4004372,5644612,8443624,4309148
271,3011,333,1.15592e+08,254,17,0,0,9175536,25318132,,883808,662148,3161684,1536280,2931616,,2944632,3971452,5650796,8446832,4304420
272,3022,368,1.22737e+08,255,17,0,0,9176260,25262956,,883904,662212,3162208,1536272,2931664,,2940688,3991560,5619852,8438936,4271920
273,3032,332,1.08298e+08,255,18,0,0,9176196,25341348,,883900,662224,3162064,1536284,2931724,,3002704,3990284,5639840,8437188,4271332
274,3044,395,1.3105e+08,256,18,0,0,9176696,25394736,,883888,662232,3162448,1536360,2931768,,3082800,3974920,5604916,8438980,4293120
275,3055,374,1.34851e+08,257,18,0,0,9176928,25394208,,883892,662300,3162604,1536364,2931768,,3071460,3987036,5615364,8440516,4279832
276,3065,350,1.18699e+08,258,17,0,0,9177468,25329696,,884220,662276,3162788,1536352,2931832,,3043100,3970392,5611624,8426400,4278180
277,3076,328,1.10938e+08,259,17,0,0,9177700,25291992,,883996,662380,3163068,1536428,2931828,,3008376,3971280,5605252,8422336,4284748
278,3087,327,1.18241e+08,259,18,0,0,9178076,25307676,,884032,662380,3163324,1536440,2931900,,3031704,3966668,5601636,8424356,4283312
279,3097,364,1.28685e+08,260,18,0,0,9178456,25254908,,884112,662420,3163624,1536396,2931904,,3027996,3949468,5578668,8415284,4283492
280,3107,330,1.2034e+08,261,18,0,0,9165080,25431776,,884112,662484,3150148,1536440,2931896,,3027072,3961152,5759888,8412732,4270932
281,3117,337,1.22592e+08,261,19,0,0,9165116,25411408,,884112,662476,3150184,1536448,2931896,,3034388,3958300,5720644,8420660,4277416
282,3129,346,1.17217e+08,264,18,0,0,9165312,25339540,,884176,662524,3150248,1536464,2931900,,3032860,3883400,5739032,8410400,4273848
283,3141,339,1.01125e+08,264,19,0,0,9165476,25355720,,884184,662588,3150248,1536544,2931912,,3042252,3932844,5721960,8397776,4260888
284,3152,368,1.18946e+08,264,20,0,0,9165544,25356744,,884180,662588,3150288,1536576,2931912,,3040404,3935212,5737992,8394704,4248432
285,3164,344,1.16146e+08,265,20,0,0,9165676,25315312,,884188,662568,3150300,1536612,2932008,,3023276,3933028,5728052,8399252,4231704
286,3175,352,1.07218e+08,266,20,0,0,9165748,25297984,,884216,662604,3150312,1536560,2932056,,3022640,3932872,5707772,8389604,4245096
287,3187,388,1.22398e+08,267,20,0,0,9165900,25301640,,884208,662604,3150444,1536584,2932060,,3024680,3931624,5719140,8386004,4240192
288,3199,349,1.10182e+08,268,20,0,0,9165884,25308344,,884188,662600,3150452,1536584,2932060,,3028700,3932912,5709516,8392896,4244320
289,3209,358,1.1013e+08,269,20,0,0,9166108,25280292,,884204,662692,3150452,1536680,2932080,,3024352,3923536,5715940,8383896,4232568
290,3221,369,1.31388e+08,271,19,0,0,9166200,25194060,,884192,662672,3150452,1536736,2932148,,2955712,3920048,5716516,8384904,4216880
291,3233,376,1.19433e+08,272,19,0,0,9166340,25175296,,884308,662692,3150460,1536732,2932148,,2960324,3899412,5712548,8376108,4226904
292,3244,382,1.30833e+08,274,18,0,0,9166856,25127080,,884348,662752,3150524,1536748,2932484,,2951308,3902900,5717396,8376192,4179284
293,3254,348,1.09275e+08,274,19,0,0,9166664,25141496,,884344,662772,3150524,1536740,2932284,,2946464,3891524,5721288,8372100,4210120
294,3265,363,1.11193e+08,277,17,0,0,9166872,25098176,,884424,662836,3150516,1536804,2932292,,2928804,3890048,5713880,8376372,4189072
295,3276,350,1.06259e+08,277,18,0,0,9166988,25073512,,884428,662892,3150564,1536812,2932292,,2914052,3890596,5697492,8375032,4196340
296,3285,356,1.13562e+08,277,19,0,0,9167100,25050112,,884512,662896,3150588,1536808,2932296,,2891980,3886040,5708468,8365556,4198068
297,3297,379,1.08434e+08,281,16,0,0,9167396,24998264,,884576,663044,3150664,1536816,2932296,,2884036,3869100,5689108,8358864,4197156
298,3309,364,1.09281e+08,281,17,0,0,9167568,24962844,,884564,663040,3150684,1536908,2932372,,2895284,3876624,5692816,8319696,4178424
299,3320,364,1.1275e+08,281,18,0,0,9167528,25016228,,884584,663040,3150656,1536896,2932352,,2880396,3912280,5696744,8346340,4180468
300,3330,402,1.37634e+08,281,19,0,0,9167584,25035296,,884564,663044,3150660,1536956,2932360,,2897636,3912660,5695764,8350128,4179108
301,3341,403,1.22614e+08,281,20,0,0,9167780,24936200,,884636,663148,3150660,1536968,2932368,,2891928,3872464,5671932,8344880,4154996
302,3353,376,1.16831e+08,282,20,0,0,9178680,24948916,,884664,663108,3150672,1536976,2943260,,2900312,3912116,5651040,8334676,4150772
303,3364,377,1.12598e+08,282,21,0,0,9178788,24951136,,884632,663124,3150740,1537020,2943272,,2898268,3892016,5665804,8340744,4154304
304,3375,379,1.25573e+08,283,21,0,0,9178880,24940388,,884648,663184,3150740,1537040,2943268,,2894412,3893208,5667024,8330780,4154964
305,3387,405,1.35763e+08,285,20,0,0,9178940,24895956,,884652,663208,3150760,1537044,2943276,,2893988,3894680,5632620,8332624,4142044
306,3399,403,1.26053e+08,286,20,0,0,9187220,24843852,,884668,663252,3150816,1537044,2951440,,2880272,3853540,5646552,8312852,4150636
307,3410,409,1.40209e+08,286,21,0,0,9187468,24839524,,884712,663260,3150884,1537100,2951512,,2864432,3850440,5647712,8329116,4147824
308,3420,403,1.24185e+08,286,21,0,0,9187624,24771516,,884724,663260,3150908,1537216,2951516,,2873092,3855116,5646216,8274672,4122420
309,3432,402,1.28536e+08,287,21,0,0,9187656,24777204,,884724,663280,3150916,1537168,2951568,,2866700,3831416,5648740,8302544,4127804
310,3445,386,1.22962e+08,288,22,0,0,9187676,24757076,,884744,663304,3150876,1537184,2951568,,2868704,3825644,5631496,8305196,4126036
311,3455,362,1.04715e+08,290,21,0,0,9187860,24679292,,884868,663340,3150912,1537172,2951568,,2840316,3824000,5615060,8306512,4093404
312,3465,393,1.2079e+08,292,20,0,0,9188084,24704736,,884872,663332,3150960,1537180,2951740,,2832144,3813412,5643840,8307520,4107820
313,3475,411,1.2694e+08,293,20,0,0,9188324,24663008,,884876,663484,3150960,1537284,2951720,,2842876,3782400,5634152,8288128,4115452
314,3486,425,1.26133e+08,293,21,0,0,9196612,24712392,,884948,663480,3151032,1537264,2959888,,2876872,3780556,5631540,8306576,4116848
315,3496,413,1.27791e+08,294,21,0,0,9196640,24738516,,884956,663484,3151040,1537252,2959908,,2914980,3773156,5635240,8313792,4101348
316,3507,399,1.2699e+08,295,21,0,0,9196928,24737916,,885024,663548,3151116,1537340,2959900,,2928252,3780188,5613128,8308500,4107848
317,3517,417,1.36729e+08,295,22,0,0,9196988,24691188,,885024,663544,3151112,1537328,2959980,,2901372,3777264,5620856,8300904,4090792
318,3528,378,1.16853e+08,296,22,0,0,9197052,24633376,,885000,663552,3151100,1537360,2960040,,2888392,3780800,5627960,8251444,4084780
319,3540,411,1.36743e+08,297,22,0,0,9197148,24666780,,885032,663552,3151112,1537416,2960036,,2901372,3782456,5625904,8268720,4088328
320,3551,415,1.28426e+08,299,21,0,0,9197148,24605460,,885024,663552,3151148,1537412,2960012,,2872764,3772884,5607896,8285688,4066228
321,3562,425,1.37814e+08,300,21,0,0,9197496,24534348,,885100,663572,3151296,1537460,2960068,,2905812,3767628,5540724,8262768,4057416
322,3574,414,1.24521e+08,301,21,0,0,9201652,24512340,,885092,663564,3151256,1537512,2964228,,2901520,3725904,5602344,8245468,4037104
323,3584,444,1.2405e+08,302,21,0,0,9202100,24488776,,885116,663560,3151252,1537656,2964516,,2875352,3725864,5605412,8237168,4044980
324,3595,412,1.14494e+08,302,22,0,0,9202212,24517856,,885172,663584,3151252,1537696,2964508,,2884860,3727604,5601028,8251280,4053084
325,3605,448,1.34787e+08,302,22,0,0,9202292,24511392,,885196,663572,3151320,1537696,2964508,,2885492,3716332,5597580,8251712,4060276
326,3619,400,1.18445e+08,303,22,0,0,9202184,24517032,,885216,663648,3151332,1537688,2964300,,2885404,3715296,5595048,8260612,4060672
327,3630,449,1.30912e+08,305,20,0,0,9202556,24465476,,885284,663692,3151548,1537684,2964348,,2877208,3696868,5585008,8258884,4047508
328,3641,425,1.25059e+08,305,20,0,0,9202424,24465844,,885276,663760,3151332,1537720,2964336,,2877420,3712624,5574540,8248260,4053000
329,3651,428,1.20554e+08,305,21,0,0,9202408,24473180,,885276,663784,3151328,1537700,2964320,,2868040,3715020,5580524,8246272,4063324
330,3660,423,1.21769e+08,307,21,0,0,9210424,24367648,,885332,663772,3151332,1537712,2972276,,2835400,3665156,5586956,8246592,4033544
331,3671,425,1.25738e+08,308,22,0,0,9210828,24314708,,885468,663832,3151512,1537700,2972316,,2834016,3646028,5541740,8247676,4045248
332,3683,402,1.21391e+08,309,22,0,0,9210840,24328788,,885460,663900,3151400,1537712,2972368,,2830776,3641940,5576240,8234484,4045348
333,3693,421,1.30044e+08,309,23,0,0,9210924,24323480,,885464,663900,3151396,1537788,2972376,,2837464,3633728,5577444,8227708,4047136
334,3704,424,1.21036e+08,311,23,0,0,9210904,24292484,,885464,663912,3151396,1537784,2972348,,2836584,3607356,5581340,8238928,4028276
335,3714,428,1.16414e+08,314,21,0,0,9211136,24220412,,885472,664104,3151396,1537792,2972372,,2799708,3585184,5573032,8222872,4039616
336,3725,428,1.44489e+08,314,22,0,0,9211384,24140468,,885604,664184,3151404,1537804,2972388,,2807216,3568440,5522624,8230340,4011848
337,3735,447,1.42488e+08,316,21,0,0,9211572,24178208,,885624,664232,3151412,1537860,2972444,,2781696,3580416,5558052,8216888,4041156
338,3746,459,1.26496e+08,316,22,0,0,9211876,24183352,,885680,664260,3151408,1538088,2972440,,2793616,3592940,5558292,8193596,4044908
339,3757,423,1.23801e+08,316,23,0,0,9178564,24344548,,885748,664252,3151424,1537888,2939252,,2797440,3594544,5559656,8221848,4171060
340,3767,425,1.2648e+08,316,24,0,0,9178608,24285200,,885752,664316,3151412,1537876,2939252,,2761888,3571956,5557276,8227624,4166456
341,3777,442,1.24559e+08,320,21,0,0,9178984,24199756,,886012,664412,3151440,1537884,2939236,,2741432,3545628,5519740,8227620,4165336
342,3787,425,1.15528e+08,321,21,0,0,9179180,24253308,,886084,664392,3151424,1537864,2939416,,2753636,3575056,5556476,8223360,4144780
343,3798,459,1.29434e+08,322,21,0,0,9179464,24191972,,886204,664464,3151436,1537940,2939420,,2736048,3567660,5558248,8180360,4149656
344,3809,436,1.47689e+08,322,22,0,0,9179436,24205908,,886212,664480,3151420,1537912,2939412,,2738088,3562736,5557888,8193876,4153320
345,3820,481,1.4437e+08,323,22,0,0,9179576,24162492,,886216,664544,3151416,1537956,2939444,,2726564,3547008,5549396,8192152,4147372
346,3830,457,1.49329e+08,324,22,0,0,9179760,24107432,,886284,664648,3151412,1537992,2939424,,2716252,3512908,5541604,8188180,4148488
347,3840,458,1.30654e+08,325,22,0,0,9179844,24106172,,886308,664620,3151420,1538056,2939440,,2709936,3535708,5539516,8181412,4139600
348,3851,469,1.32588e+08,325,23,0,0,9179988,24099880,,886300,664680,3151424,1538084,2939500,,2705484,3545688,5542020,8177908,4128780
349,3861,453,1.47881e+08,326,23,0,0,9180124,24089688,,886356,664692,3151424,1538160,2939492,,2720572,3517452,5540080,8178192,4133392
350,3870,444,1.21702e+08,326,24,0,0,9180136,24052436,,886360,664696,3151428,1538160,2939492,,2717452,3485636,5538788,8177220,4133340
351,3880,483,1.35771e+08,327,24,0,0,9180188,23959872,,886368,664688,3151432,1538156,2939544,,2678312,3474660,5537420,8168680,4100800
352,3892,463,1.36969e+08,327,25,0,0,9180580,23957056,,886364,664760,3151660,1538152,2939644,,2698812,3476524,5499692,8176672,4105356
353,3903,462,1.45827e+08,328,25,0,0,9180440,23990268,,886428,664760,3151440,1538172,2939640,,2697376,3476820,5529040,8168652,4118380
354,3914,492,1.46694e+08,328,26,0,0,9180576,23966348,,886412,664824,3151440,1538240,2939660,,2695320,3463720,5537764,8168032,4101512
355,3926,487,1.55192e+08,328,27,0,0,9180572,23943412,,886416,664828,3151440,1538232,2939656,,2695264,3454176,5527236,8155504,4111232
356,3936,463,1.4691e+08,331,25,0,0,9180720,23867392,,886460,664848,3151432,1538324,2939656,,2653120,3445432,5529064,8136084,4103692
357,3946,489,1.47559e+08,332,25,0,0,9180932,23824012,,886440,664920,3151508,1538328,2939736,,2677612,3447012,5482884,8117784,4098720
358,3957,451,1.38583e+08,334,24,0,0,9181000,23841628,,886424,664952,3151448,1538440,2939736,,2674816,3430716,5525856,8131916,4078324
359,3968,503,1.55509e+08,334,25,0,0,9181192,23808892,,886432,664960,3151428,1538584,2939788,,2674084,3403652,5522824,8120644,4087688
360,3979,428,1.17947e+08,335,25,0,0,9181272,23792172,,886544,664904,3151464,1538572,2939788,,2651964,3413936,5508396,8127368,4090508
361,3989,454,1.30479e+08,335,26,0,0,9181496,23740200,,886664,664936,3151528,1538584,2939784,,2625400,3400716,5495740,8128652,4089692
362,3999,465,1.31987e+08,335,25,0,0,9181608,23756180,,886648,664940,3151620,1538584,2939816,,2635636,3408888,5505320,8117056,4089280
363,4010,470,1.47224e+08,335,24,0,0,9181736,23745492,,886672,665000,3151660,1538584,2939820,,2621276,3417960,5504636,8121316,4080304
364,4020,491,1.44534e+08,335,25,0,0,9181800,23734512,,886708,665016,3151648,1538604,2939824,,2645452,3395916,5508724,8094752,4089668
365,4029,444,1.21187e+08,336,24,0,0,9181872,23720280,,886740,665064,3151652,1538608,2939808,,2642460,3383512,5507728,8107168,4079412
366,4040,465,1.34264e+08,336,23,0,0,9181976,23721112,,886740,665132,3151684,1538600,2939820,,2649272,3398392,5481948,8109540,4081960
367,4051,478,1.45741e+08,336,23,0,0,9182196,23706224,,886760,665332,3151652,1538628,2939824,,2620496,3392560,5488388,8114548,4090232
368,4062,493,1.58331e+08,338,24,0,0,9182296,23644112,,886824,665328,3151672,1538604,2939868,,2624356,3356372,5485848,8107844,4069692
369,4073,490,1.46787e+08,339,25,0,0,9182348,23599208,,886832,665360,3151628,1538608,2939920,,2612276,3365500,5464260,8101020,4056152
370,4083,485,1.39929e+08,342,25,0,0,9182436,23593952,,886804,665356,3151692,1538604,2939980,,2598080,3371292,5454732,8096928,4072920
371,4093,460,1.36802e+08,345,26,0,0,9182552,23573028,,886856,665356,3151704,1538672,2939964,,2593996,3369132,5454464,8104188,4051248
372,4104,470,1.36108e+08,347,25,0,0,9182844,23501744,,886928,665472,3151716,1538704,2940024,,2606112,3305520,5443752,8104424,4041936
373,4114,502,1.3753e+08,347,26,0,0,9183108,23531196,,886920,665428,3151836,1538724,2940200,,2613252,3362176,5442088,8102344,4011336
374,4123,518,1.57098e+08,347,27,0,0,9183216,23516740,,886960,665428,3151840,1538752,2940236,,2606772,3354092,5446744,8090944,4018188
375,4135,498,1.38581e+08,347,28,0,0,9183280,23452892,,886920,665496,3151844,1538768,2940252,,2604496,3331596,5412964,8087936,4015900
376,4144,493,1.32396e+08,350,26,0,0,9183348,23404156,,886920,665504,3151916,1538772,2940236,,2606748,3348224,5362312,8085788,4001084
377,4154,492,1.36182e+08,350,26,0,0,9183404,23404848,,886932,665516,3151944,1538764,2940248,,2599352,3346692,5375300,8092816,3990688
378,4164,521,1.46083e+08,350,25,0,0,9183732,23415796,,886940,665640,3152032,1538808,2940312,,2596944,3337016,5412736,8098964,3970136
379,4174,480,1.3949e+08,350,25,0,0,9183996,23419892,,886932,665632,3152280,1538844,2940308,,2603220,3341872,5411792,8059848,4003160
