Iteration,Elapsed,WorkUnits,WorkCount,Running,Creating,Terminating,Evicted,Total Active Memory,Total Free Memory, Active,0,1,2,3,4,Free,0,1,2,3,4
197,1274,40,1.48579e+09,131,17,0,10,9972640,7464676,,591708,5012176,1651144,1346284,1371328,,2655388,1059744,1073204,1443368,1232972
198,1281,46,1.46856e+09,131,17,0,10,9941508,7240504,,559860,5012768,1651284,1346268,1371328,,2438792,1049544,1062992,1451192,1237984
199,1287,36,1.40586e+09,131,17,0,10,10133948,7336820,,750064,5013488,1651492,1346268,1372636,,2537348,1053252,1063508,1445956,1236756
200,1294,36,1.40395e+09,131,17,0,10,10032860,7374008,,648672,5013528,1651488,1346300,1372872,,2565204,1055640,1065584,1449272,1238308
201,1300,36,1.10781e+09,131,17,0,10,10038456,7360532,,653844,5013872,1651476,1346300,1372964,,2573172,1048572,1065880,1433952,1238956
202,1307,40,1.45489e+09,131,17,0,10,10034636,7099908,,649824,5013880,1651492,1346436,1373004,,2320648,1049828,1059332,1429740,1240360
203,1313,35,1.32382e+09,131,17,0,10,10090680,7284896,,705716,5013868,1651492,1346436,1373168,,2495256,1049152,1064096,1438796,1237596
204,1320,37,1.30417e+09,131,17,0,10,10022300,6999652,,636984,5013872,1651504,1346512,1373428,,2207824,1053064,1068552,1432644,1237568
205,1327,38,1.46651e+09,131,17,0,10,9988188,7164496,,602196,5014040,1651484,1346500,1373968,,2386236,1043868,1065960,1429260,1239172
206,1334,35,1.53888e+09,131,17,0,10,9994780,7295840,,608692,5014088,1651512,1346524,1373964,,2559352,1012440,1058716,1424056,1241276
207,1340,34,1.2221e+09,131,17,0,10,9996196,7308064,,609856,5014212,1651520,1346536,1374072,,2539820,1033200,1059424,1431376,1244244
208,1347,34,1.32575e+09,131,17,0,10,10007320,7068432,,618688,5015636,1652380,1346524,1374092,,2292948,1027580,1061116,1442880,1243908
209,1354,34,1.42433e+09,131,17,0,10,10068592,6955780,,679956,5015640,1652376,1346524,1374096,,2173100,1033748,1067184,1441272,1240476
210,1360,33,1.2593e+09,131,17,0,10,10002168,6971952,,613508,5015652,1652376,1346532,1374100,,2192960,1032880,1073124,1436228,1236760
211,1367,33,1.55163e+09,131,17,0,10,10005236,6953080,,616072,5015684,1652456,1346528,1374496,,2185108,1032588,1067220,1437084,1231080
212,1373,33,1.53989e+09,131,17,0,10,10016092,7297144,,626932,5015688,1652452,1346524,1374496,,2529716,1029940,1068852,1429752,1238884
213,1380,32,1.57968e+09,131,17,0,10,10020092,7123404,,630508,5015804,1652464,1346736,1374580,,2350352,1031996,1063872,1442328,1234856
214,1386,32,1.58149e+09,131,17,0,10,9968028,6713752,,578324,5015920,1652464,1346740,1374580,,1969288,1009572,1053972,1441348,1239572
215,1393,30,1.86232e+09,131,17,0,10,9953800,6904616,,563984,5016008,1652456,1346768,1374584,,2162216,1007976,1049696,1440776,1243952
216,1399,30,1.48876e+09,131,17,0,10,9981504,6709116,,591012,5016236,1652448,1347208,1374600,,1944416,1020520,1059552,1441556,1243072
217,1406,30,1.45712e+09,131,17,0,10,9989832,6695764,,599308,5016276,1652460,1347208,1374580,,1945608,1012920,1061104,1434324,1241808
218,1412,30,1.45707e+09,131,17,0,10,10120476,7205812,,728744,5016316,1652548,1347208,1375660,,2455312,1019844,1057068,1431240,1242348
219,1419,30,2.03359e+09,131,17,0,10,9979708,7007460,,587984,5016316,1652548,1347200,1375660,,2271504,1012152,1063604,1430280,1229920
220,1425,32,1.97603e+09,131,17,0,10,9968512,6806052,,573932,5017156,1652552,1353456,1371416,,2057708,989480,1058672,1461096,1239096
221,1432,30,1.83893e+09,131,17,0,10,9963516,6764784,,539328,5018840,1652548,1353456,1399344,,2024592,903992,1064456,1489504,1282240
222,1438,29,2.27683e+09,131,17,0,10,9937792,6829456,,512932,5018836,1652604,1353468,1399952,,2133628,907468,1019448,1487824,1281088
223,1444,27,1.98187e+09,131,17,0,10,9965016,6248504,,540048,5018988,1652572,1353456,1399952,,1497124,914120,1063260,1492640,1281360
224,1451,27,1.80253e+09,131,17,0,10,9991300,6806004,,565156,5019036,1652564,1353516,1401028,,2050040,916412,1070976,1483292,1285284
225,1458,29,1.97007e+09,131,20,0,10,9989544,6496360,,563452,5019044,1652560,1353456,1401032,,1747600,905952,1066092,1491528,1285188
226,1465,27,2.24948e+09,131,21,0,10,10048720,6336048,,621992,5019660,1652560,1353480,1401028,,1576120,911784,1066260,1496132,1285752
227,1471,28,2.14591e+09,131,21,0,10,10050488,6166068,,623756,5019668,1652568,1353468,1401028,,1413984,907652,1066376,1494596,1283460
228,1477,28,2.36845e+09,131,21,0,10,9975496,5960724,,548660,5019680,1652568,1353472,1401116,,1226028,900372,1057868,1493524,1282932
229,1483,27,2.15496e+09,131,21,0,10,10050012,6580228,,623252,5019684,1652564,1353456,1401056,,1843660,901648,1062668,1490428,1281824
230,1489,27,1.59601e+09,131,21,0,10,10057720,6913584,,631020,5019680,1652564,1353400,1401056,,2176000,902436,1068180,1486292,1280676
231,1496,27,1.97041e+09,130,24,0,27,10046520,6377724,,619244,5020248,1652580,1353396,1401052,,1663428,876796,1065400,1493504,1278596
232,1502,30,2.18531e+09,129,26,0,80,10027532,5859392,,628488,4992024,1652572,1353396,1401052,,1520016,514892,1058540,1491024,1274920
233,1508,28,1.98143e+09,130,25,0,80,10133512,5631492,,647884,5078540,1652612,1353424,1401052,,1499648,293208,1067008,1488712,1282916
234,1515,29,1.90752e+09,131,23,0,80,10213120,5566932,,635252,5170768,1652620,1353428,1401052,,1458632,277884,1064044,1484076,1282296
235,1521,30,1.78662e+09,132,22,0,80,10742876,5759532,,758652,5577044,1652620,1353508,1401052,,1636304,292392,1064488,1492532,1273816
236,1527,33,2.24824e+09,132,22,0,80,12057876,6317876,,745404,6905284,1652628,1353508,1401052,,2212924,294048,1050572,1489720,1270612
237,1534,27,2.10096e+09,132,22,0,80,11582956,5831804,,744252,6431468,1652600,1353508,1401128,,1658188,348492,1053752,1498480,1272892
238,1540,27,2.22961e+09,133,22,0,80,10783180,6052340,,586944,5788796,1652616,1353696,1401128,,1609024,611652,1070148,1489952,1271564
239,1547,29,1.8113e+09,133,22,0,80,10834008,5825872,,540584,5885856,1652624,1353816,1401128,,1741728,274372,1063804,1480324,1265644
240,1553,32,1.95781e+09,133,22,0,80,10939128,5465044,,645368,5885856,1652704,1354072,1401128,,1376200,274372,1066576,1481668,1266228
241,1559,29,1.86255e+09,133,22,0,80,10997668,6186576,,688676,5901048,1652704,1354088,1401152,,2088240,283352,1070316,1479732,1264936
242,1566,29,2.02091e+09,133,22,0,80,10971804,6024904,,713072,5850784,1652696,1354096,1401156,,1927476,275744,1073640,1479628,1268416
243,1572,29,1.84094e+09,133,22,0,80,10979528,5533908,,720744,5850784,1652700,1354084,1401216,,1464528,275744,1062608,1465524,1265504
244,1578,29,1.92912e+09,133,22,0,80,10826196,5465776,,579868,5837392,1652688,1354088,1402160,,1393060,275860,1065684,1462284,1268888
245,1584,29,2.07044e+09,133,21,0,87,10992880,5523100,,545600,6038344,1652696,1354080,1402160,,1453772,275752,1066184,1459516,1267876
246,1591,29,1.93544e+09,133,21,0,143,11127188,5623228,,625320,6092924,1652692,1354080,1402172,,1163900,675552,1056332,1462596,1264848
247,1597,27,2.04839e+09,133,21,0,145,11103556,5804236,,634960,6059640,1652696,1354092,1402168,,1749412,282384,1050600,1458288,1263552
248,1604,27,2.00703e+09,133,21,0,145,11268432,5659956,,655728,6203588,1652700,1354240,1402176,,1572208,314816,1054184,1454508,1264240
249,1610,26,1.83065e+09,133,21,0,145,11156656,5581252,,629540,6117908,1652772,1354264,1402172,,1509536,286824,1058732,1459400,1266760
250,1617,26,1.88091e+09,133,21,0,145,11277744,5323936,,808340,6060164,1652784,1354280,1402176,,1247084,306708,1051860,1456168,1262116
251,1623,26,1.67859e+09,133,21,0,145,11101888,5246892,,647976,6044604,1652840,1354284,1402184,,1200420,278896,1048188,1454156,1265232
252,1630,26,2.42276e+09,133,21,0,145,11727400,5378636,,638804,6678976,1653152,1354296,1402172,,1264184,341836,1051496,1454516,1266604
253,1636,28,2.30077e+09,136,17,0,146,11848908,6534620,,662892,6776388,1653160,1354284,1402184,,2425844,338284,1054768,1447716,1268008
254,1643,28,1.84637e+09,135,17,0,147,11633252,6126780,,676068,6547524,1653160,1354284,1402216,,2050588,305512,1055776,1453808,1261096
255,1649,28,2.25117e+09,134,17,0,148,11357888,5886764,,614336,6333856,1653180,1354300,1402216,,1607292,506000,1055152,1457276,1261044
256,1655,27,2.11021e+09,133,17,0,149,11209560,6298160,,731640,6068216,1653192,1354300,1402212,,1841868,678252,1053764,1458708,1265568
257,1662,26,2.59815e+09,133,17,0,149,11031184,6282188,,760576,5860796,1653204,1354296,1402312,,1787136,724856,1050844,1450660,1268692
258,1668,24,2.36549e+09,133,17,0,149,10976456,5705600,,705408,5861152,1653216,1354368,1402312,,1245948,721360,1047748,1438460,1252084
259,1674,23,1.90615e+09,133,17,0,149,10780636,6853068,,508860,5861604,1653200,1354372,1402600,,2366552,716784,1052816,1463740,1253176
260,1681,23,2.12046e+09,133,17,0,149,10803660,6234112,,531608,5861860,1653220,1354372,1402600,,1768732,715916,1047376,1444516,1257572
261,1687,23,2.38918e+09,133,17,0,149,10842288,5678364,,569880,5862060,1653200,1354552,1402596,,1206832,722996,1065568,1425144,1257824
262,1693,23,2.38792e+09,133,17,0,149,10857332,5943816,,584564,5862372,1653204,1354580,1402612,,1467792,716484,1054296,1442828,1262416
263,1699,22,2.06345e+09,133,17,0,149,10820472,5478176,,547656,5862448,1653200,1354552,1402616,,1060740,714532,1055832,1392896,1254176
264,1706,23,2.6427e+09,133,17,0,149,11007032,5868320,,734132,5862520,1653204,1354568,1402608,,1404484,693732,1056500,1454760,1258844
265,1712,23,2.43308e+09,133,17,0,149,10864020,6675332,,572048,5881452,1653344,1354568,1402608,,2246484,668684,1036092,1453400,1270672
266,1718,23,2.09596e+09,133,17,0,149,10870856,6193452,,580952,5881500,1653212,1352584,1402608,,1773680,676872,1041440,1431464,1269996
267,1724,23,2.27968e+09,133,17,0,149,10832220,5902916,,529876,5885444,1658232,1352572,1406096,,1541360,708420,983492,1451744,1217900
268,1731,23,2.16738e+09,133,17,0,149,10835700,5956432,,544068,5885668,1650284,1350656,1405024,,1606728,723812,982596,1440452,1202844
269,1737,25,2.15624e+09,133,17,0,149,10826440,5737616,,559588,5885848,1647768,1350644,1382592,,1373284,730064,972856,1440584,1220828
270,1743,23,2.67486e+09,133,17,0,149,11609116,6057440,,1342316,5885776,1647772,1350652,1382600,,1716600,703132,969148,1449300,1219260
271,1750,22,2.07132e+09,133,17,0,149,10939692,6475012,,671180,5888408,1647748,1350656,1381700,,2093872,713400,976208,1447668,1243864
272,1756,22,2.34655e+09,133,17,0,149,10939276,5669492,,670480,5888444,1647756,1350656,1381940,,1338584,659776,972236,1453904,1244992
273,1762,21,1.84133e+09,133,17,0,149,10930956,5483320,,658752,5888772,1647752,1353740,1381940,,1163620,664664,970968,1454652,1229416
274,1769,21,2.5e+09,133,17,0,149,10862656,5781276,,599252,5891980,1635744,1353740,1381940,,1418176,690652,991520,1452504,1228424
275,1775,20,2.38714e+09,133,17,0,149,10837876,5145248,,574080,5892236,1635860,1353740,1381960,,817068,659720,988896,1454444,1225120
276,1781,20,2.48336e+09,133,17,0,149,10866180,5692064,,602140,5892416,1635920,1353740,1381964,,1368160,663584,986700,1451468,1222152
277,1787,20,2.46757e+09,133,17,0,149,10860036,6572680,,598272,5892496,1635908,1351368,1381992,,2261776,659244,989828,1450840,1210992
278,1793,20,2.39022e+09,133,17,0,149,10877164,5723532,,615076,5892504,1636220,1351368,1381996,,1415188,658796,988868,1446556,1214124
279,1799,20,2.53793e+09,133,17,0,149,10850160,5607416,,626912,5892508,1597348,1351368,1382024,,1278552,659192,1009444,1446048,1214180
280,1805,20,2.39523e+09,133,19,0,149,10996248,5630416,,773992,5892540,1597476,1351376,1380864,,1281160,655636,1009844,1447004,1236772
281,1812,20,2.32476e+09,133,19,0,149,10838836,5370684,,615212,5892784,1597804,1353076,1379960,,1026592,654904,1005912,1440796,1242480
282,1818,20,2.21026e+09,133,19,0,149,10816192,5106036,,592236,5893052,1597804,1353076,1380024,,763532,657684,1009560,1433488,1241772
283,1824,20,2.32851e+09,132,19,0,168,10868216,6099068,,633924,5893108,1608096,1353068,1380020,,1825636,593872,993060,1445996,1240504
284,1830,20,2.54338e+09,132,19,0,173,10942304,5650964,,707520,5893516,1608092,1353068,1380108,,1335348,651024,983616,1442428,1238548
285,1836,20,2.50203e+09,132,19,0,173,10875032,5573384,,640284,5893480,1608096,1353064,1380108,,1243404,641184,1002204,1451116,1235476
286,1843,19,2.36703e+09,131,19,0,174,10865540,5520076,,630560,5893652,1608096,1353084,1380148,,1218804,644036,990536,1441592,1225108
287,1849,18,2.35168e+09,131,19,0,174,10880648,5007044,,645716,5893632,1608096,1353084,1380120,,677784,646532,988896,1456324,1237508
288,1855,18,2.44262e+09,131,19,0,174,10977732,6187156,,742740,5893676,1608096,1353088,1380132,,1861448,652612,987832,1450056,1235208
289,1861,18,2.44313e+09,131,19,0,174,10901912,6488012,,662256,5893684,1608100,1353084,1384788,,2175292,649208,984388,1452348,1226776
290,1867,18,2.47119e+09,131,19,0,174,11074084,5586700,,834088,5893828,1608212,1353168,1384788,,1302292,638960,980748,1432508,1232192
291,1873,19,2.36619e+09,133,17,0,174,10979500,5587608,,739484,5893844,1608212,1353160,1384800,,1279348,642232,991988,1438880,1235160
292,1879,19,2.55026e+09,133,17,0,174,10915388,5842476,,673216,5894132,1610084,1353164,1384792,,1537900,634544,989088,1450616,1230328
293,1885,19,2.51341e+09,133,17,0,174,10904488,5253748,,663852,5894148,1608532,1353168,1384788,,948960,634492,994716,1450228,1225352
294,1892,19,2.4546e+09,133,17,0,174,11415704,5282036,,1175220,5894136,1608396,1353164,1384788,,986692,634580,992400,1443612,1224752
295,1898,19,2.39621e+09,133,17,0,174,11018484,6619120,,777080,5894344,1608396,1353168,1385496,,2332744,635868,982612,1441044,1226852
296,1904,19,2.52225e+09,133,17,0,174,10918908,6003448,,677452,5894376,1608396,1353172,1385512,,1704020,638644,991444,1440888,1228452
297,1910,19,2.38849e+09,133,17,0,174,11144864,5459464,,903428,5894388,1608392,1353164,1385492,,1146748,638600,998080,1443108,1232928
298,1916,19,2.44036e+09,133,17,0,174,10972648,5898620,,733344,5894408,1608400,1350724,1385772,,1587400,645764,1002240,1440628,1222588
299,1922,19,2.34129e+09,133,17,0,174,10869280,5281268,,629232,5894424,1608396,1351396,1385832,,982944,640620,997404,1436388,1223912
300,1929,19,1.98885e+09,133,17,0,174,11001052,4700036,,760976,5894456,1608396,1351396,1385828,,411252,640640,993728,1424744,1229672
301,1935,19,2.4607e+09,133,17,0,174,10978160,5887264,,736296,5894892,1609752,1351392,1385828,,1598088,638740,993276,1432460,1224700
302,1941,19,2.44017e+09,133,17,0,174,10858116,5571988,,616216,5894940,1609752,1351396,1385812,,1274028,636000,995148,1446532,1220280
303,1947,18,2.47079e+09,133,17,0,174,10853584,5360176,,611532,5895080,1609752,1351392,1385828,,1057032,649388,1005308,1438464,1209984
304,1953,18,1.92251e+09,133,22,0,174,10861052,5559412,,618964,5895112,1609752,1351392,1385832,,1268348,643076,1000500,1438240,1209248
305,1960,18,2.16614e+09,133,22,0,174,10850012,4240448,,576632,5925760,1609752,1351396,1386472,,327736,274772,998572,1435308,1204060
306,1966,18,2.21001e+09,133,22,0,174,11007392,5388748,,726300,5933464,1609752,1351392,1386484,,1456620,281740,996180,1445216,1208992
307,1972,17,1.90051e+09,133,22,0,174,11276936,6031792,,753112,6183088,1608064,1351396,1381276,,2081136,303636,995652,1437292,1214076
308,1978,17,2.00428e+09,133,22,0,174,11292648,5649656,,725880,6223984,1608068,1353416,1381300,,1700876,296588,1003860,1430804,1217528
309,1984,19,1.92374e+09,133,22,0,174,12068960,4912056,,738788,6987412,1608068,1353392,1381300,,975036,294296,999080,1430884,1212760
310,1990,17,2.04858e+09,133,22,0,174,11889264,5417064,,568416,6978660,1610124,1350764,1381300,,1486172,286968,1002300,1431476,1210148
311,1997,17,1.78501e+09,133,22,0,174,11876540,4889728,,555684,6978660,1610124,1350764,1381308,,942992,286968,1001860,1449028,1208880
312,2003,15,1.87695e+09,133,22,0,174,11923484,5187264,,583016,6998236,1610120,1350812,1381300,,1256240,276268,1000088,1440980,1213688
313,2009,15,1.84878e+09,133,22,0,174,11955212,6452156,,614744,6998236,1610120,1350812,1381300,,2518896,276268,999332,1443416,1214244
314,2015,15,1.90353e+09,133,22,0,174,11952928,5191164,,613892,6996796,1610120,1350812,1381308,,1255976,281780,999992,1444492,1208924
315,2022,15,1.88573e+09,133,22,0,174,11982048,5348124,,629884,7016568,1610508,1351692,1373396,,1405932,273756,989740,1444000,1234696
316,2028,15,1.93775e+09,133,22,0,174,12002680,5618364,,675944,6990992,1610500,1351832,1373412,,1689516,265100,989020,1441940,1232788
317,2035,14,1.82322e+09,133,22,0,174,11964504,5011936,,633904,6990992,1610500,1355648,1373460,,1088900,265100,987508,1437824,1232604
318,2041,14,1.83453e+09,133,22,0,174,12365700,5546720,,1035076,6990992,1610504,1355648,1373480,,1627284,265100,984536,1439148,1230652
319,2047,14,1.99649e+09,133,22,0,174,12108072,5953636,,769692,6998404,1610836,1355652,1373488,,2024952,269824,980452,1438816,1239592
320,2053,15,1.76114e+09,133,22,0,174,12007948,5377572,,685876,6982096,1610828,1355664,1373484,,1431732,273988,985692,1443668,1242492
321,2059,14,1.92139e+09,133,22,0,174,11998480,5170628,,679316,6982096,1610832,1352736,1373500,,1237384,273988,985020,1441576,1232660
322,2065,14,1.91876e+09,133,22,0,174,11956420,5412880,,637236,6982096,1610832,1352764,1373492,,1470740,273988,985244,1443464,1239444
323,2072,14,1.80779e+09,133,22,0,174,11983648,4915536,,649324,6997232,1610832,1352772,1373488,,990624,268068,983520,1441924,1231400
324,2078,14,1.83179e+09,133,22,0,174,12105896,5337044,,766800,6997232,1610832,1352792,1378240,,1424680,268068,985276,1445824,1213196
325,2084,14,1.60067e+09,133,22,0,174,12114360,6285652,,775260,6997232,1610832,1352800,1378236,,2369512,268068,983340,1440548,1224184
326,2090,14,1.85913e+09,133,22,0,174,12069764,5804352,,734932,6997232,1610836,1348512,1378252,,1880824,268068,983740,1447880,1223840
327,2096,15,1.94908e+09,133,22,0,174,12033392,5369688,,716052,6979636,1610832,1348592,1378280,,1430768,270056,990032,1439724,1239108
328,2102,14,1.88679e+09,133,22,0,174,12093860,5494980,,776496,6979636,1610848,1348600,1378280,,1560812,270056,980144,1441352,1242616
329,2109,14,1.71804e+09,133,22,0,174,12103268,4855592,,778364,6987168,1610840,1348600,1378296,,944548,258476,989948,1440408,1222212
330,2115,14,1.80467e+09,133,22,0,174,12076512,4323496,,751616,6987168,1610836,1348604,1378288,,391864,258476,989744,1440596,1242816
331,2121,14,1.93603e+09,133,22,0,174,12160960,5992488,,836036,6987168,1610844,1348608,1378304,,2072384,258476,987612,1447832,1226184
332,2127,14,1.79545e+09,133,22,0,174,12036036,5392308,,711040,6987168,1610840,1348612,1378376,,1466628,258476,984592,1443180,1239432
333,2133,14,1.80007e+09,133,22,0,174,11971068,5105920,,647956,6986832,1610840,1346044,1379396,,1181396,254844,987324,1449772,1232584
334,2140,14,1.93854e+09,133,22,0,174,12038816,5509012,,702824,6996396,1610840,1349344,1379412,,1570080,292720,991168,1422100,1232944
335,2146,14,1.86283e+09,133,22,0,174,11983064,4423640,,645480,6996396,1610844,1350896,1379448,,462992,292720,986304,1444388,1237236
336,2152,14,1.54032e+09,133,24,0,174,11973860,5415752,,636256,6996396,1610852,1350908,1379448,,1466532,292720,985488,1442156,1228856
337,2158,14,1.52363e+09,133,24,0,174,11962844,6273420,,646440,6975068,1610860,1350900,1379576,,2366556,252804,981504,1444204,1228352
338,2164,14,1.84917e+09,132,24,0,179,11953836,5813104,,637452,6975068,1610848,1350900,1379568,,1912912,252804,981256,1442840,1223292
339,2171,14,1.87951e+09,132,24,0,197,12142132,5583924,,825708,6975068,1610888,1350900,1379568,,1681684,252804,992980,1443292,1213164
340,2177,15,1.95425e+09,134,22,0,197,11974716,5473220,,641464,6991876,1610884,1350900,1379592,,1549228,255840,992640,1446028,1229484
341,2183,15,1.84452e+09,134,22,0,197,11964616,4815976,,631312,6991876,1610884,1350976,1379568,,896280,255840,992380,1443692,1227784
342,2190,15,1.67725e+09,134,22,0,197,11935520,4340836,,621304,6972696,1610932,1350984,1379604,,413136,275656,988048,1440792,1223204
343,2196,15,1.9544e+09,134,22,0,197,11998956,6078956,,683832,6972696,1610932,1351924,1379572,,2181800,275656,986060,1414388,1221052
344,2202,15,1.65996e+09,134,22,0,197,11964184,5305524,,647876,6972696,1610932,1353088,1379592,,1391316,275656,982536,1433720,1222296
345,2208,16,2.09702e+09,134,22,0,197,11972596,5419768,,630880,7000936,1610948,1350240,1379592,,1486688,282824,981468,1447408,1221380
346,2214,15,1.97771e+09,134,22,0,197,11985312,5606208,,643560,7000936,1610948,1350244,1379624,,1681624,282824,983584,1446040,1212136
347,2221,15,1.79177e+09,134,22,0,197,11985568,5164104,,646396,7000936,1610948,1347656,1379632,,1238324,282824,985152,1448452,1209352
348,2227,15,1.75811e+09,134,22,0,197,12348360,4898892,,1009200,7000936,1610944,1347648,1379632,,972100,282824,982028,1446396,1215544
349,2233,15,1.66778e+09,134,22,0,197,12025476,6698352,,686240,7000936,1610944,1347652,1379704,,2782060,282824,970964,1447576,1214928
350,2239,15,1.95028e+09,134,22,0,197,12035660,5765068,,696404,7000936,1610944,1347656,1379720,,1843940,282824,978760,1445448,1214096
351,2245,15,1.97018e+09,134,22,0,197,11987064,5311680,,666676,6981836,1610944,1347648,1379960,,1414928,252724,977888,1441984,1224156
352,2252,10,1.46245e+09,134,22,0,197,11953216,5404812,,629016,6981836,1610928,1351504,1379932,,1516272,252724,975304,1434744,1225768
353,2258,10,1.45768e+09,134,22,0,197,12000244,4668644,,675924,6981836,1610948,1351576,1379960,,751892,252724,997836,1442260,1223932
354,2264,10,1.40461e+09,134,22,0,197,12135504,4324540,,811204,6981836,1610952,1351568,1379944,,412200,252724,992408,1443428,1223780
355,2270,10,1.42875e+09,134,22,0,197,11937356,6442128,,613044,6981836,1610956,1351568,1379952,,2539320,252724,992376,1441028,1216680
356,2276,10,1.46743e+09,134,22,0,197,11935332,5521824,,594392,6998480,1610952,1351576,1379932,,1626504,252572,991496,1436896,1214356
357,2282,10,1.45001e+09,134,22,0,197,11988044,5529536,,650032,6998480,1610948,1348632,1379952,,1641792,252572,975540,1438532,1221100
358,2288,10,1.47239e+09,134,22,0,197,12044584,5455680,,706400,6998480,1610948,1348632,1380124,,1571876,252572,971336,1437268,1222628
359,2295,9,1.39234e+09,134,22,0,197,12021732,4989620,,694264,6987712,1610956,1348684,1380116,,1095952,254488,968732,1451428,1219020
360,2301,9,1.36789e+09,134,22,0,197,11986416,4427692,,658956,6987712,1610952,1348660,1380136,,517564,254488,977300,1451232,1227108
361,2307,9,1.33888e+09,134,22,0,197,11972508,6421552,,642512,6986092,1610956,1352840,1380108,,2525132,252572,977364,1437544,1228940
362,2313,9,1.26469e+09,134,22,0,197,11955268,5674168,,625252,6986092,1610952,1352844,1380128,,1792956,252572,960892,1440164,1227584
363,2319,9,1.38407e+09,134,22,0,197,11993976,5754376,,663964,6986092,1610960,1352844,1380116,,1862768,252572,976524,1438464,1224048
364,2325,9,1.36749e+09,113,17,26,122,11976540,5702652,,646516,6986092,1610968,1352844,1380120,,1843924,252572,953872,1435088,1217196
365,2331,9,1.29359e+09,113,17,26,122,11994908,4428168,,664896,6986092,1610968,1352840,1380112,,548056,252572,971260,1442988,1213292
366,2337,9,1.25658e+09,113,17,26,122,11986080,4338968,,656044,6986092,1610984,1352844,1380116,,465416,252572,968760,1440108,1212112
367,2343,9,1.33665e+09,113,17,26,122,12015604,6158464,,682220,6989436,1610996,1352840,1380112,,2292980,256604,948880,1440776,1219224
368,2350,9,1.33053e+09,113,17,26,122,12046760,5867408,,716996,6989436,1611044,1352836,1376448,,1980216,256604,971784,1438656,1220148
369,2356,9,1.31375e+09,113,17,26,122,11991868,5087564,,662072,6989436,1611032,1352844,1376484,,1189076,256604,978768,1445828,1217288
370,2362,9,1.37811e+09,113,17,26,122,11969672,5057564,,639888,6989436,1611036,1352848,1376464,,1174304,256604,963732,1444636,1218288
371,2368,9,1.2905e+09,113,17,26,122,11954804,4518024,,625084,6989436,1610968,1352852,1376464,,622496,256604,975784,1445664,1217476
372,2374,9,1.3509e+09,113,17,26,122,11927800,4409704,,602312,6992940,1603244,1352840,1376464,,504968,253304,989548,1442992,1218892
373,2381,9,1.36103e+09,113,17,26,122,12467340,5635252,,1141852,6992940,1603232,1352852,1376464,,1734428,253304,988900,1441792,1216828
374,2387,9,1.33276e+09,113,17,26,122,12243944,5424672,,918460,6992940,1603232,1352848,1376464,,1507892,253304,993988,1448344,1221144
375,2393,9,1.36345e+09,113,17,26,122,11961060,5749360,,635564,6992940,1603224,1352852,1376480,,1841416,253304,995612,1443880,1215148
376,2399,9,1.31834e+09,113,17,26,122,11940416,5654632,,614632,6992940,1603516,1352848,1376480,,1748560,253304,996652,1440024,1216092
377,2405,9,1.34143e+09,113,17,26,122,12010604,5022112,,671676,7004516,1603504,1352848,1378060,,1119076,251440,998776,1437984,1214836
378,2411,9,1.33604e+09,113,17,26,122,12057216,4614884,,718244,7004516,1603548,1352848,1378060,,715872,251440,997456,1437752,1212364
379,2417,9,1.30309e+09,113,17,26,122,12027416,6320624,,695840,6997088,1603548,1352876,1378064,,2422400,252916,992644,1436768,1215896
380,2424,9,1.32714e+09,113,17,26,122,12008804,5890116,,681380,6997088,1599412,1352864,1378060,,2001908,252916,980856,1440396,1214040
381,2430,9,1.33999e+09,113,17,26,122,11984024,5811592,,670640,6997088,1585380,1352856,1378060,,1894804,252916,1006336,1440804,1216732
382,2436,9,1.20321e+09,113,17,26,122,12039164,5627604,,725696,6997088,1585460,1352860,1378060,,1712976,252916,1005460,1438800,1217452
383,2443,9,1.36758e+09,113,17,26,122,12115376,4665084,,804764,6997088,1585500,1349964,1378060,,735324,252916,1009356,1453792,1213696
384,2449,9,1.35229e+09,113,17,26,122,12143812,4465656,,833124,6997088,1585508,1349968,1378124,,526484,252916,1007764,1446084,1232408
385,2455,9,1.35109e+09,113,17,26,122,12205404,5477784,,894240,6997088,1585528,1349968,1378580,,1555848,252916,1006200,1442372,1220448
386,2461,9,1.38513e+09,113,17,26,122,12124820,6122836,,820824,6989408,1585512,1349996,1379080,,2189436,265360,1002572,1449684,1215784
387,2467,9,1.36734e+09,113,17,26,122,12117332,5530552,,813336,6989408,1585512,1349996,1379080,,1584144,265360,1019640,1444876,1216532
388,2473,9,1.35445e+09,113,17,26,122,12003012,5212480,,695864,6989408,1585512,1353152,1379076,,1289500,265360,1004576,1440812,1212232
389,2479,9,1.30711e+09,113,18,26,122,12000816,4700356,,690424,6984344,1593804,1353160,1379084,,795984,250476,994224,1440104,1219568
390,2485,9,1.32292e+09,113,18,26,122,12030336,4483756,,719956,6984344,1593804,1353156,1379076,,588256,250476,991396,1438484,1215144
391,2491,9,1.29326e+09,113,17,26,123,11990964,4658844,,680584,6984344,1593800,1353160,1379076,,766204,250476,987516,1438064,1216584
392,2498,9,1.32922e+09,113,17,26,123,12030132,5799308,,723852,6980128,1593824,1353248,1379080,,1855412,289720,999068,1441520,1213588
393,2504,9,1.32099e+09,113,17,26,123,11971760,6057512,,665512,6980128,1593800,1353244,1379076,,2115628,289720,991292,1451984,1208888
