Iteration,Elapsed,Running,Creating,Terminating,Total Active Memory,Total Free Memory, Active,0,1,2,3,Free,0,1,2,3
90,0,20,0,19,79044044,32481864,,19536316,19413420,20369304,19725004,,10158736,9231244,6207988,6883896
91,1,22,0,19,79984120,31539512,,19709492,19768556,20502272,20003800,,9985356,8879480,6067620,6607056
92,0,23,0,19,80371684,31127180,,19708456,19869028,20751576,20042624,,9978708,8758872,5820420,6569180
93,0,23,0,19,80393296,31112960,,19716940,19876140,20752060,20048156,,9976308,8747224,5838240,6551188
94,1,23,0,19,80606140,30915276,,19817004,19877780,20853176,20058180,,9874300,8753624,5736228,6551124
95,0,23,0,19,81288656,30220376,,20119064,20022832,20882864,20263896,,9574732,8602448,5704840,6338356
96,0,23,0,19,81878368,29627988,,20121228,20382208,21105660,20269272,,9564124,8247436,5480712,6335716
97,1,23,0,19,82049156,29437604,,20127112,20381528,21168284,20372232,,9570536,8241176,5405968,6219924
98,0,23,0,19,82158016,29333016,,20127760,20383188,21273108,20373960,,9566292,8237932,5309568,6219224
99,0,23,0,19,82526056,28949948,,20371804,20389392,21288284,20476576,,9321296,8233652,5274376,6120624
100,1,23,0,19,82771100,28712864,,20371932,20421432,21402324,20575412,,9326336,8202444,5157780,6026304
101,0,23,0,19,83070564,28449868,,20372532,20422276,21595016,20680740,,9324352,8212876,4981464,5931176
102,0,23,0,19,83089552,28433748,,20370988,20422792,21619152,20676620,,9319844,8228416,4960804,5924684
103,1,23,0,19,83163864,28361876,,20363804,20423076,21721444,20655540,,9348832,8222468,4840948,5949628
104,0,23,0,19,83503520,28028348,,20364840,20423436,21945104,20770140,,9346708,8222220,4629476,5829944
105,1,23,0,19,83717500,27813180,,20361984,20422732,22056660,20876124,,9345532,8229172,4517172,5721304
106,0,23,0,19,83814184,27701924,,20360928,20423916,22064992,20964348,,9342016,8228196,4496168,5635544
107,0,23,0,19,83898532,27619260,,20362400,20417164,22140172,20978796,,9341064,8227272,4424668,5626256
108,1,23,0,19,84105096,27376504,,20363668,20419700,22239640,21082088,,9327360,8221836,4316732,5510576
109,0,23,0,19,84335536,27156276,,20362908,20423912,22379928,21168788,,9335956,8206608,4182164,5431548
110,1,23,0,19,84519880,26998460,,20363880,20418168,22453652,21284180,,9333716,8213364,4131812,5319568
111,0,23,0,19,84527352,26988032,,20363412,20421176,22460084,21282680,,9331488,8221172,4124140,5311232
112,0,23,0,19,84710592,26781836,,20363408,20421460,22658268,21267456,,9322064,8218696,3916820,5324256
113,0,21,0,19,79737868,31810008,,17049412,18445068,22758428,21484960,,12674500,10213700,3805260,5116548
114,0,21,0,19,80346980,31162712,,17360588,18653656,22859272,21473464,,12360016,9987572,3709312,5105812
115,1,21,0,19,80435004,31037836,,17409372,18673004,22865364,21487264,,12279036,9954412,3695376,5109012
116,0,21,0,19,80604328,30905524,,17407940,18726400,22964744,21505244,,12294984,9928216,3594520,5087804
117,0,23,0,19,81127568,30390740,,17576928,18849528,23107416,21593696,,12124432,9795548,3459324,5011436
118,1,23,0,19,81425992,30077600,,17576832,18849744,23290616,21708800,,12136256,9792780,3264928,4883636
119,0,23,0,19,81435068,30058284,,17579836,18848588,23294596,21712048,,12130012,9788896,3251872,4887504
120,0,23,0,19,81651788,29855244,,17778376,18854060,23294468,21724884,,11927844,9785144,3253200,4889056
121,0,23,0,19,81987076,29502528,,17879452,18957812,23423848,21725964,,11823724,9680588,3132036,4866180
122,0,23,0,19,82377632,29103984,,17885508,18952492,23612920,21926712,,11818940,9677816,2941500,4665728
123,1,23,0,19,82488396,28985608,,17888900,18958212,23715368,21925916,,11813676,9669720,2838404,4663808
124,0,23,0,19,82771804,28703124,,18089100,19019608,23729344,21933752,,11606232,9609492,2828984,4658416
125,0,23,0,19,83011132,28449104,,18181244,19060672,23836096,21933120,,11511740,9565140,2722008,4650216
126,1,23,0,19,83238472,28247264,,18186712,19060288,23957528,22033944,,11503708,9571272,2606220,4566064
127,0,23,0,19,83379876,28086356,,18193120,19063960,23984992,22137804,,11492276,9572808,2565076,4456196
128,0,23,0,19,83592704,27882628,,18403792,19063824,23984672,22140416,,11297212,9566296,2562724,4456396
129,0,23,0,19,83676212,27803752,,18408524,19164660,23985212,22117816,,11293616,9468800,2571408,4469928
130,0,23,0,19,83790920,27677636,,18512192,19165112,23985268,22128348,,11184720,9463916,2567224,4461776
131,1,23,0,19,84073168,27413988,,18584748,19163256,23986976,22338188,,11104860,9486740,2558432,4263956
132,0,23,0,19,84202488,27296468,,18720640,19168476,23988452,22324920,,10974100,9481992,2556872,4283504
133,0,23,0,19,84272628,27221360,,18720292,19217864,23991612,22342860,,10964752,9428860,2571644,4256104
134,1,23,0,19,84435156,27052900,,18822052,19275132,23988516,22349456,,10875804,9365480,2570648,4240968
135,0,23,0,19,84605856,26881592,,18928464,19268128,23976516,22432748,,10766212,9370396,2584368,4160616
136,0,23,0,19,84828000,26654168,,19030292,19271716,23977192,22548800,,10672876,9365576,2569636,4046080
