Start,GetPodsTime,Wanted,Running,Creating,Pending,Terminating,Error,Total Active Memory,Total Free Memory,Total Available,Total Buffers,Total Cached,Active,0,1,2,3,Free,0,1,2,3,Available,0,1,2,3,Buffers,0,1,2,3,Cached,0,1,2,3
171,0,79,77,2,0,0,0,17280804,75493488,111100956,20960,50394920,,4288124,4287992,4333892,4370796,,18640464,19126728,19065912,18660384,,27816476,27801076,27740484,27742920,,5240,5240,5240,5240,,12787688,12358504,12400596,12848132
173,0,80,78,2,0,0,0,17444360,75325736,110933796,20960,50550428,,4320492,4383844,4350164,4389860,,18612212,19021704,19050484,18641336,,27788372,27696412,27725116,27723896,,5240,5240,5240,5240,,12808432,12452564,12421532,12867900
175,0,81,79,2,0,0,0,17774708,74929132,110538012,20960,50819228,,4470300,4393712,4493628,4417068,,18413984,19024768,18876968,18613412,,27590544,27699524,27551912,27696032,,5240,5240,5240,5240,,12935704,12468120,12521296,12894108
177,1,82,80,2,0,0,0,17949040,74759668,110369148,20960,50975608,,4479932,4493720,4532284,4443104,,18414584,18905668,18847056,18592360,,27591188,27580688,27522256,27675016,,5240,5240,5240,5240,,12951180,12535512,12568640,12920276
180,0,83,80,3,0,0,0,18250988,74437156,110047608,20960,51247768,,4517260,4582944,4564160,4586624,,18381988,18806220,18838452,18410496,,27558684,27481620,27513772,27493532,,5240,5240,5240,5240,,12988020,12622904,12606560,13030284
182,0,84,82,2,0,0,0,18369920,74337912,109948896,20960,51359668,,4543780,4613604,4586892,4625644,,18361796,18788492,18813424,18374200,,27538624,27463956,27488784,27457532,,5240,5240,5240,5240,,13003428,12658336,12629632,13068272
184,0,85,83,2,0,0,0,18721848,73935980,109547972,20960,51661080,,4698876,4634076,4620668,4768228,,18157384,18775700,18787080,18215816,,27334772,27451220,27462508,27299472,,5240,5240,5240,5240,,13135948,12678872,12663244,13183016
186,1,86,84,2,0,0,0,18867312,73767616,109380208,20960,51781192,,4703908,4724444,4636268,4802692,,18164788,18661448,18771480,18169900,,27342220,27337212,27446960,27253816,,5240,5240,5240,5240,,13146336,12734240,12678684,13221932
189,0,87,85,2,0,0,0,19163488,73507916,109121304,20960,52032644,,4739300,4817184,4782696,4824308,,18161144,18564828,18610128,18171816,,27338616,27240952,27285952,27255784,,5240,5240,5240,5240,,13182412,12826992,12780320,13242920
191,0,88,86,2,0,0,0,19292884,73395048,109008996,20960,52168340,,4765856,4842600,4829432,4854996,,18128268,18571156,18548084,18147540,,27305852,27247376,27224212,27231556,,5240,5240,5240,5240,,13198788,12858256,12837212,13274084
193,0,89,87,2,0,0,0,19605016,73036972,108651800,20960,52429000,,4921516,4864368,4943576,4875556,,17949644,18550124,18408100,18129104,,27127696,27226400,27084540,27213164,,5240,5240,5240,5240,,13330996,12879916,12923248,13294840
195,0,90,88,2,0,0,0,19876748,72773408,108389024,20960,52671540,,4932076,4895544,5016524,5032604,,17955668,18515636,18367500,17934604,,27133768,27191960,27044248,27019048,,5240,5240,5240,5240,,13346576,12910800,12995892,13418272
197,1,91,89,2,0,0,0,20033232,72599692,108215944,20960,52804844,,4957864,4988928,5027888,5058552,,17932100,18392176,18365436,17909980,,27110276,27068740,27042224,26994704,,5240,5240,5240,5240,,13372540,12971376,13012076,13448852
200,0,92,90,2,0,0,0,20232884,72397336,108014260,20960,52990684,,4995324,5078096,5069288,5090176,,17889872,18297668,18329780,17880016,,27068156,26974640,27006640,26964824,,5240,5240,5240,5240,,13398176,13058624,13053472,13480412
202,0,93,91,2,0,0,0,20531664,72023692,107641568,20960,53237952,,5144400,5089228,5187800,5110236,,17690352,18303436,18171196,17858708,,26869156,26980480,26848368,26943564,,5240,5240,5240,5240,,13525456,13074708,13137252,13500536
204,0,94,92,2,0,0,0,20751652,71803996,107422576,20960,53430116,,5154848,5183516,5267324,5145964,,17692440,18186640,18091628,17833288,,26871308,26863888,26769140,26918240,,5240,5240,5240,5240,,13541008,13135240,13217392,13536476
206,1,95,93,2,0,0,0,21029132,71547452,107166888,20960,53677464,,5193692,5276576,5272432,5286432,,17667628,18101908,18098232,17679684,,26846572,26779504,26775776,26765036,,5240,5240,5240,5240,,13579548,13228012,13228180,13641724
209,0,96,94,2,0,0,0,21163588,71415636,107035508,20960,53812132,,5218028,5296436,5319416,5329708,,17653568,18070344,18052536,17639188,,26832612,26748028,26730152,26724716,,5240,5240,5240,5240,,13593072,13254216,13274900,13689944
211,0,97,95,2,0,0,0,21506596,71040812,106661580,20960,54097788,,5378788,5327480,5340480,5459848,,17457788,18062392,18037552,17483080,,26637376,26740100,26715204,26568900,,5240,5240,5240,5240,,13729968,13285052,13295860,13786908
213,0,98,96,2,0,0,0,21690196,70865732,106487192,20960,54240840,,5383748,5423896,5366128,5516424,,17458252,17949484,18021116,17436880,,26637868,26627472,26698824,26523028,,5240,5240,5240,5240,,13740768,13335044,13321920,13843108
215,1,99,97,2,0,0,0,21946324,70574676,106196852,20960,54468816,,5411228,5511536,5496196,5527364,,17450260,17837808,17850892,17435716,,26629924,26516076,26528920,26521932,,5240,5240,5240,5240,,13768200,13433476,13407872,13859268
218,0,100,98,2,0,0,0,22104108,70431336,106054052,20960,54629888,,5451620,5531720,5555996,5564772,,17394528,17825520,17810916,17400372,,26574332,26503852,26489236,26486632,,5240,5240,5240,5240,,13797976,13459516,13475892,13896504
220,0,101,99,2,0,0,0,22315820,70195396,105818880,20960,54815728,,5604020,5557632,5571548,5582620,,17210644,17809188,17796480,17379084,,26391052,26487568,26474872,26465388,,5240,5240,5240,5240,,13920136,13485360,13496320,13913912
222,1,102,100,2,0,0,0,22674228,69796192,105420700,20960,55117196,,5754156,5589088,5597316,5733668,,17041756,17784804,17775828,17193804,,26222672,26463264,26454264,26280500,,5240,5240,5240,5240,,14047672,13516368,13522492,14030664
225,0,103,101,2,0,0,0,22817004,69631868,105257112,20960,55237688,,5774412,5671652,5612744,5758196,,17039352,17662268,17758760,17171488,,26220364,26341040,26437288,26258420,,5240,5240,5240,5240,,14074008,13564808,13537968,14060904
227,0,104,102,2,0,0,0,23126852,69305908,104931996,20960,55501544,,5801808,5772340,5757976,5794728,,17024612,17571472,17579444,17130380,,26205684,26250596,26258304,26217412,,5240,5240,5240,5240,,14100036,13665064,13639404,14097040
229,1,105,103,2,0,0,0,23301448,69094820,104721620,20960,55659300,,5833248,5863200,5794892,5810108,,16998028,17453852,17523676,17119264,,26179160,26133244,26202884,26206332,,5240,5240,5240,5240,,14131404,13728616,13686692,14112588
232,0,106,104,2,0,0,0,23573756,68797000,104424616,20960,55892820,,5853176,5949304,5929888,5841388,,16978628,17372844,17355900,17089628,,26159828,26052652,26035412,26176724,,5240,5240,5240,5240,,14152008,13813796,13783096,14143920
234,0,107,105,2,0,0,0,23819112,68558688,104187152,20960,56116968,,5885248,5969780,5982728,5981356,,16955588,17357336,17335288,16910476,,26136852,26037212,26015160,25997928,,5240,5240,5240,5240,,14182960,13839948,13845280,14248780
236,1,108,106,2,0,0,0,23930936,68463536,104092472,20960,56227892,,5926176,5991168,5999288,6014304,,16912712,17335180,17329192,16886452,,26094108,26015104,26009108,25974152,,5240,5240,5240,5240,,14213584,13860964,13866380,14286964
