Start,GetPodsTime,Wanted,Running,Creating,Pending,Terminating,Error,Total Active Memory,Total Free Memory,Total Available,Total Buffers,Total Cached,Active,0,1,2,3,Free,0,1,2,3,Available,0,1,2,3,Buffers,0,1,2,3,Cached,0,1,2,3
106,0,45,31,3,0,0,11,56456296,48910216,74412108,128,41011180,,10271972,19732516,16698872,9752936,,16797492,6464692,8418664,17229368,,22488824,14427256,14872220,22623808,,32,32,32,32,,9277012,11963624,10663016,9107528
108,0,46,32,4,0,0,10,56808256,48507676,74007600,128,41314680,,10537296,19955688,16112040,10203232,,16515272,6226612,9011876,16753916,,22206700,14191596,15460664,22148640,,32,32,32,32,,9526952,12205572,10085068,9497088
110,1,47,34,3,0,0,10,57312692,48052016,73466064,128,41626868,,10471360,20130704,16326640,10383988,,16579956,6042764,8768244,16661052,,22273616,14011040,15221808,21959600,,32,32,32,32,,9459732,12310400,10239868,9616868
113,0,48,32,4,0,0,12,57111668,48243352,73662668,128,41303760,,10505132,19748872,16821164,10036500,,16537492,6415316,8262548,17027996,,22232916,14383524,14716832,22329396,,32,32,32,32,,9417712,11895980,10694900,9295168
115,1,49,35,3,0,0,11,58857348,46458456,71886292,128,42969620,,10895908,20277280,17122764,10561396,,16144296,5882960,7950996,16480204,,21841044,13855780,14406092,21783376,,32,32,32,32,,9816408,12420008,10990776,9742428
118,0,50,34,4,0,0,12,58398856,46872092,72304288,128,42524244,,10660600,20431256,17215160,10091840,,16353624,5705700,7845972,16966796,,22050460,13681604,14302224,22270000,,32,32,32,32,,9525272,12582684,11086688,9329600
120,1,51,36,3,0,0,12,59734968,45550672,70986764,128,43699924,,11269080,20622488,17235504,10607896,,15739468,5537092,7824028,16450084,,21437600,13514468,14281324,21753372,,32,32,32,32,,10102540,12694324,11114872,9788188
123,0,52,39,3,0,0,10,60177608,45110476,70548872,128,44080864,,11427612,20847016,17117300,10785680,,15594048,5316916,7950160,16249352,,21292436,13294696,14409068,21552672,,32,32,32,32,,10271388,12930896,10891300,9987280
125,0,53,37,3,0,0,13,58370116,46513332,71951384,128,42765916,,10742372,20612164,16318048,10697532,,16267860,5559940,8332976,16352556,,21967752,13538020,14786432,21659180,,32,32,32,32,,9566396,12759976,10583304,9856240
128,0,54,37,3,0,0,14,59596280,45241140,70684112,128,43857900,,11575160,20426228,16942180,10652712,,15431756,5737192,7686584,16385608,,21131724,13718200,14141860,21692328,,32,32,32,32,,10330468,12618492,11114596,9794344
