Start,GetPodsTime,Wanted,Running,Creating,Pending,Terminating,Error,Total Active Memory,Total Free Memory,Total Available,Total Buffers,Total Cached,Active,0,1,2,3,Free,0,1,2,3,Available,0,1,2,3,Buffers,0,1,2,3,Cached,0,1,2,3
102,1,36,32,4,0,0,0,14154380,91475808,102816608,7952,25607808,,3583444,3602044,3405356,3563536,,21255928,23886604,25014004,21319272,,24345336,26632980,27357824,24480468,,1988,1988,1988,1988,,6701828,6357412,5799868,6748700
105,1,37,33,4,0,0,0,14426104,91128436,102471940,7952,25867912,,3609012,3634856,3572388,3609848,,21176588,23853408,24866180,21232260,,24266780,26600860,27210392,24393908,,1988,1988,1988,1988,,6727720,6392352,5952360,6795480
108,0,38,34,4,0,0,0,14815172,90592608,101939836,7952,26295992,,3828856,3705636,3652004,3628676,,20911024,23694744,24784100,21202740,,24002172,26442904,27128472,24366288,,1988,1988,1988,1988,,6969464,6485212,6024668,6816648
111,0,39,35,4,0,0,0,15361344,89994588,101344772,7952,26841592,,3962664,3903960,3688544,3806176,,20805984,23493988,24750376,20944240,,23897488,26242920,27095672,24108692,,1988,1988,1988,1988,,7081392,6681172,6063044,7015984
114,0,40,36,4,0,0,0,15794944,89500276,100854324,7952,27259320,,4002096,4007288,3821612,3963948,,20751416,23406792,24522276,20819792,,23845292,26155976,26867976,23985080,,1988,1988,1988,1988,,7123520,6765044,6218536,7152220
117,0,41,37,4,0,0,0,16086440,89161436,100520336,7952,27536716,,4020956,4043040,3996184,4026260,,20659084,23380948,24384096,20737308,,23753776,26132132,26730024,23904404,,1988,1988,1988,1988,,7142960,6802596,6374384,7216776
120,0,42,39,3,0,0,0,16464572,88653444,100016104,7952,27955588,,4251896,4101000,4069748,4041928,,20394656,23229160,24318528,20711100,,23490540,25980812,26665568,23879184,,1988,1988,1988,1988,,7395504,6882728,6444768,7232588
122,1,43,39,4,0,0,0,16995904,88047140,99411588,7952,28482632,,4384912,4302288,4089172,4219532,,20294308,23014308,24294868,20443656,,23389764,25766824,26642088,23612912,,1988,1988,1988,1988,,7504860,7079312,6466244,7432216
125,1,44,40,4,0,0,0,17437836,87565148,98933404,7952,28910756,,4409952,4410644,4244020,4373220,,20266536,22936796,24026004,20335812,,23364180,25689820,26373760,23505644,,1988,1988,1988,1988,,7532520,7170800,6643048,7564388
128,0,45,41,4,0,0,0,17733728,87209684,98579504,7952,29184412,,4435876,4445156,4416376,4436320,,20168344,22898452,23885836,20257052,,23267420,25653424,26233860,23424800,,1988,1988,1988,1988,,7557736,7206960,6794864,7624852
131,0,46,42,4,0,0,0,18112924,86679784,98053192,7952,29606424,,4677808,4513160,4473936,4448020,,19906408,22725480,23810716,20237180,,23006616,25481124,26159736,23405716,,1988,1988,1988,1988,,7821612,7296920,6851468,7636424
134,0,47,44,3,0,0,0,18647736,86142868,97523588,7952,30142624,,4804032,4715760,4491812,4636132,,19819908,22541800,23808792,19972368,,22920832,25298344,26158000,23146412,,1988,1988,1988,1988,,7926168,7495820,6871204,7849432
137,0,48,45,3,0,0,0,19084580,85651496,97021528,7952,30544376,,4842368,4831076,4618748,4792388,,19784544,22449572,23581884,19835496,,22882644,25201512,25931652,23005720,,1988,1988,1988,1988,,7958476,7586504,7020392,7979004
140,0,49,45,4,0,0,0,19382108,85310524,96679884,7952,30824216,,4872772,4862788,4793600,4852948,,19698992,22410392,23424644,19776496,,22795396,25164324,25775188,22944976,,1988,1988,1988,1988,,7986160,7620604,7179752,8037700
142,1,50,46,4,0,0,0,19833692,84676068,96050748,7952,31314588,,5102636,4975244,4876616,4879196,,19408624,22198580,23333308,19735556,,22507236,24953496,25684164,22905852,,1988,1988,1988,1988,,8238432,7753668,7256460,8066028
145,0,51,47,4,0,0,0,20194804,84276412,95656192,7952,31649612,,5225000,5152640,4909148,4908016,,19248676,22032560,23276340,19718836,,22348092,24788324,25630192,22889584,,1988,1988,1988,1988,,8339244,7924076,7291076,8095216
148,0,52,48,4,0,0,0,20641816,83682496,95062124,7952,32120288,,5470664,5296824,4926648,4947680,,18933716,21796412,23266684,19685684,,22032104,24557116,25621128,22851776,,1988,1988,1988,1988,,8607556,8078904,7308444,8125384
151,0,53,49,4,0,0,0,21186144,83094708,94480272,7952,32668692,,5594468,5518680,4947764,5125232,,18858976,21584752,23261060,19389920,,21957936,24344824,25615488,22562024,,1988,1988,1988,1988,,8709892,8299372,7329684,8329744
154,0,54,50,4,0,0,0,21677760,82558648,93946252,7952,33136108,,5651348,5634988,5108960,5282464,,18780860,21491080,23017664,19269044,,21882300,24249528,25372836,22441588,,1988,1988,1988,1988,,8769944,8388240,7512764,8465160
157,0,55,51,4,0,0,0,22099232,82028324,93420220,7952,33559828,,5677400,5668164,5274220,5479448,,18754680,21439240,22868988,18965416,,21856416,24197956,25224444,22141404,,1988,1988,1988,1988,,8795756,8421672,7657708,8684692
160,0,56,51,5,0,0,0,22476712,81598176,92995464,7952,33942856,,5706368,5699952,5433328,5637064,,18735308,21421724,22612176,18828968,,21837244,24182372,24969956,22005892,,1988,1988,1988,1988,,8824772,8455744,7839564,8822776
163,0,57,54,3,0,0,0,22802072,81239596,92644452,7952,34260760,,5742540,5738024,5617608,5703900,,18666444,21385808,22445072,18742272,,21777844,24142440,24803232,21920936,,1988,1988,1988,1988,,8869976,8489652,8009008,8892124
165,1,58,54,4,0,0,0,22810316,81079968,92491172,7952,34271708,,5965608,5816740,5303136,5724832,,18375788,21214672,22757896,18731612,,21488732,23975240,25115892,21911308,,1988,1988,1988,1988,,9115244,8591352,7651508,8913604
168,0,59,54,4,0,0,1,23565152,80249184,91661508,7952,35045460,,6093408,6019540,5532132,5920072,,18266888,21015540,22510532,18456224,,21378848,23775536,24870088,21637036,,1988,1988,1988,1988,,9222616,8790100,7901804,9130940
171,0,60,56,3,0,0,1,24113912,79658832,91072728,7952,35559084,,6141656,6138648,5762316,6071292,,18187468,20917092,22213528,18340744,,21302480,23677260,24574616,21518372,,1988,1988,1988,1988,,9274152,8890872,8134876,9259184
174,0,61,57,3,0,0,1,24065156,79569604,90996676,7952,35535680,,6175988,6170704,5942396,5776068,,18088716,20881304,22047616,18551968,,21204756,23641380,24411252,21739288,,1988,1988,1988,1988,,9308796,8924816,8312724,8989344
177,0,62,58,3,0,0,1,24217696,79326408,90764664,7952,35710096,,5954084,6241716,6053472,5968424,,18309320,20713176,21947640,18356272,,21427656,23480948,24311560,21544500,,1988,1988,1988,1988,,9108000,9023348,8406480,9172268
180,0,63,57,4,0,0,2,24970268,78416144,89858572,7952,36476156,,6219040,6460644,6092652,6197932,,17986620,20494752,21913748,18021024,,21105744,23263248,24279796,21209784,,1988,1988,1988,1988,,9372820,9240356,8448012,9414968
183,0,64,58,4,0,0,2,25585180,77682104,89130248,7952,37057264,,6410232,6582080,6234588,6358280,,17798312,20402116,21681736,17799940,,20918908,23170816,24048712,20991812,,1988,1988,1988,1988,,9546272,9341660,8611900,9557432
186,0,65,60,4,0,0,1,25967808,77112628,88566564,7952,37423628,,6510604,6612780,6403676,6440748,,17533000,20367464,21516120,17696044,,20654944,23139128,23883736,20888756,,1988,1988,1988,1988,,9644456,9377336,8763208,9638628
188,1,66,60,4,0,0,2,26047400,76867720,88327968,7952,37567156,,6730296,6357128,6497388,6462588,,17272888,20482820,21422416,17689596,,20398176,23254780,23790436,20884576,,1988,1988,1988,1988,,9888904,9162400,8853200,9662652
191,0,67,62,4,0,0,1,26498256,76449548,87913528,7952,37997628,,6854652,6624592,6534500,6484512,,17181864,20218964,21385844,17662876,,20307940,22991768,23755760,20858060,,1988,1988,1988,1988,,9991548,9428776,8892432,9684872
194,0,68,63,4,0,0,1,26678812,76053440,87521400,7952,38201992,,7098608,6873424,6187260,6519520,,16834484,19923204,21669484,17626268,,19963160,22696996,24039092,20822152,,1988,1988,1988,1988,,10259948,9656792,8564700,9720552
197,0,69,63,4,0,0,2,27409760,75237736,86714068,7952,38933160,,7236360,7102256,6385952,6685192,,16719912,19678252,21476892,17362680,,19849744,22456224,23846848,20561252,,1988,1988,1988,1988,,10375808,9889388,8758716,9909248
200,0,70,64,5,0,0,1,27994320,74653272,86135036,7952,39482228,,7288068,7230136,6617836,6858280,,16655520,19569272,21202392,17226088,,19787176,22349356,23573272,20425232,,1988,1988,1988,1988,,10429624,9996696,8995336,10060572
203,0,71,66,4,0,0,1,28076440,74567452,86055284,7952,39546640,,6922336,7277216,6799580,7077308,,17101668,19533716,21032360,16899708,,20233496,22315844,23405592,20100352,,1988,1988,1988,1988,,10037348,10045972,9161412,10301908
206,0,72,67,4,0,0,1,28551340,73989160,85482520,7952,40023056,,7106956,7307924,6893616,7242844,,16766640,19496500,20940060,16785960,,19899260,22278804,23315416,19989040,,1988,1988,1988,1988,,10244416,10076896,9253588,10448156
209,0,73,69,3,0,0,1,29085744,73270348,84768744,7952,40583268,,7412768,7341884,7023404,7307688,,16416764,19459004,20704840,16689740,,19550768,22241772,23081068,19895136,,1988,1988,1988,1988,,10553128,10110784,9405592,10513764
212,0,74,68,4,0,0,2,28810572,73610804,85110884,7952,40265760,,7161848,7389216,7201908,7057600,,16731480,19405304,20553680,16920340,,19865696,22188404,22930768,20126016,,1988,1988,1988,1988,,10277776,10158332,9565972,10263680
215,0,75,70,4,0,0,1,29345244,72839772,84344952,7952,40843400,,7447688,7464268,7098852,7334436,,16376164,19210872,20685020,16567716,,19513080,21994700,23062340,19774832,,1988,1988,1988,1988,,10585456,10255192,9457168,10545584
218,0,76,69,4,0,0,3,29788132,72419632,83930360,7952,41264892,,7578116,7664476,7022224,7523316,,16273980,19049008,20698740,16397904,,19413396,21833460,23077944,19605560,,1988,1988,1988,1988,,10696764,10450304,9402584,10715240
221,0,77,71,4,0,0,2,29377796,72865292,84380056,7952,40785444,,7630552,7359732,7198344,7189168,,16170916,19421132,20548176,16725068,,19312520,22205112,22927836,19934588,,1988,1988,1988,1988,,10751444,10104076,9558484,10371440
224,0,78,71,3,0,0,4,30246192,71673672,83196224,7952,41745088,,7845552,7601504,7277776,7521360,,15886080,19076896,20452548,16258148,,19029388,21863224,22832464,19471148,,1988,1988,1988,1988,,10988532,10369988,9636412,10750156
227,0,79,73,3,0,0,3,30869980,71053532,82580416,7952,42325564,,7999232,7794008,7318276,7758464,,15777152,18819680,20418832,16037868,,18920972,21607012,22800708,19251724,,1988,1988,1988,1988,,11120696,10562156,9679128,10963584
230,0,80,73,4,0,0,3,30862184,71024320,82556204,7952,42298644,,7609056,8017100,7337700,7898328,,16124428,18600116,20389828,15909948,,19270020,21389696,22771804,19124684,,1988,1988,1988,1988,,10730940,10785056,9698712,11083936
233,0,81,74,4,0,0,3,31559612,70130936,81669308,7952,43046748,,7945440,8147724,7369376,8097072,,15681220,18491636,20359364,15598716,,18827696,21282004,22741604,18818004,,1988,1988,1988,1988,,11110868,10896696,9730412,11308772
236,0,82,76,4,0,0,2,32136192,69540020,81082896,7952,43598984,,8176540,8192228,7518532,8248892,,15485096,18436392,20135836,15482696,,18632636,21228580,22518964,18702716,,1988,1988,1988,1988,,11314504,10943648,9901516,11439316
238,1,83,77,4,0,0,2,32160080,69378348,80924940,7952,43615472,,7888524,8240420,7696576,8334560,,15764172,18273332,19964256,15376588,,18911780,21066592,22347872,18598696,,1988,1988,1988,1988,,11008564,11019504,10059008,11528396
242,0,84,76,4,0,0,4,32263480,69172344,80725688,7952,43768052,,7663236,8471084,7776240,8352920,,15875584,18056304,19874248,15366208,,19027020,20850396,22259356,18588916,,1988,1988,1988,1988,,10840980,11243048,10137496,11546528
245,0,85,78,4,0,0,3,32608804,68795068,80352884,7952,44105640,,8078628,8149900,7824932,8555344,,15416524,18462028,19850348,15066168,,18570008,21255924,22236192,18290760,,1988,1988,1988,1988,,11248204,10898132,10188260,11771044
248,0,86,78,4,0,0,4,31876820,69509604,81069780,7952,43346120,,7872104,8198640,7077648,8728428,,15660916,18412944,20522112,14913632,,18814688,21208444,22907308,18139340,,1988,1988,1988,1988,,11016044,10949092,9458400,11922584
251,0,87,76,4,0,0,7,32800552,68313216,79878384,7952,44335488,,8181000,8311912,7508192,8799448,,15319160,18195428,19980648,14817980,,18473704,20991800,22367100,18045780,,1988,1988,1988,1988,,11324284,11084540,9930412,11996252
254,0,88,76,5,0,0,7,33067928,68101140,79675076,7952,44542584,,8374524,8063380,7797804,8832220,,15090576,18509488,19717844,14783232,,18252272,21306080,22104840,18011884,,1988,1988,1988,1988,,11505232,10825004,10182712,12029636
257,0,89,79,4,0,0,6,33451500,67557768,79136104,7952,44948996,,8633408,8163568,7634424,9020100,,14780668,18436872,19835660,14504568,,17943672,21233432,22224416,17734584,,1988,1988,1988,1988,,11783656,10910228,10015296,12239816
260,0,90,79,4,0,0,7,33752156,67183152,78768496,7952,45248644,,8785752,8277444,7843556,8845404,,14661928,18217372,19633724,14670128,,17825452,21016264,22026508,17900272,,1988,1988,1988,1988,,11914328,11048276,10223232,12062808
263,0,91,80,4,0,0,7,34437464,66451772,78043368,7952,45924344,,8858204,8463016,8074100,9042144,,14568680,18052760,19330892,14499440,,17735848,20852108,21725080,17730332,,1988,1988,1988,1988,,11991092,11228748,10459228,12245276
266,0,92,83,4,0,0,5,34924156,65951060,77551680,7952,46379432,,8906400,8603812,8264968,9148976,,14487148,17928632,19151544,14383736,,17655672,20728360,21550592,17617056,,1988,1988,1988,1988,,12039724,11353060,10639484,12347164
269,0,93,85,4,0,0,4,35470588,65229612,76836720,7952,46966368,,9141180,8637148,8350928,9341332,,14186476,17889392,19063876,14089868,,17356564,20691032,21462540,17326584,,1988,1988,1988,1988,,12297188,11388600,10716464,12564116
272,0,94,88,3,0,0,3,35530024,65104656,76714332,7952,47040676,,9287812,8654944,8078624,9508644,,14074700,17876520,19199840,13953596,,17245400,20678224,21599760,17190948,,1988,1988,1988,1988,,12421964,11406468,10499664,12712580
275,0,95,87,4,0,0,4,36147484,64395356,76010476,7952,47662276,,9374332,8756376,8415388,9601388,,13992992,17684340,18887408,13830616,,17166252,20487084,21288328,17068812,,1988,1988,1988,1988,,12511492,11530236,10817444,12803104
278,1,96,88,4,0,0,4,36177248,64411904,76031612,7952,47648572,,9416220,8970104,8601080,9189844,,13881988,17490892,18737688,14301336,,17056440,20294620,21139068,17541484,,1988,1988,1988,1988,,12553584,11736296,10966972,12391720
281,0,97,88,4,0,0,5,36814300,63613748,75239696,7952,48320524,,9650444,9090140,8687012,9386704,,13611004,17373104,18627344,14002296,,16786416,20177104,21032552,17243624,,1988,1988,1988,1988,,12810284,11842064,11057008,12611168
284,0,98,90,3,0,0,5,36433840,64013316,75642228,7952,47916808,,9359336,9131308,8394456,9548740,,13919240,17319760,18898896,13875420,,17094456,20125868,21304360,17117544,,1988,1988,1988,1988,,12495376,11885708,10783932,12751792
287,0,99,90,4,0,0,5,37014624,63292376,74925772,7952,48526168,,9604284,9221328,8577112,9611900,,13621304,17126552,18751620,13792900,,16799236,19933400,21157616,17035520,,1988,1988,1988,1988,,12764948,11997480,10948084,12815656
290,0,100,91,4,0,0,5,37487260,62807328,74444204,7952,48973612,,9758120,9421204,8663708,9644228,,13444324,16946260,18651724,13765020,,16622924,19753732,21058084,17009464,,1988,1988,1988,1988,,12896780,12195296,11031388,12850148
293,0,101,92,4,0,0,5,38127744,62006128,73648608,7952,49641092,,10013096,9551176,8715408,9848064,,13106604,16835860,18598772,13464892,,16287460,19643508,21006960,16710680,,1988,1988,1988,1988,,13173592,12305848,11085376,13076276
296,0,102,94,4,0,0,4,38174744,61952564,73599540,7952,49668972,,10158880,9155156,8849588,10011120,,13006404,17247116,18376888,13322156,,16188704,20055884,20786076,16568876,,1988,1988,1988,1988,,13299940,11909820,11241576,13217636
299,0,103,94,4,0,0,5,38758260,61157928,72812004,7952,50285908,,10220280,9392852,9048472,10096656,,12885496,16853760,18204752,13213920,,16070532,19663936,20614736,16462800,,1988,1988,1988,1988,,13364076,12191316,11424576,13305940
302,0,104,96,3,0,0,5,39214080,60620108,72275668,7952,50717332,,10279272,9680380,9132192,10122236,,12784572,16573856,18110784,13150896,,15970216,19384824,20520916,16399712,,1988,1988,1988,1988,,13423476,12460016,11502400,13331440
305,0,105,96,4,0,0,5,39835368,59800560,71461784,7952,51361008,,10505136,9863552,9304868,10161812,,12441916,16398432,17845668,13114544,,15629340,19209768,20258672,16364004,,1988,1988,1988,1988,,13671688,12618360,11699452,13371508
308,0,106,97,4,0,0,5,39940092,59601260,71258572,7952,51478268,,10653308,9505972,9576672,10204140,,12339288,16698840,17500588,13062544,,15518232,19513348,19914904,16312088,,1988,1988,1988,1988,,13790388,12293544,11980480,13413856
311,0,107,97,4,0,0,6,40212428,59167444,70838244,7952,51784488,,10310784,9730548,9797276,10373820,,12622220,16473172,17290136,12781916,,15811816,19288388,19705060,16032980,,1988,1988,1988,1988,,13479592,12507712,12191496,13605688
314,0,108,98,4,0,0,6,40529340,58901796,70574780,7952,52056084,,10541304,9427368,10021364,10539304,,12398704,16853580,16976824,12672688,,15589044,19668504,19394320,15922912,,1988,1988,1988,1988,,13707124,12181148,12418684,13749128
317,0,109,98,4,0,0,7,41217872,58058608,69738216,7952,52767880,,10660920,9717156,10218992,10620804,,12283868,16404676,16792540,12577524,,15474852,19222344,19212788,15828232,,1988,1988,1988,1988,,13808496,12516768,12612140,13830476
320,0,110,99,4,0,0,7,40956288,58138152,69819932,7952,52522792,,10407812,9990416,9891128,10666932,,12411376,16160148,17057664,12508964,,15603764,18976756,19477772,15761640,,1988,1988,1988,1988,,13577220,12766664,12300100,13878808
323,0,111,100,4,0,0,7,41476228,57537124,69226752,7952,53077984,,10728972,10147496,10148268,10451492,,12088676,16026676,16826768,12595004,,15282252,18845272,19248900,15850328,,1988,1988,1988,1988,,13918856,12902476,12545124,13711528
326,0,112,99,4,0,0,9,41550476,57313368,69009876,7952,53110552,,10182204,10302956,10285712,10779604,,12579408,15751964,16703788,12278208,,15772928,18575972,19126336,15534640,,1988,1988,1988,1988,,13346956,13085688,12663248,14014660
329,1,113,100,4,0,0,9,41686828,56987084,68688224,7952,53303340,,10534528,10082072,10472260,10597968,,12176712,15955880,16432940,12421552,,15371612,18780060,18858628,15677924,,1988,1988,1988,1988,,13721836,12877820,12873744,13829940
333,0,114,100,5,0,0,9,42205340,56408616,68117864,7952,53749448,,10347024,10369996,10677672,10810648,,12401664,15681664,16268200,12057088,,15598728,18506732,18694492,15317912,,1988,1988,1988,1988,,13495612,13151544,13057800,14044492
336,0,115,101,4,0,0,10,42644148,55533176,67251280,7952,54212732,,10707440,10073560,10776616,11086532,,11754256,15963292,16131332,11684296,,14954772,18790132,18559816,14946560,,1988,1988,1988,1988,,13897244,12833320,13158700,14323468
339,0,116,104,3,0,0,9,43432572,54676640,66401156,7952,55022772,,10965812,10379820,10824084,11262856,,11486864,15543816,16095516,11550444,,14692176,18373308,18524220,14811452,,1988,1988,1988,1988,,14153844,13186364,13206292,14476272
342,1,117,106,4,0,0,7,44138908,53897604,65629952,7952,55696004,,11164836,10648240,10976060,11349772,,11325660,15289920,15839892,11442132,,14531592,18120572,18269960,14707828,,1988,1988,1988,1988,,14315272,13432456,13380164,14568112
