Start,GetPodsTime,Wanted,Running,Creating,Pending,Terminating,Total Active Memory,Total Free Memory,Total Available,Total Buffers,Total Cached,Active,0,1,2,3,Free,0,1,2,3,Available,0,1,2,3,Buffers,0,1,2,3,Cached,0,1,2,3
0,0,0,0,0,0,1,40451256,60045908,104861076,5424,45409916,,7616224,8388524,11998744,12447764,,21752144,19909412,9771332,8613020,,28934364,28690648,23601428,23634636,,1984,1984,636,820,,7327752,8912628,13992932,15176604
2,1,1,0,1,0,1,40446200,60061844,104877600,5424,45410580,,7628748,8374972,11998228,12444252,,21768540,19933172,9760404,8599728,,28950840,28714412,23590632,23621716,,1984,1984,636,820,,7327908,8912644,13993040,15176988
5,0,2,1,1,0,1,40473512,60044148,104860348,5424,45411276,,7638532,8403044,11986016,12445920,,21756596,19901304,9780660,8605588,,28938940,28682644,23610988,23627776,,1984,1984,636,820,,7328032,8912880,13993192,15177172
7,0,3,2,1,0,1,40502628,60047180,104863856,5424,45411924,,7627528,8412084,11990268,12472748,,21764168,19902440,9789528,8591044,,28946524,28683804,23620088,23613440,,1984,1984,636,820,,7328048,8912924,13993408,15177544
9,0,4,3,1,0,1,40500300,60015356,104832596,5424,45412656,,7627500,8390640,12018036,12464124,,21763216,19928332,9735604,8588204,,28945600,28709704,23566536,23610756,,1984,1984,636,820,,7328080,8912936,13993932,15177708
11,1,5,4,1,0,1,40539560,60006992,104824436,5424,45412872,,7660236,8398440,12016972,12463912,,21742832,19928504,9737960,8597696,,28925232,28709892,23568980,23620332,,1984,1984,636,820,,7328124,8912944,13994020,15177784
14,0,6,4,2,0,1,40507820,60039456,104857396,5424,45413516,,7629236,8414280,12005348,12458956,,21766520,19911520,9767996,8593420,,28948984,28692968,23599324,23616120,,1984,1984,636,820,,7328232,8913076,13994340,15177868
16,0,7,5,2,0,1,40533956,60003724,104822192,5424,45414272,,7620560,8423148,12005744,12484504,,21786908,19888168,9759368,8569280,,28969380,28669668,23590900,23592244,,1984,1984,636,820,,7328232,8913220,13994540,15178280
18,0,8,6,2,0,1,40550300,59955292,104774392,5424,45415180,,7628668,8413968,12028660,12479004,,21767036,19896596,9702028,8589632,,28949564,28678116,23534012,23612700,,1984,1984,636,820,,7328388,8913232,13995164,15178396
21,0,9,8,1,0,1,40537644,59966612,104786004,5424,45415536,,7641424,8415564,12027416,12453240,,21748488,19892036,9718980,8607108,,28931088,28673572,23551052,23630292,,1984,1984,636,820,,7328528,8913256,13995240,15178512
23,0,10,9,1,0,1,40566480,59926300,104746300,5424,45416364,,7653068,8437988,12017576,12457848,,21726616,19858668,9741120,8599896,,28909260,28640324,23573252,23623464,,1984,1984,636,820,,7328668,8913508,13995292,15178896
25,1,11,10,1,0,1,40601388,59877532,104698456,5424,45417496,,7645520,8443160,12018376,12494332,,21734488,19860548,9739216,8543280,,28917148,28642224,23571600,23567484,,1984,1984,636,820,,7328676,8913548,13995580,15179692
28,0,12,11,1,0,1,40594868,59915896,104737828,5424,45418572,,7647136,8436296,12029276,12482160,,21734264,19870340,9726396,8584896,,28916944,28652024,23559448,23609412,,1984,1984,636,820,,7328700,8913564,13996304,15180004
30,1,13,12,1,0,1,40582240,59919912,104741936,5424,45418756,,7647168,8438208,12029772,12467092,,21733056,19867068,9720216,8599572,,28915560,28648768,23553452,23624156,,1984,1984,636,820,,7328520,8913576,13996588,15180072
33,0,14,13,1,0,0,40613244,59933944,104756536,5424,45419468,,7658368,8451580,12019648,12483648,,21730728,19863420,9747580,8592216,,28913296,28645172,23580868,23617200,,1984,1984,636,820,,7328656,8913724,13996620,15180468
35,0,15,13,2,0,0,40621528,59882372,104705472,5424,45420224,,7648924,8461864,12023132,12487608,,21742260,19835712,9744636,8559764,,28924840,28617532,23578148,23584952,,1984,1984,636,820,,7328668,8913852,13996840,15180864
37,1,16,15,1,0,0,40636612,59883828,104707548,5424,45420900,,7649252,8449276,12054652,12483432,,21738336,19863496,9714616,8567380,,28920928,28645340,23548456,23592824,,1984,1984,636,820,,7328680,8913880,13997220,15181120
40,0,17,16,1,0,0,40642832,59864656,104691080,5424,45423432,,7660352,8452104,12048444,12481932,,21717752,19869012,9707548,8570344,,28900392,28650872,23543924,23595892,,1984,1984,636,820,,7328764,8913904,13999528,15181236
42,0,18,17,1,0,0,40638188,59865600,104692316,5424,45423952,,7671988,8445768,12053664,12466768,,21707616,19863128,9711524,8583332,,28890344,28645088,23547944,23608940,,1984,1984,636,820,,7328964,8914108,13999572,15181308
45,0,19,18,1,0,0,40701512,59827764,104657488,5424,45425864,,7695256,8434456,12092852,12478948,,21721508,19873784,9660068,8572404,,28905424,28655776,23498052,23598236,,1984,1984,636,820,,7329960,8914184,14000204,15181516
47,0,20,19,1,0,0,40708896,59815400,104646404,5424,45426776,,7674908,8441536,12084692,12507760,,21739836,19861920,9665020,8548624,,28923884,28643936,23503648,23574936,,1984,1984,636,820,,7329980,8914220,14000652,15181924
49,1,21,20,1,0,0,40701460,59827184,104658040,5424,45427084,,7678944,8449256,12081232,12492028,,21724012,19867776,9668852,8566544,,28907724,28649828,23507564,23592924,,1984,1984,636,820,,7330084,8914248,14000744,15182008
52,0,22,21,1,0,0,40731316,59787308,104620720,5424,45428016,,7701680,8449048,12082072,12498516,,21678024,19872052,9680244,8556988,,28862952,28654828,23519044,23583896,,1984,1984,636,820,,7330212,8914416,14000832,15182556
54,1,23,22,1,0,0,40746788,59760896,104596536,5424,45428724,,7690324,8466068,12082008,12508388,,21689860,19846384,9677736,8546916,,28874804,28629792,23516680,23575260,,1984,1984,636,820,,7330220,8914548,14001032,15182924
57,0,24,23,1,0,0,40769504,59742932,104581148,5424,45430144,,7690116,8456944,12116452,12505992,,21699828,19867040,9636296,8539768,,28884788,28650472,23477008,23568880,,1984,1984,636,820,,7330236,8914576,14001640,15183692
59,1,25,24,1,0,0,40780736,59738812,104577636,5424,45430776,,7702920,8446052,12119888,12511876,,21686764,19875908,9640112,8536028,,28871804,28659360,23481240,23565232,,1984,1984,636,820,,7330344,8914592,14002104,15183736
62,0,26,24,2,0,0,40783936,59697024,104537000,5424,45431316,,7703944,8474248,12103300,12502444,,21685212,19830668,9634288,8546856,,28870288,28614968,23475608,23576136,,1984,1984,636,820,,7330412,8914852,14002240,15183812
64,1,27,25,2,0,0,40814664,59691068,104533624,5424,45432324,,7695276,8481796,12108792,12528800,,21702364,19839240,9630128,8519336,,28887464,28624084,23471660,23550416,,1984,1984,636,820,,7330428,8914888,14002452,15184556
67,0,28,26,2,0,0,40819988,59702496,104546240,5424,45432896,,7719372,8459964,12117148,12523504,,21673868,19859048,9633740,8535840,,28859668,28643908,23475548,23567116,,1984,1984,636,820,,7330512,8914900,14002768,15184716
69,1,29,27,2,0,0,40833416,59690744,104535728,5424,45433680,,7730452,8472580,12107540,12522844,,21666020,19847860,9651652,8525212,,28852524,28632736,23493756,23556712,,1984,1984,636,820,,7330728,8914924,14003072,15184956
72,0,30,28,2,0,0,40862328,59643640,104490184,5424,45434068,,7740444,8486208,12108060,12527616,,21647640,19841844,9627156,8527000,,28835468,28626776,23469352,23558588,,1984,1984,636,820,,7330860,8915020,14003164,15185024
74,0,31,29,2,0,0,40885628,59607016,104462548,5424,45439524,,7732444,8481076,12141752,12530356,,21663632,19832412,9591224,8519748,,28851484,28618748,23440756,23551560,,1984,1984,636,820,,7330892,8915236,14008140,15185256
77,0,32,31,1,0,0,40887760,59613812,104469868,5424,45440124,,7732828,8479404,12131680,12543848,,21670232,19833308,9614232,8496040,,28858112,28619664,23464104,23527988,,1984,1984,636,820,,7330916,8915260,14008484,15185464
79,1,33,31,2,0,0,40889136,59614936,104471316,5424,45440472,,7738156,8483720,12131124,12536136,,21653976,19822080,9623488,8515392,,28841908,28608452,23473464,23547492,,1984,1984,636,820,,7330992,8915260,14008600,15185620
82,0,34,32,2,0,0,40934132,59560200,104420328,5424,45441440,,7749932,8504844,12131420,12547936,,21648552,19805584,9608712,8497352,,28837888,28593352,23458780,23530308,,1984,1984,636,820,,7331204,8915540,14008676,15186020
85,0,35,34,1,0,0,40947376,59530516,104393764,5424,45442772,,7741996,8487912,12132564,12584904,,21642984,19816280,9613504,8457748,,28832348,28604072,23463896,23493448,,1984,1984,636,820,,7331240,8915552,14009044,15186936
87,1,36,35,1,0,0,40957020,59511568,104375600,5424,45443520,,7742556,8495612,12142132,12576720,,21638768,19799760,9596864,8476176,,28828148,28587580,23447540,23512332,,1984,1984,636,820,,7331260,8915588,14009364,15187308
90,0,37,35,2,0,0,40956432,59509196,104374368,5424,45443368,,7765688,8500328,12143076,12547340,,21609924,19797528,9604932,8496812,,28798532,28585376,23457444,23533016,,1984,1984,636,820,,7330364,8915616,14010008,15187380
93,0,38,37,1,0,0,40962668,59482284,104354608,5424,45448636,,7765892,8514136,12138444,12544196,,21601068,19775212,9599380,8506624,,28790836,28564280,23456128,23543364,,1984,1984,636,820,,7330644,8915852,14014236,15187904
95,1,39,38,1,0,0,40990660,59478844,104353352,5424,45449520,,7757520,8512432,12138808,12581900,,21642728,19779516,9598856,8457744,,28832512,28568812,23455960,23496068,,1984,1984,636,820,,7330652,8915920,14014596,15188352
98,0,40,39,1,0,0,41008380,59451232,104327432,5424,45450068,,7757920,8511932,12165608,12572920,,21636820,19772392,9566616,8475404,,28826628,28561716,23425232,23513856,,1984,1984,636,820,,7330672,8915944,14014936,15188516
100,1,41,40,1,0,0,40999964,59465896,104342564,5424,45450564,,7769124,8514168,12157528,12559144,,21622324,19781888,9575564,8486120,,28812200,28571228,23434384,23524752,,1984,1984,636,820,,7330812,8915952,14015148,15188652
103,1,42,41,1,0,0,41035948,59401532,104280148,5424,45451416,,7780272,8527632,12158424,12569620,,21598092,19776732,9564232,8462476,,28789332,28566148,23423448,23501220,,1984,1984,636,820,,7330964,8916096,14015580,15188776
106,0,43,41,2,0,0,41067028,59379956,104261680,5424,45452196,,7769764,8543208,12180368,12573688,,21618360,19737432,9566984,8457180,,28809628,28528192,23427740,23496120,,1984,1984,636,820,,7331000,8916256,14015952,15188988
109,0,44,43,1,0,0,41059208,59401220,104284972,5424,45453076,,7770896,8532728,12169756,12585828,,21616160,19758524,9564052,8462484,,28807456,28549316,23425224,23502976,,1984,1984,636,820,,7331032,8916280,14016372,15189392
111,1,45,44,1,0,0,41066872,59395444,104279932,5424,45453880,,7781060,8533456,12169864,12582492,,21612700,19756536,9560168,8466040,,28804084,28547360,23421416,23507072,,1984,1984,636,820,,7331192,8916320,14016436,15189932
114,0,46,45,1,0,0,41102892,59347416,104234992,5424,45454620,,7795416,8553036,12170380,12584060,,21590128,19734704,9566400,8456184,,28782900,28526932,23427784,23497376,,1984,1984,636,820,,7331332,8916552,14016644,15190092
117,0,47,46,0,1,0,41090576,59364260,104254504,5424,45456060,,7788456,8539040,12170764,12592316,,21598732,19762648,9551432,8451448,,28791528,28554944,23413280,23494752,,1984,1984,636,820,,7331356,8916628,14017036,15191040
119,1,48,47,1,0,0,41115620,59333568,104225868,5424,45457012,,7789132,8546544,12186568,12593376,,21597024,19741664,9550552,8444328,,28789840,28533988,23414248,23487792,,1984,1984,636,820,,7331388,8916652,14017780,15191192
122,1,49,48,1,0,0,41073564,59390272,104283324,5424,45457864,,7800492,8514448,12182692,12575932,,21591152,19773500,9558704,8466916,,28784024,28565852,23422540,23510908,,1984,1984,636,820,,7331524,8916680,14017936,15191724
125,0,50,49,1,0,0,41106024,59340388,104235496,5424,45458776,,7811256,8527512,12181368,12585888,,21565940,19759936,9555716,8458796,,28760200,28552368,23419936,23502992,,1984,1984,636,820,,7331704,8916836,14018308,15191928
128,0,51,49,2,0,0,41131168,59315636,104212424,5424,45459380,,7800044,8536328,12182392,12612404,,21575976,19744720,9564316,8430624,,28770256,28537180,23428576,23476412,,1984,1984,636,820,,7331732,8916856,14018376,15192416
131,0,52,50,2,0,0,41138200,59309528,104208268,5424,45460152,,7801080,8531540,12204552,12601028,,21576424,19757480,9535192,8440432,,28770740,28549968,23401236,23486324,,1984,1984,636,820,,7331768,8916880,14018968,15192536
133,1,53,52,1,0,0,41118700,59319996,104220668,5424,45460976,,7798704,8529740,12196688,12593568,,21583200,19756152,9539076,8441568,,28777540,28549980,23405564,23487584,,1984,1984,636,820,,7331844,8917052,14019424,15192656
