Start,GetPodsTime,Wanted,Running,Creating,Pending,Terminating,Total Active Memory,Total Free Memory,Total Available,Total Buffers,Total Cached,Active,0,1,2,3,Free,0,1,2,3,Available,0,1,2,3,Buffers,0,1,2,3,Cached,0,1,2,3
63,0,27,26,1,0,0,39544860,61940204,106028524,5424,44678712,,7828724,8498396,11307284,11910456,,21565388,19818212,10903044,9653560,,28849964,28603072,24342404,24233084,,1984,1984,636,820,,7429356,8915112,13600860,14733384
65,0,28,27,1,0,0,39597488,61912900,106003204,5424,44679548,,7829636,8497520,11350704,11919628,,21570868,19814540,10850292,9677200,,28855456,28599416,24291516,24256816,,1984,1984,636,820,,7429376,8915132,13601564,14733476
67,1,29,28,1,0,0,39548860,61983500,106074208,5424,44679984,,7838524,8499300,11344352,11866684,,21560452,19823468,10883312,9716268,,28845132,28608360,24324644,24296072,,1984,1984,636,820,,7429520,8915144,13601664,14733656
70,0,30,29,1,0,0,39580964,61944456,106037276,5424,44680812,,7850116,8510548,11350108,11870192,,21536460,19816912,10881840,9709244,,28822520,28602016,24323556,24289184,,1984,1984,636,820,,7429660,8915304,13602048,14733800
72,1,31,30,1,0,0,39617340,61852524,105948476,5424,44681780,,7839908,8521944,11385596,11869892,,21542260,19792952,10809976,9707336,,28828348,28579260,24253064,24287804,,1984,1984,636,820,,7429688,8915448,13602344,14734300
75,0,32,31,1,0,0,39628000,61888600,105986340,5424,44682420,,7839536,8513544,11381328,11893592,,21550764,19814176,10826596,9697064,,28836864,28600512,24269968,24278996,,1984,1984,636,820,,7429708,8915468,13602588,14734656
78,0,33,32,1,0,0,39690124,61802016,105905036,5424,44687700,,7850640,8507296,11422948,11909240,,21533000,19814664,10783172,9671180,,28819132,28601028,24226932,24257944,,1984,1984,636,820,,7429776,8915496,13602980,14739448
80,1,34,32,2,0,0,39720980,61783576,105889664,5424,44688728,,7855140,8528712,11427444,11909684,,21548772,19787384,10777964,9669456,,28836312,28574824,24222152,24256376,,1984,1984,636,820,,7430004,8915664,13603444,14739616
83,0,35,34,1,0,0,39729684,61780392,105888800,5424,44689652,,7852548,8531076,11440188,11905872,,21547736,19781628,10780616,9670412,,28835300,28569440,24226352,24257708,,1984,1984,636,820,,7430032,8915808,13603804,14740008
86,0,36,35,1,0,0,39730332,61761628,105870572,5424,44690236,,7856280,8522224,11432320,11919508,,21540440,19799692,10773488,9648008,,28828024,28587516,24219460,24235572,,1984,1984,636,820,,7430048,8915816,13604048,14740324
88,0,37,35,2,0,0,39746616,61727580,105837080,5424,44690812,,7867040,8523112,11444840,11911624,,21511148,19791024,10763432,9661976,,28798796,28578864,24209600,24249820,,1984,1984,636,820,,7430124,8915844,13604236,14740608
91,0,38,35,3,0,0,39773844,61719480,105832688,5424,44691672,,7874844,8540232,11437412,11921356,,21510868,19756396,10773364,9678852,,28799892,28545644,24219844,24267308,,1984,1984,636,820,,7430360,8916048,13604556,14740708
93,1,39,37,2,0,0,39806704,61617468,105733200,5424,44692400,,7863440,8543764,11440888,11958612,,21510692,19750340,10759296,9597140,,28799744,28539640,24205860,24187956,,1984,1984,636,820,,7430384,8916144,13604644,14741228
96,0,40,39,1,0,0,39718084,61761456,105879280,5424,44693356,,7864592,8533504,11463428,11856560,,21529408,19777984,10732412,9721652,,28818476,28567300,24180864,24312640,,1984,1984,636,820,,7430396,8916156,13605400,14741404
98,1,41,40,1,0,0,39724216,61761868,105880316,5424,44694068,,7876320,8533700,11452392,11861804,,21530740,19764372,10756180,9710576,,28819896,28553720,24204996,24301704,,1984,1984,636,820,,7430556,8916196,13605752,14741564
101,0,42,41,1,0,0,39755988,61739248,105860220,5424,44694660,,7888408,8554952,11452640,11859988,,21500372,19759588,10753996,9725292,,28790848,28549948,24202952,24316472,,1984,1984,636,820,,7430700,8916412,13605908,14741640
