Start,GetPodsTime,Wanted,Running,Creating,Pending,Terminating,Error,Total Active Memory,Total Free Memory,Total Available,Total Buffers,Total Cached,Active,0,1,2,3,Free,0,1,2,3,Available,0,1,2,3,Buffers,0,1,2,3,Cached,0,1,2,3
128,1,46,41,0,5,0,0,65504188,46100576,83888372,7920,59109276,,12834788,19904480,19332860,13432060,,16841504,6603224,7102828,15553020,,24289880,17549024,18013920,24035548,,1980,1980,1980,1980,,12922612,16238788,16196176,13751700
131,0,47,41,0,6,0,0,65491556,46104884,83893188,7920,59112624,,12835764,19888532,19332976,13434284,,16812240,6627616,7113712,15551316,,24260720,17573568,18025052,24033848,,1980,1980,1980,1980,,12925000,16239472,16196440,13751712
133,1,48,41,0,7,0,0,65515708,46095960,83884828,7920,59113956,,12840188,19899996,19339160,13436364,,16809972,6622232,7099944,15563812,,24258488,17568380,18011584,24046376,,1980,1980,1980,1980,,12925316,16239708,16196716,13752216
136,0,49,41,0,8,0,0,65520580,46072556,83862144,7920,59115108,,12840460,19904764,19335996,13439360,,16808476,6611956,7103992,15548132,,24257028,17558328,18016056,24030732,,1980,1980,1980,1980,,12925324,16240104,16197376,13752304
139,0,50,41,0,9,0,0,65525324,46070316,83860232,7920,59118092,,12840388,19903984,19338092,13442860,,16813912,6603260,7109236,15543908,,24262472,17549804,18021424,24026532,,1980,1980,1980,1980,,12925580,16240480,16197528,13754504
141,0,51,41,0,10,0,0,65530948,46085044,83875440,7920,59118972,,12836976,19936564,19313844,13443564,,16815532,6591056,7139480,15538976,,24264128,17537936,18051768,24021608,,1980,1980,1980,1980,,12925632,16240828,16197872,13754640
144,0,52,41,0,11,0,0,65488684,46106676,83897524,7920,59119660,,12836988,19893456,19315872,13442368,,16814576,6624400,7120928,15546772,,24263208,17571412,18033492,24029412,,1980,1980,1980,1980,,12925760,16240976,16198272,13754652
146,1,53,41,0,12,0,0,65523612,46067644,83859340,7920,59123236,,12842360,19907796,19328372,13445084,,16812216,6598472,7107592,15549364,,24260868,17546056,18020368,24032048,,1980,1980,1980,1980,,12926056,16241772,16198484,13756924
149,0,54,41,0,13,0,0,65528760,46067872,83863980,7920,59129940,,12844712,19912952,19318088,13453008,,16811756,6590872,7122152,15543092,,24260436,17538524,18035120,24029900,,1980,1980,1980,1980,,12926136,16243904,16198820,13761080
152,0,55,41,0,14,0,0,65541092,46096632,83893340,7920,59131344,,12846344,19915684,19326200,13452864,,16808744,6620040,7117536,15550312,,24257448,17567932,18030828,24037132,,1980,1980,1980,1980,,12926480,16244256,16199512,13761096
154,0,56,41,0,15,0,0,65543696,46084268,83885316,7920,59136084,,12844920,19918508,19330388,13449880,,16807988,6611828,7119012,15545440,,24256704,17563868,18032464,24032280,,1980,1980,1980,1980,,12926592,16248536,16199676,13761280
157,0,57,41,0,16,0,0,65610884,45978068,83781520,7920,59210776,,12916864,19922308,19321204,13450508,,16734948,6590644,7114816,15537660,,24183848,17544816,18028336,24024520,,1980,1980,1980,1980,,12998660,16250724,16200016,13761376
159,1,58,41,0,17,0,0,65664692,45910848,83719148,7920,59245060,,12952596,19933356,19328112,13450628,,16692828,6574464,7108888,15534668,,24145896,17529056,18022648,24021548,,1980,1980,1980,1980,,13031872,16251496,16200308,13761384
162,0,59,41,0,18,0,0,65654312,45944900,83753524,7920,59255192,,12956744,19938136,19306132,13453300,,16694208,6585992,7133280,15531420,,24147324,17540640,18047228,24018332,,1980,1980,1980,1980,,13035972,16256696,16200580,13761944
165,0,60,41,0,19,0,0,65869516,45723148,83533060,7920,59451280,,12956868,20036060,19322892,13553696,,16693200,6482972,7115532,15431444,,24146324,17438168,18029980,23918588,,1980,1980,1980,1980,,13036288,16352316,16201252,13861424
167,0,61,41,0,20,0,0,65980528,45589612,83400064,7920,59559340,,12957116,20034108,19329036,13660268,,16699888,6476916,7094836,15317972,,24153036,17432244,18009404,23805380,,1980,1980,1980,1980,,13038340,16352592,16201368,13967040
170,0,62,41,0,21,0,0,66072988,45539816,83350812,7920,59664504,,13057484,20041116,19313552,13660836,,16598632,6479116,7128520,15333548,,24052012,17434632,18043188,23820980,,1980,1980,1980,1980,,13138800,16356888,16201612,13967204
172,1,63,41,0,22,0,0,66087768,45526832,83338312,7920,59665500,,13056284,20043004,19327760,13660720,,16595636,6494844,7112844,15323508,,24049028,17450588,18027744,23810952,,1980,1980,1980,1980,,13138948,16357264,16202080,13967208
175,0,64,41,0,23,0,0,66161284,45442060,83253844,7920,59743248,,13054544,20044208,19407568,13654964,,16587940,6484880,7044912,15324328,,24041344,17440784,17959944,23811772,,1980,1980,1980,1980,,13143164,16357576,16274776,13967732
178,0,65,41,0,24,0,0,66381660,45246144,83059288,7920,59986000,,13163200,20119616,19438308,13660536,,16499796,6413680,6997092,15335576,,23953428,17370372,17912452,23823036,,1980,1980,1980,1980,,13245648,16459804,16308680,13971868
180,1,66,41,0,25,0,0,66507940,45095968,82911884,7920,60090932,,13165624,20129888,19446280,13766148,,16482132,6381832,6999772,15232232,,23935780,17338680,17915460,23721964,,1980,1980,1980,1980,,13245888,16460192,16309184,14075668
183,0,67,41,0,26,0,0,66514852,45076428,82892732,7920,60095624,,13165116,20136896,19446192,13766648,,16479924,6367696,6997496,15231312,,23933576,17324692,17913416,23721048,,1980,1980,1980,1980,,13245972,16464380,16309428,14075844
