Iteration,Elapsed,Running,Creating,Terminating,Total Active Memory,Total Free Memory, Active,0,1,2,3,Free,0,1,2,3
450,4,449,0,0,30491316,79787476,,5571616,5963488,9447732,9508480,,23659876,22140000,17062072,16925528
451,54,450,0,0,30620332,79661624,,5611064,5979128,9504044,9526096,,23639248,22129764,16983444,16909168
452,5,450,0,0,30431808,79860524,,5579368,5939192,9396676,9516572,,23667024,22166956,17108436,16918108
453,7,450,0,0,30706912,79541016,,5634204,6020908,9528620,9523180,,23616752,22053236,16965708,16905320
454,4,450,0,0,30530164,79725412,,5574656,6005392,9429324,9520792,,23665044,22103936,17058256,16898176
455,6,454,0,0,30693212,79539232,,5640932,5990704,9489152,9572424,,23609308,22102172,16992076,16835676
456,27,456,0,0,30618268,79594956,,5601848,6032424,9438432,9545564,,23631796,22060924,17050976,16851260
457,6,456,0,0,30751588,79467348,,5594368,6036312,9566804,9554104,,23647436,22044088,16911652,16864172
458,72,457,0,0,30675824,79497868,,5599244,6016532,9457032,9603016,,23629820,22072232,17013548,16782268
459,4,458,0,0,30706036,79428580,,5672600,5973116,9471908,9588412,,23574396,22091648,16973032,16789504
460,13,460,0,0,30885252,79286864,,5666452,6106688,9526456,9585656,,23587048,21972980,16923484,16803352
461,5,460,0,0,30519104,79649992,,5638324,6006736,9322920,9551124,,23603416,22078584,17130472,16837520
462,5,461,0,0,30743320,79384892,,5665600,6041396,9437892,9598432,,23566324,22042612,17012136,16763820
463,4,462,0,0,30558964,79599776,,5626328,6015612,9314980,9602044,,23619176,22072516,17134200,16773884
464,6,463,0,0,30755804,79340664,,5703080,6107408,9347124,9598192,,23532936,21966468,17073828,16767432
465,4,464,0,0,30534616,79553608,,5647076,6020300,9329644,9537596,,23552336,22060168,17103552,16837552
466,4,465,0,0,30808132,79286188,,5706308,6056920,9466436,9578468,,23525052,22013836,16980168,16767132
467,2,466,0,0,30563532,79544048,,5644428,6013540,9342108,9563456,,23578768,22046808,17118852,16799620
468,10,468,0,0,30819008,79245736,,5727320,6020332,9503068,9568288,,23487272,22034580,16938116,16785768
469,3,468,0,0,30814692,79271964,,5663160,6086376,9450848,9614308,,23544884,21995128,16989052,16742900
470,4,469,0,0,30908180,79146640,,5733768,6032820,9565224,9576368,,23489144,22030200,16844824,16782472
471,6,470,0,0,30942468,79097856,,5696960,6132800,9536328,9576380,,23517220,21940196,16873512,16766928
472,4,471,0,0,30805228,79228928,,5711388,6033352,9513172,9547316,,23496232,22033048,16890712,16808936
473,53,472,0,0,31008468,78996832,,5689172,6102588,9565596,9651112,,23517404,21948800,16846852,16683776
474,3,472,0,0,31067572,78908104,,5776912,6044252,9624168,9622240,,23438196,21997840,16776876,16695192
475,2,472,0,0,30943436,78921568,,5700324,6097916,9492996,9652200,,23498008,21963784,16909216,16550560
476,4,472,0,0,31139728,78916424,,5766616,6107500,9594624,9670988,,23455908,21952004,16678432,16830080
477,7,472,0,0,30990440,79182924,,5689800,6067612,9524360,9708668,,23510872,21995888,16904440,16771724
478,26,478,0,0,31102076,80348648,,5707368,6154068,9564352,9676288,,23493224,21895200,17575916,17384308
479,3,478,0,0,31013656,80419700,,5810424,6050888,9470472,9681872,,23394600,21987644,17666840,17370616
480,2,479,0,0,31121608,80304116,,5733652,6131452,9568184,9688320,,23445664,21920108,17561280,17377064
481,16,480,0,0,30863688,80489608,,5731464,6108756,9512676,9510792,,23472736,21945024,17616688,17455160
482,20,480,0,0,30944360,80281852,,5727560,6106984,9523752,9586064,,23459600,21930724,17507104,17384424
483,3,480,0,0,31034888,80200464,,5815560,6113188,9501592,9604548,,23378612,21909684,17537520,17374648
484,4,480,0,0,30976384,80238432,,5727156,6141440,9509988,9597800,,23457008,21894368,17522012,17365044
485,9,480,0,0,30872364,80345748,,5726048,6086508,9432076,9627732,,23451860,21953692,17607396,17332800
486,13,480,0,0,30835272,80341924,,5732464,6072608,9486352,9543848,,23446704,21961984,17528176,17405060
487,37,487,0,0,30965692,80158700,,5819816,6033076,9473012,9639788,,23334088,22008124,17530688,17285800
488,3,487,0,0,30883804,80259236,,5735880,6111812,9433384,9602728,,23435460,21926220,17588900,17308656
489,4,487,0,0,30998524,80131348,,5819376,6094696,9519276,9565176,,23368756,21935744,17480264,17346584
490,4,487,0,0,30992744,80131496,,5751204,6103984,9497496,9640060,,23414864,21931032,17506844,17278756
491,3,487,0,0,31143252,79953952,,5813248,6149936,9551744,9628324,,23373736,21864808,17437016,17278392
492,6,487,0,0,31069612,80065108,,5749004,6139308,9549372,9631928,,23404496,21895088,17468928,17296596
493,6,487,0,0,31039052,80067404,,5876568,6030188,9542556,9589740,,23288216,21999960,17464248,17314980
494,24,487,0,0,31036676,80068124,,5760388,6139612,9490656,9646020,,23420500,21875260,17511912,17260452
495,8,488,0,0,31282320,79817496,,5818708,6227304,9552048,9684260,,23365012,21786876,17437080,17228528
496,5,488,0,0,31251124,79833020,,5758824,6190496,9566828,9734976,,23409064,21826436,17426456,17171064
497,6,488,0,0,31243764,79794608,,5856316,6129692,9550588,9707168,,23301852,21878516,17421520,17192720
498,4,488,0,0,31222364,79856844,,5754020,6207404,9555156,9705784,,23410092,21813068,17437048,17196636
499,4,488,0,0,31224124,79830816,,5769160,6187704,9575324,9691936,,23395872,21812344,17410152,17212448
500,3,488,0,0,31242252,79835376,,5751112,6201044,9555472,9734624,,23406996,21829404,17435332,17163644
501,35,501,0,0,31267636,79699932,,5798904,6197160,9522336,9749236,,23359620,21795008,17434156,17111148
502,5,501,0,0,31473688,79519604,,5826872,6229876,9689460,9727480,,23317920,21788472,17267136,17146076
503,4,502,0,0,31359100,79614836,,5808936,6185796,9612020,9752348,,23340768,21816188,17348136,17109744
504,6,503,0,0,31677028,79294648,,5888768,6251004,9757312,9779944,,23251412,21753536,17208220,17081480
505,5,504,0,0,31542716,79417344,,5818344,6250356,9722508,9751508,,23321092,21758196,17230728,17107328
506,31,506,0,0,31663648,79232636,,5930360,6170084,9792348,9770856,,23214480,21830636,17133556,17053964
507,4,506,0,0,31737228,79146684,,5817204,6257308,9827780,9834936,,23302928,21735056,17102332,17006368
508,4,507,0,0,31799708,79141556,,5915456,6199828,9844236,9840188,,23244376,21799764,17099148,16998268
509,4,508,0,0,31810212,79108744,,5821384,6274548,9842616,9871664,,23319304,21728800,17097548,16963092
510,4,509,0,0,31791208,79088776,,5862592,6286404,9746832,9895380,,23268560,21692000,17184832,16943384
511,3,510,0,0,31847060,79051372,,5825376,6306148,9810804,9904732,,23309876,21692524,17122552,16926420
512,87,0,0,0,31892248,78983428,,5838048,6171576,9930020,9952604,,23289276,21839328,16996928,16857896
513,32,511,0,0,31904480,78916044,,5860740,6228416,9844888,9970436,,23225804,21780228,17065364,16844648
514,20,511,0,0,31907760,78935248,,5838196,6244324,9870280,9954960,,23293632,21762060,17039672,16839884
515,8,511,0,0,31757444,79093984,,5853040,6171796,9785436,9947172,,23273568,21822836,17128628,16868952
516,13,511,0,0,31949428,78855900,,5949932,6165064,9803584,10030848,,23162528,21822568,17097612,16773192
517,4,511,0,0,32092108,78709680,,5861072,6295176,9896892,10038968,,23262804,21694248,17004280,16748348
518,16,517,0,0,32181112,78573268,,5853796,6260400,9977252,10089664,,23247820,21714136,16917088,16694224
519,17,519,0,0,32171548,78557204,,5852844,6292304,9963004,10063396,,23244792,21669212,16915824,16727376
520,24,519,0,0,32266208,78490976,,5853488,6296920,10066892,10048908,,23260908,21671968,16816552,16741548
521,5,519,0,0,32426764,78275008,,5956872,6368112,10031664,10070116,,23147448,21586304,16834332,16706924
522,10,519,0,0,32414276,78297616,,5917544,6312948,10159672,10024112,,23195088,21628372,16719304,16754852
523,31,523,0,0,32232912,78438620,,5874468,6277020,9984240,10097184,,23234084,21670808,16865308,16668420
524,5,523,0,0,32535828,78151788,,5933640,6357888,10145656,10098644,,23180440,21598928,16718664,16653756
525,5,524,0,0,32335996,78313752,,5872208,6288728,10049736,10125324,,23214480,21665844,16820992,16612436
526,13,525,0,0,32443900,78180640,,5973624,6345696,10025140,10099440,,23102056,21589420,16835484,16653680
527,3,526,0,0,32491588,78169916,,5880756,6323692,10103404,10183736,,23191720,21640788,16766944,16570464
528,122,527,0,0,32729080,77831728,,6024856,6238252,10224116,10241856,,23064936,21692716,16585768,16488308
529,5,527,0,0,32827384,77780380,,5937412,6386904,10218964,10284104,,23146892,21562956,16591192,16479340
530,3,527,0,0,32659384,77912356,,5942936,6315428,10107656,10293364,,23122140,21607068,16705932,16477216
531,6,527,0,0,32908100,77676336,,5990384,6362756,10218296,10336664,,23095228,21544960,16612652,16423496
532,6,527,0,0,32817528,77792128,,5912904,6392216,10189456,10322952,,23179844,21548264,16620956,16443064
533,8,527,0,0,32744844,77795032,,5933800,6393808,10181284,10235952,,23125536,21531680,16621232,16516584
534,11,527,0,0,32827024,77702600,,6001224,6367568,10239876,10218356,,23051240,21544212,16561236,16545912
535,68,534,0,0,32997124,77507888,,5995520,6481144,10292332,10228128,,23062588,21449116,16498136,16498048
536,5,534,0,0,32876196,77629088,,5927868,6449544,10282304,10216480,,23130632,21476492,16520168,16501796
537,12,534,0,0,32702196,77779200,,5941848,6373572,10186444,10200332,,23093924,21538212,16612352,16534712
538,4,534,0,0,32995052,77520288,,6004060,6421696,10354968,10214328,,23067672,21493452,16443800,16515364
539,3,534,0,0,32916056,77581108,,5940560,6408544,10327244,10239708,,23111384,21525300,16454320,16490104
540,6,534,0,0,32988908,77480584,,6014160,6370220,10386124,10218404,,23034880,21557112,16384752,16503840
541,9,534,0,0,33137512,77350676,,6016312,6437776,10381320,10302104,,23055424,21484848,16400684,16409720
542,4,534,0,0,32996248,77491408,,5956856,6420308,10316056,10303028,,23106272,21508308,16451476,16425352
543,9,534,0,0,32925944,77513384,,6000952,6368612,10286848,10269532,,23050332,21528828,16479088,16455136
544,8,534,0,0,33234660,77239108,,6025588,6458756,10438864,10311452,,23039412,21457056,16335020,16407620
545,7,534,0,0,33158184,77287624,,5965820,6438656,10360992,10392716,,23078680,21474908,16411092,16322944
546,8,534,0,0,33040212,77391340,,5964040,6381528,10316384,10378260,,23074768,21537972,16446632,16331968
547,17,534,0,0,33073416,77375024,,5966428,6403044,10306696,10397248,,23072040,21525688,16475616,16301680
548,46,534,0,0,32934284,77481912,,5962924,6322128,10265500,10383732,,23082252,21595572,16483916,16320172
549,39,534,0,0,33134636,77253984,,6073608,6455380,10253876,10351772,,22969036,21461224,16495816,16327908
550,4,534,0,0,33050568,77329416,,5962396,6416948,10278204,10393020,,23083840,21477056,16476964,16291556
551,9,534,0,0,32934616,77474692,,5963740,6365680,10216624,10388572,,23079912,21563600,16528584,16302596
552,9,534,0,0,32821924,77534740,,6007880,6317076,10124956,10372012,,23029288,21593160,16623876,16288416
553,54,552,0,0,33160588,77105600,,6009568,6536948,10245328,10368744,,22993704,21325912,16481692,16304292
554,7,552,0,0,33420596,76767800,,6083508,6543944,10390968,10402176,,22922324,21315576,16294900,16235000
555,11,552,0,0,33573960,76681700,,6038244,6507756,10508632,10519328,,22983684,21377992,16190324,16129700
556,107,556,0,0,33531416,76637220,,6050612,6528664,10546808,10405332,,22956296,21355856,16129264,16195804
557,95,556,0,0,33547120,76612008,,6023464,6512504,10462952,10548200,,22965928,21367980,16213952,16064148
558,7,556,0,0,33643452,76471224,,6127216,6537876,10417824,10560536,,22863088,21313636,16250572,16043928
559,4,556,0,0,33666256,76454824,,6030664,6571436,10501024,10563132,,22957036,21293136,16171472,16033180
560,60,556,0,0,33359840,76723764,,6125560,6405404,10298380,10530496,,22844760,21462652,16360132,16056220
561,8,556,0,0,33701088,76409016,,6104428,6535448,10465372,10595840,,22884332,21331744,16202192,15990748
562,3,556,0,0,33560824,76494660,,6033764,6526880,10402860,10597320,,22940028,21317972,16259008,15977652
563,18,556,0,0,33514060,76586436,,6039092,6465492,10402684,10606792,,22959508,21405584,16246984,15974360
564,8,556,0,0,33510944,76509948,,6146124,6500928,10314116,10549776,,22829532,21322224,16336120,16022072
565,7,556,0,0,33721788,76338136,,6063452,6529188,10520740,10608408,,22923904,21320996,16129044,15964192
566,5,556,0,0,33378672,76648740,,6045132,6417816,10411884,10503840,,22915628,21441012,16226032,16066068
567,4,556,0,0,33775888,76275680,,6120512,6554828,10543920,10556628,,22852548,21316080,16094460,16012592
568,14,556,0,0,34024412,75982312,,6144948,6589536,10668384,10621544,,22835028,21255108,15964224,15927952
569,50,569,0,0,34194596,75732968,,6167648,6695184,10687848,10643916,,22799128,21136564,15926352,15870924
570,5,569,0,0,34057336,75883912,,6086032,6639488,10653628,10678188,,22861548,21206256,15969752,15846356
571,69,569,0,0,33865404,76028884,,6188940,6508468,10645028,10522968,,22758684,21326240,15933444,16010516
572,8,569,0,0,34160920,75750152,,6145852,6597416,10731940,10685712,,22805568,21231292,15874516,15838776
573,74,572,0,0,34248460,75612116,,6097336,6623608,10746920,10780596,,22849124,21208180,15834284,15720528
574,7,572,0,0,34086640,75755492,,6146276,6544960,10716156,10679248,,22769052,21283336,15870656,15832448
575,5,572,0,0,34255604,75561604,,6201736,6679616,10708472,10665780,,22744616,21139900,15851412,15825676
576,5,572,0,0,34020252,75827812,,6105984,6653300,10726908,10534060,,22827456,21167528,15852436,15980392
577,24,572,0,0,34115356,75703720,,6157948,6575796,10779140,10602472,,22789464,21233824,15795608,15884824
578,6,572,0,0,34023332,75808664,,6102336,6550836,10768664,10601496,,22836540,21287924,15796228,15887972
579,5,572,0,0,34124376,75634440,,6202256,6589220,10712464,10620436,,22727884,21220756,15838828,15846972
580,7,572,0,0,34128692,75674572,,6119392,6592760,10778164,10638376,,22824288,21231104,15784464,15834716
581,6,572,0,0,33896632,75869804,,6108224,6515048,10657624,10615736,,22820024,21304980,15875384,15869416
582,6,572,0,0,34206276,75531124,,6184024,6641780,10779852,10600620,,22737288,21170788,15755792,15867256
583,38,572,0,0,34264196,75487936,,6098920,6609404,10826212,10729660,,22829624,21207424,15716508,15734380
584,5,573,0,0,34200924,75502508,,6153680,6596760,10746588,10703896,,22740536,21209244,15783104,15769624
585,6,573,0,0,34408172,75294264,,6154220,6628032,10924204,10701716,,22751872,21176580,15614604,15751208
586,6,573,0,0,34097228,75644512,,6107432,6588540,10638148,10763108,,22813176,21232760,15902936,15695640
587,4,573,0,0,34082064,75614812,,6238112,6599268,10551872,10692812,,22691712,21202236,15960504,15760360
588,9,573,0,0,34180720,75520240,,6184224,6652284,10612720,10731492,,22748796,21157252,15902952,15711240
589,4,573,0,0,34146616,75559360,,6099672,6613088,10664208,10769648,,22817004,21195860,15861392,15685104
590,6,573,0,0,33999748,75680068,,6218700,6564056,10539124,10677868,,22696716,21241196,15987464,15754692
591,5,573,0,0,34190964,75500928,,6127168,6617528,10696180,10750088,,22794452,21188756,15823864,15693856
592,9,573,0,0,34090724,75611052,,6090664,6603884,10669380,10726796,,22842108,21202564,15848756,15717624
593,5,573,0,0,34240180,75384472,,6188580,6679840,10661504,10710256,,22722792,21107820,15835924,15717936
594,4,573,0,0,34310712,75354172,,6105040,6682340,10782172,10741160,,22799748,21125592,15725000,15703832
595,116,573,0,0,34285284,75351208,,6132908,6584056,10924000,10644320,,22792780,21227892,15565064,15765472
596,5,573,0,0,34232296,75371092,,6158208,6594704,10824928,10654456,,22769520,21183608,15655328,15762636
597,95,597,0,0,34683672,74764776,,6259268,6541872,11043596,10838936,,22620980,21220716,15403472,15519608
598,8,597,0,0,34724736,74655564,,6184336,6577948,11058328,10904124,,22678756,21195868,15324192,15456748
599,16,598,0,0,34492512,74699112,,6213548,6611756,11023888,10643320,,22651808,21155956,15306640,15584708
600,47,0,0,0,34607520,74446952,,6190684,6645192,10999664,10771980,,22663168,21126756,15259328,15397700
601,20,599,0,0,34451064,74573976,,6236488,6673652,10826620,10714304,,22643260,21088672,15400288,15441756
602,7,600,0,0,34590292,74449236,,6424644,6638108,10820420,10707120,,22449752,21118604,15432164,15448716
603,8,600,0,0,34387088,74569324,,6364172,6626716,10714988,10681212,,22495140,21095192,15513856,15465136
604,13,600,0,0,34609580,74344860,,6354496,6697580,10857784,10699720,,22515184,21023932,15370936,15434808
605,6,600,0,0,34264596,74727860,,6242316,6693848,10715904,10612528,,22620256,21050744,15538404,15518456
606,18,600,0,0,34348864,74610828,,6243880,6761888,10729384,10613712,,22612668,20980624,15497860,15519676
607,75,606,0,0,34216212,74677212,,6278476,6646948,10684036,10606752,,22559980,21090896,15518796,15507540
608,4,606,0,0,34437176,74445316,,6406036,6709888,10680616,10640636,,22437164,21029780,15514688,15463684
609,9,606,0,0,34488336,74414740,,6332464,6709224,10766660,10679988,,22524044,21026080,15445880,15418736
610,19,606,0,0,34306640,74558356,,6360748,6658748,10831200,10455944,,22472168,21064568,15372204,15649416
611,33,606,0,0,34290104,74566652,,6338624,6674440,10729640,10547400,,22495812,21055976,15464756,15550108
612,13,0,0,0,34345124,74512648,,6342660,6703672,10687100,10611692,,22488332,21041536,15508684,15474096
613,163,0,0,0,34292044,74519224,,6403680,6720828,10627820,10539716,,22426408,21005176,15552896,15534744
614,62,606,0,0,34456960,74285548,,6308200,6742244,10662160,10744356,,22513216,20983912,15493876,15294544
615,79,606,0,0,34686156,74031820,,6341056,6747652,10790928,10806520,,22496676,20962196,15330976,15241972
616,3,606,0,0,34503012,74251268,,6469932,6680560,10575508,10777012,,22361496,21039372,15585148,15265252
617,4,606,0,0,34543760,74134324,,6433816,6621208,10675868,10812868,,22374608,21082876,15453760,15223080
618,10,606,0,0,34211836,74491004,,6315884,6767608,10606576,10521768,,22493528,20951780,15524444,15521252
619,62,0,0,0,34471680,74191936,,6443340,6628452,10613040,10786848,,22372512,21076140,15501876,15241408
620,25,606,0,0,34579364,74065988,,6468452,6674192,10680844,10755876,,22338768,21029132,15436260,15261828
621,5,606,0,0,34444940,74190728,,6417496,6607280,10653616,10766548,,22396444,21095480,15445100,15253704
622,6,606,0,0,34517796,74109564,,6322012,6729056,10712632,10754096,,22489020,20972296,15397712,15250536
623,64,606,0,0,34673916,73910636,,6462896,6628436,10770424,10812160,,22346944,21064540,15313048,15186104
624,43,607,0,0,34885572,73680984,,6429500,6721260,10751196,10983616,,22380332,20959484,15334072,15007096
625,12,607,0,0,35029432,73529436,,6475488,6696076,10899616,10958252,,22303776,20995160,15191488,15039012
626,54,607,0,0,34488028,74001540,,6462460,6613696,10605932,10805940,,22326452,21056452,15442312,15176324
627,85,607,0,0,34590316,73882544,,6486496,6621128,10625520,10857172,,22279940,21062948,15437716,15101940
628,17,607,0,0,34764176,73737020,,6473912,6668736,10642924,10978604,,22325548,21014272,15410828,14986372
629,77,607,0,0,34980108,73461292,,6479128,6617280,10691688,11192012,,22306640,21057796,15354424,14742432
630,3,607,0,0,34976268,73463520,,6389652,6665560,10809688,11111368,,22392392,21015208,15219372,14836548
631,31,607,0,0,34758520,73665936,,6495108,6606348,10690704,10966360,,22285596,21063956,15348220,14968164
632,76,622,0,0,35194112,73116292,,6556660,6687200,10866264,11083988,,22210748,20941828,15129556,14834160
633,130,500,0,0,35366956,72868104,,6529292,6891852,10918784,11027028,,22193416,20746860,15068408,14859420
634,5,626,0,0,35373312,72904868,,6577884,6807656,10909508,11078264,,22172176,20833184,15082772,14816736
635,23,626,0,0,35265816,72946224,,6549004,6783084,11013272,10920456,,22183244,20859960,14953908,14949112
636,5,626,0,0,35222896,72986404,,6559232,6692296,10907792,11063576,,22173728,20944652,15045436,14822588
637,8,626,0,0,35325816,72840320,,6511224,6747620,10972020,11094952,,22230748,20859760,14975628,14774184
638,14,626,0,0,35729904,72454340,,6637140,6810968,11169504,11112292,,22093536,20822896,14780732,14757176
639,54,629,0,0,35286232,72865184,,6530972,6690908,10801924,11262428,,22213892,20920020,15129168,14602104
640,5,629,0,0,35573184,72561776,,6651324,6804896,10909940,11207024,,22076884,20827844,15014644,14642404
641,3,629,0,0,35420904,72702148,,6597276,6706476,10834060,11283092,,22139332,20917980,15082736,14562100
642,125,0,0,0,35745940,72282900,,6589832,6906076,11061912,11188120,,22093992,20695780,14836516,14656612
643,23,642,0,0,35567172,72418960,,6665628,6834228,10866000,11201316,,22038920,20752392,15005748,14621900
644,35,642,0,0,35827984,72152160,,6623904,6848592,11101732,11253756,,22076300,20766896,14769248,14539716
645,3,642,0,0,35467824,72534224,,6638440,6756436,10827616,11245332,,22070472,20843036,15047884,14572832
646,28,642,0,0,35641904,72301868,,6689840,6873940,10912500,11165624,,22007952,20722788,14955508,14615620
647,50,646,0,0,35739072,72162808,,6591952,6903564,10960668,11282888,,22089028,20675072,14896704,14502004
648,4,646,0,0,35719060,72155492,,6621992,6922696,10826200,11348172,,22059088,20643364,15029268,14423772
649,4,646,0,0,35710968,72202500,,6561292,6882200,11007876,11259600,,22121668,20708268,14845152,14527412
650,3,646,0,0,35643388,72283856,,6670584,6833876,10853420,11285508,,22018328,20767636,15011172,14486720
651,4,646,0,0,35616816,72260768,,6609452,6803656,10990724,11212984,,22056564,20773456,14865780,14564968
652,4,646,0,0,35585520,72302236,,6663020,6816320,10892960,11213220,,22018252,20764532,14963372,14556080
653,4,646,0,0,35706000,72181800,,6651544,6870236,10998932,11185288,,22030408,20722276,14837164,14591952
654,3,646,0,0,35782524,72117272,,6678392,6889804,10950404,11263924,,22015816,20692372,14895192,14513892
655,38,646,0,0,35694292,72133980,,6654852,6789556,10982004,11267880,,22026496,20771696,14853376,14482412
656,4,646,0,0,35669984,72187852,,6617296,6883596,11114892,11054200,,22079252,20693120,14704996,14710484
657,6,646,0,0,35849148,71982360,,6715136,6856132,11098348,11179532,,21962776,20724292,14732928,14562364
658,16,658,0,0,35812460,71980096,,6726068,6890344,11061136,11134912,,21938632,20677140,14759904,14604420
659,5,658,0,0,35804836,71953044,,6677352,6825016,11229656,11072812,,21992576,20730348,14575836,14654284
660,19,660,0,0,35806624,71943500,,6730788,6828996,11162992,11083848,,21933152,20724236,14627736,14658376
661,86,0,0,0,35964416,71773400,,6750404,6917820,11169908,11126284,,21903932,20638880,14625140,14605448
662,23,660,0,0,36106024,71626376,,6795504,6971476,11235192,11103852,,21864848,20590632,14556060,14614836
663,14,660,0,0,36052052,71655264,,6755476,6967084,11233216,11096276,,21908612,20591072,14534544,14621036
664,7,660,0,0,35928948,71763668,,6740612,6879736,11118708,11189892,,21921780,20666536,14658792,14516560
665,7,660,0,0,36069916,71593164,,6756576,7079312,11113100,11120928,,21899220,20448972,14662544,14582428
666,64,666,0,0,36213436,71387212,,6838948,7094196,11267044,11013248,,21814812,20426692,14481568,14664140
667,5,666,0,0,36128004,71506240,,6774104,7026668,11310672,11016560,,21865596,20510832,14457228,14672584
668,23,666,0,0,36416908,71193228,,6843036,7096448,11418904,11058520,,21801680,20429336,14323432,14638780
669,8,666,0,0,36259116,71307436,,6829816,7024592,11371172,11033536,,21812260,20492500,14368600,14634076
670,19,666,0,0,36459332,71117048,,6868016,7060508,11451860,11078948,,21771328,20452000,14290908,14602812
671,16,666,0,0,36283336,71295412,,6807740,7128460,11302668,11044468,,21835780,20393852,14429164,14636616
672,17,666,0,0,36379716,71163720,,6797340,7111844,11275812,11194720,,21839940,20404356,14439624,14479800
673,61,666,0,0,36303984,71224156,,6864436,7027920,11222456,11189172,,21769588,20496936,14487708,14469924
674,8,666,0,0,36313704,71176300,,6867980,6978860,11175972,11290892,,21772716,20533592,14505260,14364732
675,59,666,0,0,36585616,70868840,,6853216,7081788,11425152,11225460,,21776768,20414736,14268896,14408440
676,6,666,0,0,36558444,70864228,,6899200,7069800,11377024,11212420,,21706888,20437804,14300032,14419504
677,5,666,0,0,36314408,71140132,,6927072,6980308,11195528,11211500,,21690396,20507924,14509336,14432476
678,5,666,0,0,36310172,71109364,,6898660,7084032,11234204,11093276,,21713804,20403264,14449252,14543044
679,46,666,0,0,36429356,70983276,,6921476,6992212,11223508,11292160,,21699868,20493900,14453060,14336448
680,5,666,0,0,36763388,70623520,,6898224,7037696,11371168,11456300,,21708136,20442360,14307576,14165448
681,64,681,0,0,36976840,70366892,,6960328,7075764,11413832,11526916,,21634336,20413984,14243856,14074716
682,5,681,0,0,36956660,70326600,,6936936,7157756,11348668,11513300,,21647912,20309452,14284984,14084252
683,9,681,0,0,37077312,70200012,,6968924,7141848,11477136,11489404,,21643200,20321108,14141388,14094316
684,6,681,0,0,37130232,70217848,,6953496,7137020,11578588,11461128,,21664668,20348496,14059524,14145160
685,15,681,0,0,37198540,70108240,,6987216,7198876,11534496,11477952,,21605864,20283748,14103556,14115072
686,48,685,0,0,37291360,69966404,,6978224,7201204,11640512,11471420,,21602216,20253956,14106652,14003580
687,5,685,0,0,37399904,70323496,,6979640,7121320,11653612,11645332,,21598324,20332052,14662688,13730432
688,5,685,0,0,37118764,70526176,,6965668,7070168,11308832,11774096,,21619188,20388644,14988620,13529724
689,9,0,0,0,37119276,70438900,,6972936,7008592,11358320,11779428,,21604752,20457588,14934788,13441772
690,4,685,0,0,37365808,70300280,,6984164,7150444,11465616,11765584,,21613328,20283228,14747152,13656572
691,6,685,0,0,37228652,70675364,,6980800,7056128,11340028,11851696,,21599368,20384708,14867372,13823916
692,22,685,0,0,37276336,70610588,,6941300,7130544,11363104,11841388,,21642468,20309340,14831012,13827768
693,7,685,0,0,37328952,71151036,,6936948,7121112,11416364,11854528,,21654164,20343824,14775568,14377480
694,4,685,0,0,37170484,71234044,,6974996,7045216,11330756,11819516,,21577120,20389812,14853996,14413116
695,56,695,0,0,37439544,70839840,,7054768,7212280,11243144,11929352,,21494168,20226184,14914496,14204992
696,3,695,0,0,37162748,71113656,,7004348,7156532,11139268,11862600,,21567140,20266776,15020068,14259672
697,5,696,0,0,37100676,71144760,,6943220,7116364,11249872,11791220,,21610972,20312748,14897036,14324004
698,5,697,0,0,37358104,70882504,,6999292,7227636,11240448,11890728,,21560232,20200540,14902744,14218988
699,8,698,0,0,37258548,70964316,,6973976,7185504,11207576,11891492,,21559660,20247800,14934056,14222800
700,4,699,0,0,37128864,71095608,,7067768,7167128,11065744,11828224,,21496804,20259332,15058632,14280840
701,34,700,0,0,37189776,71001296,,7021208,7287284,11221028,11660256,,21540444,20126012,14913932,14420908
702,16,701,0,0,37237332,70929192,,7027172,7298556,11108828,11802776,,21534120,20108508,15010852,14275712
703,3,701,0,0,37292692,70874852,,7018184,7292580,11169056,11812872,,21535732,20112028,14952168,14274924
704,59,704,0,0,37566404,70548412,,7070168,7169688,11391016,11935532,,21477344,20237956,14698704,14134408
705,37,704,0,0,37676624,70457376,,7074800,7274388,11397612,11929824,,21463532,20147488,14695508,14150848
706,5,704,0,0,37550568,70521324,,7088152,7198860,11286068,11977488,,21448152,20200628,14796112,14076432
707,9,704,0,0,37327980,70790924,,7045136,7207620,11231904,11843320,,21492884,20199592,14865456,14232992
708,15,704,0,0,37262536,70811512,,6997948,7202100,11215056,11847432,,21537692,20171280,14870592,14231948
709,46,500,0,0,37160596,70893620,,7006568,7244800,11293504,11615724,,21523844,20160760,14776756,14432260
710,4,704,0,0,37346572,70678112,,7071400,7295964,11289852,11689356,,21461812,20097568,14764816,14353916
711,27,711,0,0,37202860,70802716,,7088764,7234656,11136956,11742484,,21443348,20152524,14899052,14307792
712,4,711,0,0,37131424,70851288,,7020940,7173024,11244456,11693004,,21483492,20224176,14808156,14335464
713,4,712,0,0,37512768,70468452,,7037836,7330516,11356188,11788228,,21486344,20054916,14685504,14241688
714,6,713,0,0,37511292,70458476,,7023952,7288372,11355556,11843412,,21499928,20099188,14681508,14177852
715,23,714,0,0,37426768,70524060,,7110696,7190280,11417356,11708436,,21403868,20193132,14609096,14317964
716,6,714,0,0,37509532,70445348,,7075328,7332984,11317928,11783292,,21419744,20062168,14719620,14243816
717,58,714,0,0,37493064,70398512,,6993596,7385988,11387376,11726104,,21515792,19976376,14617480,14288864
