Start,GetPodsTime,Wanted,Running,Creating,Pending,Terminating,Error,Total Active Memory,Total Free Memory,Total Available,Total Buffers,Total Cached,Active,0,1,2,3,Free,0,1,2,3,Available,0,1,2,3,Buffers,0,1,2,3,Cached,0,1,2,3
24,0,10,3,7,0,0,0,16409624,102565724,116445504,7920,18400260,,4847980,3056964,3860104,4644576,,24721680,27341108,25354816,25148120,,28337364,30061464,29465408,28581268,,1980,1980,1980,1980,,4654092,4084700,5212736,4448732
26,0,11,7,4,0,0,0,16970244,101964096,115847908,7920,18906656,,4864648,3113908,4075508,4916180,,24700216,27258240,25129804,24875836,,28317448,29978624,29241064,28310772,,1980,1980,1980,1980,,4670308,4151196,5427180,4657972
28,1,12,8,4,0,0,0,17211936,101709848,115596020,7920,19120856,,4909028,3135912,4116104,5050892,,24656076,27240364,25069864,24743544,,28273656,29961928,29181716,28178720,,1980,1980,1980,1980,,4680448,4173476,5475436,4791496
31,0,13,9,4,0,0,0,17632092,101283796,115176100,7920,19478064,,5190184,3263544,4116892,5061472,,24366168,27103756,25097140,24716732,,27984360,29825568,29211048,28155124,,1980,1980,1980,1980,,4930564,4221860,5492628,4833012
33,0,14,10,4,0,0,0,18092840,100783516,114678660,7920,19918460,,5251040,3492388,4273664,5075748,,24268172,26866212,24923760,24725372,,27886600,29588376,29038512,28165172,,1980,1980,1980,1980,,5018548,4467260,5582616,4850036
35,0,15,11,4,0,0,0,18674636,100187856,114085732,7920,20447788,,5274708,3556788,4510552,5332588,,24261412,26777744,24690324,24458376,,27881072,29500096,28805700,27898864,,1980,1980,1980,1980,,5049480,4539676,5817012,5041620
37,1,16,12,4,0,0,0,18963520,99888348,113788256,7920,20710232,,5326088,3590180,4557528,5489724,,24203644,26764976,24623824,24295904,,27823696,29488416,28739432,27736712,,1980,1980,1980,1980,,5070192,4571228,5870336,5198476
39,1,17,13,4,0,0,0,19425100,99395456,113298824,7920,21084244,,5599276,3718604,4580584,5526636,,23933904,26621608,24594652,24245292,,27554584,29345336,28712056,27686848,,1980,1980,1980,1980,,5309976,4638636,5894224,5241408
42,0,18,15,3,0,0,0,19965568,98842180,112747836,7920,21561316,,5697020,3967928,4749952,5550668,,23816304,26375192,24422912,24227772,,27437480,29099240,28540996,27670120,,1980,1980,1980,1980,,5416388,4886364,5998056,5260508
44,0,19,15,4,0,0,0,20594628,98171580,112080092,7920,22123056,,5741360,4033400,4980312,5839556,,23780388,26281120,24185960,23924112,,27402672,29005308,28304996,27367116,,1980,1980,1980,1980,,5455920,4957176,6227944,5482016
46,0,20,16,4,0,0,0,20870488,97894932,111805264,7920,22378796,,5800764,4069328,5035532,5964864,,23712072,26281480,24123180,23778200,,27334776,29006584,28242332,27221572,,1980,1980,1980,1980,,5480896,4990504,6293280,5614116
48,1,21,17,4,0,0,0,21386504,97392140,111306872,7920,22798148,,6090996,4215928,5066720,6012860,,23422576,26114744,24109400,23745420,,27045896,28840464,28230568,27189944,,1980,1980,1980,1980,,5741040,5073124,6323452,5660532
51,0,22,19,3,0,0,0,21406508,96858924,110773784,7920,23235348,,5695900,4479868,5200648,6030092,,23327688,25857448,23948716,23725072,,26948172,28585280,28070352,27169980,,1980,1980,1980,1980,,5827588,5325532,6400696,5681532
53,0,23,19,4,0,0,0,22012112,96203664,110120688,7920,23787032,,5734680,4532504,5449312,6295616,,23282996,25767200,23695292,23458176,,26903704,28495280,27817884,26903820,,1980,1980,1980,1980,,5864484,5394652,6647516,5880380
55,0,24,20,3,0,0,1,21072648,96163684,110072328,7920,23752784,,5801956,4275672,5031308,5963712,,23224876,26028216,23622984,23287608,,26841508,28756872,27742012,26731936,,1980,1980,1980,1980,,5887264,5114504,6716280,6034736
57,1,25,20,4,0,0,1,21811324,95447232,109347464,7920,24382444,,6117264,4587824,5077652,6028584,,22920596,25707492,23601320,23217824,,26535184,28436660,27718748,26656872,,1980,1980,1980,1980,,6164748,5376104,6755768,6085824
60,0,26,21,4,0,0,1,22384820,94887660,108786512,7920,24884052,,6200792,4861476,5270680,6051872,,22824720,25428700,23417992,23216248,,26434692,28158288,27537880,26655652,,1980,1980,1980,1980,,6249020,5649308,6876224,6109500
62,0,27,24,2,0,0,0,23462976,94230460,108129564,7920,25469148,,6674980,4928952,5502040,6357004,,22779656,25361248,23177116,22912440,,26385792,28092528,27297684,26353560,,1980,1980,1980,1980,,6305432,5721892,7103048,6338776
64,0,28,25,3,0,0,0,23704764,93955088,107849308,7920,25716748,,6701108,4967240,5563124,6473292,,22758556,25311356,23092992,22792184,,26364876,28044084,27206292,26234056,,1980,1980,1980,1980,,6331444,5760652,7158028,6466624
66,1,29,25,3,0,0,1,24050928,93609124,107508332,7920,25877176,,7063340,4857936,5598084,6531568,,22390052,25417876,23076140,22725056,,26005212,28150732,27189564,26162824,,1980,1980,1980,1980,,6597980,5571144,7191300,6516752
69,0,30,26,3,0,0,1,25218612,92851436,106759188,7920,26574308,,7157580,5265900,6224848,6570284,,22280264,25001812,22862728,22706632,,25896656,27735148,26987428,26139956,,1980,1980,1980,1980,,6715248,5979396,7330616,6549048
71,0,31,26,4,0,0,1,25395876,92662316,106582892,7920,26721036,,7211888,5370676,6459964,6353348,,22225580,24879844,22641220,22915672,,25843764,27614140,26765648,26359340,,1980,1980,1980,1980,,6770532,6084100,7558980,6307424
73,0,32,28,3,0,0,1,25611808,92887104,106809768,7920,26415280,,6484052,5425608,6513720,7188428,,22982548,24854600,22568056,22481900,,26605448,27590064,26692804,25921452,,1980,1980,1980,1980,,5988628,6135584,7619268,6671800
75,1,33,26,4,0,0,3,26765048,91687144,105609100,7920,27435568,,7281556,5551828,6556780,7374884,,22168412,24709580,22520960,22288192,,25792512,27445368,26642280,25728940,,1980,1980,1980,1980,,6707124,6202980,7662180,6863284
78,0,34,28,3,0,0,3,26982644,90906468,104840776,7920,28087132,,7471768,5835100,6738968,6936808,,21922132,24416204,22334216,22233916,,25546660,27152480,26465744,25675892,,1980,1980,1980,1980,,6914960,6485428,7779580,6907164
80,0,35,31,3,0,0,1,26709076,91669708,105618596,7920,27333868,,7543700,5901092,6013060,7251224,,21873756,24334992,23048584,22412376,,25501472,27071336,27189844,25855944,,1980,1980,1980,1980,,6984196,6565680,7137788,6646204
82,0,36,31,3,0,0,2,27182760,90743356,104695488,7920,28178156,,7634376,5954492,6338560,7255332,,21783660,24308316,22696308,21955072,,25412436,27045844,26838336,25398872,,1980,1980,1980,1980,,7036612,6617204,7427716,7096624
84,1,37,30,4,0,0,3,26612992,91284040,105239784,7920,27566508,,7613864,6103488,5512104,7383536,,21790328,24119832,23583544,21790336,,25419680,26857820,27725756,25236528,,1980,1980,1980,1980,,6972856,6699596,6665048,7229008
87,0,38,30,3,0,0,5,27585284,90323356,104289948,7920,28386080,,7913748,5901260,6070012,7700264,,21483016,24343032,23003272,21494036,,25113336,27080332,27148404,24947876,,1980,1980,1980,1980,,7275684,6532488,7100672,7477236
89,0,39,31,3,0,0,5,28273324,89571828,103543024,7920,28962880,,7991568,5963288,6468344,7850124,,21393132,24253280,22580908,21344508,,25025860,26990704,26727368,24799092,,1980,1980,1980,1980,,7359756,6517756,7450864,7634504
91,1,40,33,3,0,0,4,29054840,88751940,102731232,7920,29692172,,8095816,6284948,6764768,7909308,,21291656,23931992,22254120,21274172,,24926588,26670636,26403320,24730688,,1980,1980,1980,1980,,7427708,6832228,7738952,7693284
94,0,41,35,3,0,0,3,28379732,88901832,102886624,7920,29442628,,8416476,6482800,6383552,7096904,,20976144,23695372,22648392,21581924,,24612252,26436308,26799344,25038720,,1980,1980,1980,1980,,7715948,6973200,7374192,7379288
96,0,42,36,4,0,0,2,29454728,87817792,101808264,7920,30408912,,8503764,6759872,6848500,7342592,,20872360,23429488,22180676,21335268,,24508920,26171336,26335236,24792772,,1980,1980,1980,1980,,7814172,7250096,7718792,7625852
98,0,43,37,4,0,0,2,29799384,87932992,101926220,7920,30257048,,8145844,6854044,7169812,7629684,,21233268,23340828,21851272,21507624,,24871508,26083080,26006652,24964980,,1980,1980,1980,1980,,7440936,7354340,8051440,7410332
100,1,44,35,4,0,0,5,31251624,86941564,100947456,7920,31095476,,8742128,6910860,7265504,8333132,,20626184,23287568,21742128,21285684,,24270188,26031860,25899364,24746044,,1980,1980,1980,1980,,7968452,7408912,8157260,7560852
103,0,45,37,4,0,0,4,30776644,86870864,100881000,7920,31048772,,8190516,6631516,7314660,8639952,,20672060,23561268,21699172,20938364,,24315764,26305384,25858372,24401480,,1980,1980,1980,1980,,7895012,7082516,8202560,7868684
105,0,46,35,4,0,0,7,31282372,86340948,100358100,7920,31413752,,8392504,6524704,7374168,8990996,,20453028,23659088,21639740,20589092,,24101216,26401844,25799228,24055812,,1980,1980,1980,1980,,8101984,6906056,8257304,8148408
107,1,47,38,4,0,0,5,31413036,85671772,99686808,7920,31941292,,7975036,7069644,7572684,8795672,,20381076,23069896,21432092,20788708,,24023516,25814168,25592104,24257020,,1980,1980,1980,1980,,8158024,7449132,8391036,7943100
110,0,48,39,4,0,0,5,31796196,85245992,99279432,7920,32293904,,8149836,7226352,7321384,9098624,,20707800,22887200,21182060,20468932,,24359088,25636128,25343120,23941096,,1980,1980,1980,1980,,7788684,7610600,8647408,8247212
112,0,49,43,3,0,0,3,32720560,84380980,98411744,7920,33119496,,8730648,7408644,7406884,9174384,,20138384,22745636,21103196,20393764,,23785048,25495444,25264740,23866512,,1980,1980,1980,1980,,8331896,7731196,8729996,8326408
114,1,50,44,3,0,0,3,33058912,84485328,98519820,7920,32879100,,8895508,7251960,7656428,9255016,,19933916,22902692,21331020,20317700,,23579172,25651844,25494104,23794700,,1980,1980,1980,1980,,8499188,7556872,8418880,8404160
117,0,51,43,4,0,0,4,33322076,83233708,97271940,7920,34043996,,8964180,7599072,7683852,9074972,,19878996,22534308,20812304,20008100,,23526408,25284028,24975884,23485620,,1980,1980,1980,1980,,8574396,7906100,8922664,8640836
119,0,52,46,3,0,0,3,33400660,82632272,96675688,7920,34585208,,9069376,7727692,7340804,9262788,,19753780,22386700,20662844,19828948,,23412948,25138756,24823072,23300912,,1980,1980,1980,1980,,8651424,8036044,9067060,8830680
121,0,53,46,4,0,0,3,34542876,82418128,96466092,7920,34735596,,9391732,7916584,7418508,9816052,,19898564,22193884,20599360,19726320,,23558240,24947132,24763276,23197444,,1980,1980,1980,1980,,8517384,8159428,9142292,8916492
123,1,54,48,4,0,0,2,35528460,81386920,95443052,7920,35591892,,9785568,8207056,8119252,9416584,,19487724,21906216,20343156,19649824,,23148176,24662032,24510836,23122008,,1980,1980,1980,1980,,8858140,8443188,9307176,8983388
126,0,55,50,3,0,0,2,35365452,82002924,96072324,7920,34828200,,9947624,7896720,8036524,9484584,,19302744,22204884,20444668,20050628,,22965796,24960316,24615192,23531020,,1980,1980,1980,1980,,9023252,8128556,9195644,8480748
128,0,56,47,3,0,0,6,35834308,81022892,95096380,7920,35716856,,9690532,8185580,8341160,9617036,,19577952,21916112,20105084,19423744,,23241404,24673724,24276320,22904932,,1980,1980,1980,1980,,8713532,8416856,9494312,9092156
130,1,57,48,3,0,0,6,35975852,80362780,94440288,7920,36230804,,9790728,7973076,8440020,9772028,,19007340,22110912,20007360,19237168,,22670660,24868600,24180420,22720608,,1980,1980,1980,1980,,9249052,8122656,9609416,9249680
133,0,58,48,3,0,0,7,37158436,80096992,94176784,7920,36385364,,10001020,8174576,8666884,10315956,,19227120,21908636,19778656,19182580,,22889300,24668032,23949244,22670208,,1980,1980,1980,1980,,8974344,8320408,9779588,9311024
135,0,59,50,3,0,0,6,37906344,79835724,93921024,7920,36577816,,10348296,8556840,9033636,9967572,,18890832,21494604,19900328,19549960,,22556296,24254992,24074128,23035608,,1980,1980,1980,1980,,9301172,8700444,9651340,8924860
137,1,60,50,3,0,0,7,37510200,79695300,93785128,7920,36566024,,10312888,8696388,8911940,9588984,,18916816,21359504,19988424,19430556,,22578828,24125664,24161396,22919240,,1980,1980,1980,1980,,9239880,8841204,9514348,8970592
140,0,61,50,3,0,0,8,36772708,79910624,94005100,7920,36249464,,10700204,8121688,8329792,9621024,,18513284,21926776,20095408,19375156,,22183144,24692308,24269632,22860016,,1980,1980,1980,1980,,9596644,8160176,9452580,9040064
142,0,62,47,3,0,0,12,37717380,79391008,93491380,7920,36555236,,10605180,8868432,8260740,9983028,,18602752,21175412,20620028,18992816,,22273524,23942228,24791444,22484184,,1980,1980,1980,1980,,9475904,8923416,8810952,9344964
144,1,63,45,4,0,0,14,39076320,77958964,92067888,7920,37872380,,10798356,9068688,9230388,9978888,,18437532,20912984,19611372,18997076,,22109224,23681068,23785396,22492200,,1980,1980,1980,1980,,9712220,9128876,9712804,9318480
147,0,64,46,4,0,0,14,40014884,77486912,91603892,7920,38303196,,10887480,9099964,9460136,10567304,,18316892,20949260,19360624,18860136,,21988904,23720736,23537272,22356980,,1980,1980,1980,1980,,9780116,9211984,9948440,9362656
149,0,65,47,3,0,0,15,40456388,77057944,91185328,7920,38604776,,10627420,9286296,9562496,10980176,,18587488,20757892,19277244,18435320,,22260952,23531092,23457768,21935516,,1980,1980,1980,1980,,9450548,9330912,10048364,9774952
151,1,66,51,4,0,0,11,40550976,76481644,90612060,7920,39159188,,11081724,9574180,9293352,10601720,,18124500,20470280,19076508,18810356,,21799300,23244352,23257648,22310760,,1980,1980,1980,1980,,9899264,9616560,10198192,9445172
154,0,67,49,4,0,0,14,40759656,76676908,90813660,7920,38754344,,10786364,9448228,9798548,10726516,,18380232,20564696,19044892,18687088,,22058904,23337060,23227520,22190176,,1980,1980,1980,1980,,9616028,9474880,10191432,9472004
156,0,68,53,3,0,0,12,42093444,75346604,89490700,7920,40035064,,11179856,9646208,9971020,11296360,,18004316,20380568,18869760,18091960,,21685784,23155004,23053764,21596148,,1980,1980,1980,1980,,9959048,9681112,10401072,9993832
158,1,69,53,4,0,0,12,41331832,75535320,89686216,7920,39682292,,11103836,9354812,10067268,10805916,,17575732,20654552,18759224,18545812,,21257044,23428592,22949308,22051272,,1980,1980,1980,1980,,10325800,9373352,10495956,9487184
161,0,70,53,4,0,0,13,42056408,74841348,88993936,7920,40314572,,11229016,9662164,9848844,11316384,,17448364,20351956,18985212,18055816,,21129688,23125420,23175968,21562860,,1980,1980,1980,1980,,10462296,9603052,10253256,9995968
163,0,71,58,3,0,0,10,42108388,74266328,88428320,7920,40754732,,11338604,9648632,9954584,11166568,,17339352,20327316,18861280,17738380,,21026844,23100952,23052036,21248488,,1980,1980,1980,1980,,10569556,9561980,10302236,10320960
165,1,72,59,3,0,0,10,43184536,73152448,87320968,7920,41770784,,11409452,9999348,10379368,11396368,,17274252,19963484,18406140,17508572,,20957184,22741596,22599228,21022960,,1980,1980,1980,1980,,10633856,9909248,10712696,10514984
168,0,73,63,3,0,0,7,43361852,72993624,87173880,7920,41806732,,11335580,9754476,10483280,11788516,,16867364,20232812,18314160,17579288,,20560660,23011168,22508208,21093844,,1980,1980,1980,1980,,10958420,9646456,10834680,10367176
170,0,74,62,3,0,0,9,44574832,72748564,86935888,7920,42020464,,11472808,10336248,10785168,11980608,,17698672,19637032,18011540,17401320,,21391320,22419048,22208292,20917228,,1980,1980,1980,1980,,10222416,10165716,11068584,10563748
172,1,75,62,4,0,0,9,44828984,72443204,86632824,7920,42144960,,11449984,10521288,10532412,12325300,,17697336,19431756,18270276,17043836,,21391004,22213980,22466828,20561012,,1980,1980,1980,1980,,10075168,10360848,10866228,10842716
175,0,76,61,3,0,0,12,45039528,72178512,86377028,7920,42110424,,11639032,10375092,10859188,12166216,,17500120,19564836,17925796,17187760,,21194640,22350336,22125012,20707040,,1980,1980,1980,1980,,10141544,10179004,11129608,10660268
177,0,77,63,3,0,0,11,44200772,71544624,85741640,7920,42712432,,12263420,10142092,10248964,11546296,,16862324,19807800,18039268,16835232,,20558576,22594428,22233620,20355016,,1980,1980,1980,1980,,10777872,9955752,10989332,10989476
180,0,78,62,3,0,0,13,45174648,70475244,84669512,7920,43464632,,12188996,10539832,10081628,12364192,,16878316,19388780,17720992,16487156,,20575868,22177876,21911560,20004208,,1980,1980,1980,1980,,10651128,10249500,11295776,11268228
182,0,79,65,3,0,0,11,46138048,70482468,84693808,7920,43470816,,12446460,10662868,10469656,12559064,,16657256,19244616,17798348,16782248,,20358260,22032740,22000684,20302124,,1980,1980,1980,1980,,10913348,10361728,11130372,11065368
184,1,80,65,3,0,0,12,46393356,70632132,84851136,7920,43155888,,11644776,10626376,11425900,12696304,,17448832,19263728,17307856,16611716,,21148956,22055924,21506576,20139680,,1980,1980,1980,1980,,10127312,10305688,11615904,11106984
187,0,81,64,4,0,0,13,46793940,70198824,84419792,7920,43487484,,12093312,10058772,11620948,13020908,,16992920,19833420,17091772,16280712,,20690828,22626912,21290728,19811324,,1980,1980,1980,1980,,10475220,9768496,11807100,11436668
189,0,82,64,4,0,0,14,46885612,69582516,83810940,7920,43850328,,12654564,10046120,11052404,13132524,,16390764,19835944,17188880,16166928,,20090460,22626072,21394468,19699940,,1980,1980,1980,1980,,11021156,9658196,11623352,11547624
192,0,83,63,3,0,0,17,47977304,67955440,82187636,7920,45284020,,12587132,10904644,11513744,12971784,,16439316,18943548,16730512,15842064,,20144488,21734324,20934352,19374472,,1980,1980,1980,1980,,10927952,10459680,12091264,11805124
194,0,84,65,4,0,0,15,48939740,67892256,82130464,7920,45321932,,12822684,11189220,11750540,13177296,,16218456,18623316,16928832,16121652,,19924740,21415968,21136900,19652856,,1980,1980,1980,1980,,11176916,10741824,11830864,11572328
196,0,85,65,4,0,0,16,49022892,67336840,81582532,7920,45695728,,13204576,11397424,11627448,12793444,,15809572,18447332,16596464,16483472,,19519132,21244560,20806728,20012112,,1980,1980,1980,1980,,11492084,10887192,12184948,11131504
199,0,86,69,4,0,0,13,50018816,66785260,81042548,7920,46161152,,13369328,11711244,11957680,12980564,,15648516,18130212,16721900,16284632,,19360064,20928576,20934556,19819352,,1980,1980,1980,1980,,11665184,11200104,11965196,11330668
201,0,87,67,4,0,0,16,49918120,66817364,81081332,7920,45916012,,13057276,11447892,11728444,13684508,,15963244,18362844,16957644,15533632,,19677684,21163172,21169988,19070488,,1980,1980,1980,1980,,11324980,10909328,11770180,11911524
203,1,88,67,3,0,0,18,48753212,67068380,81332504,7920,45748248,,12919420,11779696,11419428,12634668,,16134616,18053508,16758688,16121568,,19847056,20856496,20968848,19660104,,1980,1980,1980,1980,,11225640,11257344,11895884,11369380
206,0,89,67,3,0,0,19,49979648,65289664,79565840,7920,47407612,,12855984,11875868,11922432,13325364,,15679860,17987976,16224820,15397008,,19394364,20792676,20442304,18936496,,1980,1980,1980,1980,,11601744,11453876,12361172,11990820
208,1,90,73,3,0,0,14,51182284,65004892,79287172,7920,47539036,,13241492,11855020,12348280,13737492,,15277480,18011640,16265804,15449968,,18993892,20822300,20482424,18988556,,1980,1980,1980,1980,,11984568,11411628,12236512,11906328
211,0,91,73,3,0,0,15,51928968,64707972,78994768,7920,47711672,,13503976,12229116,12409320,13786556,,15470560,17619392,16212472,15405548,,19188904,20431264,20427808,18946792,,1980,1980,1980,1980,,11752128,11780028,12279176,11900340
213,0,92,71,4,0,0,17,51777924,64876148,79163612,7920,47409396,,13504408,12392864,12000888,13879764,,15512488,17458164,16598184,15307312,,19229252,20273884,20812452,18848024,,1980,1980,1980,1980,,11684432,11938688,11865772,11920504
216,0,93,68,4,0,0,21,52024964,64190204,78484496,7920,48091156,,12546160,12627972,12474628,14376204,,15952708,17226688,16216052,14794756,,19667788,20043424,20434512,18338772,,1980,1980,1980,1980,,11167608,12122304,12432920,12368324
218,0,94,70,3,0,0,21,53101456,63024088,77321428,7920,49022608,,13367284,12554904,12876776,14302492,,15097856,17285736,15778696,14861800,,18813316,20102636,19998024,18407452,,1980,1980,1980,1980,,11936584,12028832,12779760,12277432
220,1,95,70,3,0,0,22,53664428,62405832,76704860,7920,49523872,,13571456,12468636,13162024,14462312,,14879044,17363128,15491104,14672556,,18593436,20179056,19713140,18219228,,1980,1980,1980,1980,,12146044,11956376,13060636,12360816
223,0,96,73,3,0,0,20,52901576,63279188,77593812,7920,48844556,,13769440,12471400,12777680,13883056,,14705144,17356972,15871876,15345196,,18429816,20174088,20095052,18894856,,1980,1980,1980,1980,,12240084,11941680,12722296,11940496
225,1,97,74,3,0,0,20,53349900,62790692,77106280,7920,49055112,,14125192,12252120,12416200,14556388,,14363976,17554720,16232196,14639800,,18091928,20369584,20455192,18189576,,1980,1980,1980,1980,,12605336,11650148,12258112,12541516
228,0,98,75,3,0,0,20,55393880,60678028,75000436,7920,51025512,,14279620,13181440,13210920,14721900,,14180640,16609740,15433672,14453976,,17910784,19424748,19657984,18006920,,1980,1980,1980,1980,,12766460,12509824,13001636,12747592
230,1,99,77,3,0,0,19,55132080,60874668,75206656,7920,50748112,,13918708,13027428,13105228,15080716,,14541076,16732392,15494260,14106940,,18274144,19548184,19720696,17663632,,1980,1980,1980,1980,,12425848,12348380,12932244,13041640
233,0,100,77,3,0,0,20,54580716,61434396,75769280,7920,50138148,,13778672,13390548,13527108,13884388,,15149416,16378448,15076844,14829688,,18880868,19196792,19306988,18384632,,1980,1980,1980,1980,,11765988,12704108,13298288,12369764
235,1,101,78,3,0,0,20,55389500,60093336,74432064,7920,51238280,,14871608,12659704,12752108,15106080,,14051912,17099952,14884756,14056716,,17785404,19917476,19118916,17610268,,1980,1980,1980,1980,,12734372,11993376,13508700,13001832
238,0,102,79,3,0,0,20,56694288,58711304,73054220,7920,52379044,,15216580,13099068,13036660,15341980,,13660604,16659500,14587152,13804048,,17395368,19475604,18823248,17360000,,1980,1980,1980,1980,,13100072,12310440,13720984,13247548
240,0,103,80,3,0,0,20,57507384,58324080,72673760,7920,52652244,,15036580,13738176,13518344,15214284,,13840360,15986624,14584716,13912380,,17578900,18805648,18815728,17473484,,1980,1980,1980,1980,,12891988,12944104,13703500,13112652
242,1,104,78,3,1,0,22,56525152,57856820,72211176,7920,52892520,,14493124,13647488,13323112,15061428,,13906908,16067696,14279872,13602344,,17646052,18888924,18511012,17165188,,1980,1980,1980,1980,,12735408,12832512,13991836,13332764
245,0,105,79,3,0,0,23,57813196,57484160,71852252,7920,53181532,,14694012,13593396,14158200,15367588,,13689756,16128848,14398300,13267256,,17429896,18954040,18635340,16832976,,1980,1980,1980,1980,,12970908,12705804,13844556,13660264
248,0,106,83,4,0,0,19,58386416,56855792,71234900,7920,53577952,,15186244,13797264,14201328,15201580,,13166560,15896932,14347020,13445280,,16912332,18721992,18587468,17013108,,1980,1980,1980,1980,,13410532,12893340,13812424,13461656
250,0,107,86,4,0,0,17,57437756,57768952,72156348,7920,52715000,,14926736,13318624,14254300,14938096,,13410024,16379632,13801772,14177524,,17158364,19205064,18044868,17748052,,1980,1980,1980,1980,,13178872,12473216,14345020,12717892
253,0,108,85,4,0,0,19,59053848,57028540,71418184,7920,53061936,,15065956,14003260,14062788,15921844,,13755928,15664696,14451048,13156868,,17502624,18493156,18692732,16729672,,1980,1980,1980,1980,,12768244,13057236,13692084,13544372
255,0,109,84,4,0,0,21,60798072,55199600,69602052,7920,54628984,,15295928,14440980,14715216,16345948,,13489896,15218320,13791460,12699924,,17237836,18050368,18037348,16276500,,1980,1980,1980,1980,,12922796,13437020,14290668,13978500
258,0,110,87,3,0,0,20,61888060,54070044,68477472,7920,55614404,,16007604,14289164,15074440,16516852,,12749408,15372264,13407348,12541024,,16498856,18204140,17657192,16117284,,1980,1980,1980,1980,,13568264,13302588,14595876,14147676
260,1,111,91,3,0,0,17,61636508,54306784,68722800,7920,55284732,,15776556,14052304,14906004,16901644,,12979272,15597216,13594284,12136012,,16730152,18429272,17845624,15717752,,1980,1980,1980,1980,,13353956,12995816,14473852,14461108
263,0,112,88,3,0,0,21,62015352,54011296,68431696,7920,55740916,,15961088,14422932,14844764,16786568,,12915680,15208772,13624204,12262640,,16669520,18040484,17876244,15845448,,1980,1980,1980,1980,,13682424,13352384,14375496,14330612
265,1,113,86,3,0,0,24,61297132,53745864,68164104,7920,55900288,,15952604,14140504,14080532,17123492,,12435560,15483044,13923628,11903632,,16190108,18311812,18171664,15490520,,1980,1980,1980,1980,,14129572,13031816,14073416,14665484
268,0,114,87,3,0,0,24,62598612,52955068,67375676,7920,56859632,,16588212,14629776,14664288,16716336,,12242664,15100512,13797444,11814448,,15995116,17932260,18046116,15402184,,1980,1980,1980,1980,,14294976,13720280,14171504,14672872
270,1,115,88,3,0,0,24,63026612,52460320,66891688,7920,57154144,,15888768,14860388,15392044,16885412,,12966512,14823248,13025068,11645492,,16726348,17655700,17277188,15232452,,1980,1980,1980,1980,,13585464,13949372,14788336,14830972
273,0,116,89,3,0,0,24,63240132,52273216,66710980,7920,57324416,,16509740,14719788,15299324,16711280,,12346792,15004356,13114500,11807568,,16106876,17840096,17367176,15396832,,1980,1980,1980,1980,,14135416,13784780,14716552,14687668
275,0,117,90,3,0,0,24,62812684,52617712,67071100,7920,56738896,,16755392,14665912,15131452,16259928,,12057112,15028696,13292256,12239648,,15819820,17862924,17555912,15832444,,1980,1980,1980,1980,,14348752,13665476,14543664,14181004
