Start,GetPodsTime,Wanted,Running,Creating,Pending,Terminating,Total Active Memory,Total Free Memory,Total Available,Total Buffers,Total Cached,Active,0,1,2,3,Free,0,1,2,3,Available,0,1,2,3,Buffers,0,1,2,3,Cached,0,1,2,3
1,0,0,0,0,0,1,20989804,96790792,111959724,4000,16668488,,5780048,6603876,4020780,4585100,,22114156,21977660,26856724,25842252,,27679832,26191656,29159352,28928884,,1968,32,32,1968,,5933964,4604484,2694676,3435364
4,0,1,0,1,0,1,21281980,96499916,111670388,4000,16669276,,5781868,6601960,3994360,4903792,,22114568,21988380,26872988,25523980,,27680548,26202576,29175620,28611644,,1968,32,32,1968,,5934288,4604672,2694680,3435636
6,0,2,1,1,0,1,21707540,96083928,111254896,4000,16669864,,5786912,6599780,4017640,5303208,,22119428,21993188,26842912,25128400,,27685768,26207436,29145628,28216064,,1968,32,32,1968,,5934636,4604760,2694824,3435644
9,0,3,1,2,0,1,22021960,95789604,110960876,4000,16670220,,5796368,6599536,4015164,5610892,,22118460,21999244,26846004,24825896,,27684872,26213696,29148732,27913576,,1968,32,32,1968,,5934732,4604988,2694836,3435664
11,1,4,1,3,0,1,22523924,95240908,110413228,4000,16671152,,5901532,6598964,4412132,5611296,,22005416,21976620,26447744,24811128,,27572372,26191504,28750524,27898828,,1968,32,32,1968,,5935064,4605432,2694980,3435676
14,0,5,4,1,0,1,23055208,94754752,109928372,4000,16672116,,6320492,6998920,4831660,4904136,,21590448,21604840,26025560,25533904,,27157932,25819972,28328348,28622120,,1968,32,32,1968,,5935612,4605780,2694980,3435744
17,0,6,5,1,0,1,24313664,93494220,108668260,4000,16672628,,6869840,7306816,5037348,5099660,,21049792,21291740,25820848,25331840,,26617468,25507080,28123652,28420060,,1968,32,32,1968,,5935824,4606056,2695004,3435744
20,0,7,6,1,0,1,25660124,92130864,107306876,4000,16674220,,7366540,7619884,5258900,5414800,,20547168,20964928,25593856,25024912,,26115684,25180400,27896844,28113948,,1968,32,32,1968,,5936168,4606108,2695276,3436668
22,1,8,7,1,0,1,26769152,91009328,106186296,4000,16675068,,7667852,7729860,5761768,5609672,,20246996,20848744,25100596,24812992,,25815580,25065064,27403604,27902048,,1968,32,32,1968,,5936248,4606868,2695280,3436672
25,1,9,8,1,0,1,28098096,89691524,104868964,4000,16674888,,7864992,8229908,6076308,5926888,,20049036,20348004,24787288,24507196,,25617948,24564496,27090320,27596200,,1968,32,32,1968,,5936592,4606976,2695312,3436008
28,0,10,9,1,0,1,27719924,90081548,105258612,4000,16675244,,7882360,8438072,6083300,5316192,,20036368,20132416,24782944,25129820,,25605472,24349028,27085984,28218128,,1968,32,32,1968,,5936836,4607092,2695324,3435992
31,0,11,10,1,0,1,28836812,88916428,104095248,4000,16675852,,8284844,8642872,6293348,5615748,,19620084,19923760,24548184,24824400,,25190132,24140488,26851952,27912676,,1968,32,32,1968,,5937208,4607208,2695584,3435852
34,0,12,11,1,0,0,29550240,88233908,103413284,4000,16676492,,8691540,8652828,6592164,5613708,,19225228,19919220,24267284,24822176,,24795544,24136220,26571060,27910460,,1968,32,32,1968,,5937476,4607560,2695592,3435864
36,0,13,11,2,0,0,30367904,87394496,102575168,4000,16677400,,8890868,8639780,6904568,5932688,,19017604,19923212,23963188,24490492,,24588412,24140344,26266984,27579428,,1968,32,32,1968,,5937964,4607684,2695608,3436144
39,0,14,12,1,1,0,30973524,86824100,102005180,4000,16677864,,8880712,8640072,7121024,6331716,,19041896,19927900,23742440,24111864,,24612836,24145236,26046304,27200804,,1968,32,32,1968,,5938100,4607868,2695756,3436140
42,0,15,13,2,0,0,31792888,86010144,101192620,4000,16678812,,8899284,9172816,7079972,6640816,,19019384,19411320,23786400,23793040,,24590444,23629892,26090292,26881992,,1968,32,32,1968,,5938288,4608592,2695776,3436156
45,0,16,14,2,0,0,32502908,85266492,100450832,4000,16679608,,9287880,9490336,7084716,6639976,,18617004,19077536,23782372,23789580,,24189072,23296948,26086268,26878544,,1968,32,32,1968,,5938756,4608920,2695768,3436164
47,1,17,15,2,0,0,33637748,84126980,99312884,4000,16680412,,9609432,9982004,7091800,6954512,,18298488,18596388,23770652,23461452,,23870744,22816112,26074568,26551460,,1968,32,32,1968,,5938940,4609228,2695804,3436440
50,0,18,16,2,0,0,34792840,82962004,98149076,4000,16681036,,9952196,10187580,7401316,7251748,,17964052,18382880,23449844,23165228,,23536476,22602884,25754460,26255256,,1968,32,32,1968,,5939144,4609496,2695940,3436456
53,0,19,18,1,0,0,36212568,81526468,96715484,4000,16681960,,10254864,10394728,8004532,7558444,,17640684,18190100,22837456,22858228,,23213972,22410408,25142836,25948268,,1968,32,32,1968,,5939456,4609820,2696216,3436468
56,0,20,19,1,0,0,37441632,80308792,95499048,4000,16682688,,10454236,10707820,8616508,7663068,,17448004,17869960,22242624,22748204,,23021632,22091128,24548016,25838272,,1968,32,32,1968,,5939784,4610196,2696224,3436484
59,0,21,20,1,0,0,38560500,79199048,94390684,4000,16683388,,10541580,11107912,9033996,7877012,,17369316,17476468,21821808,22531456,,22943212,21697748,24127216,25622508,,1968,32,32,1968,,5940060,4610328,2696248,3436752
62,0,22,21,1,0,0,39484968,78241188,93433276,4000,16683848,,10868296,11415796,9127196,8073680,,17023812,17168312,21717784,22331280,,22597960,21389704,24023208,25422404,,1968,32,32,1968,,5940400,4610424,2696260,3436764
65,0,23,22,1,0,0,40513232,77189880,92384180,4000,16684988,,11272424,11627296,9335256,8278256,,16603012,16952220,21504220,22130428,,22178384,21173832,23810404,25221560,,1968,32,32,1968,,5941052,4610632,2696528,3436776
68,0,24,23,1,0,0,41235756,76467440,91662984,4000,16685732,,11274180,11843828,9633700,8484048,,16602312,16713216,21229240,21922672,,22177972,20935736,23535456,25013820,,1968,32,32,1968,,5941332,4611040,2696564,3436796
71,0,25,24,1,0,0,42169100,75569212,90765512,4000,16686480,,11381404,12135652,9951860,8700184,,16510740,16433196,20888972,21736304,,22086504,20656220,23195200,24827588,,1968,32,32,1968,,5941420,4611544,2696576,3436940
74,0,26,24,2,0,0,42582600,75133288,90330284,4000,16687232,,11379488,12341328,10173200,8688584,,16494984,16234288,20670444,21733572,,22071152,20457508,22976744,24824880,,1968,32,32,1968,,5941832,4611736,2696708,3436956
77,0,27,24,2,1,0,43294740,74413736,89613440,4000,16688124,,11496256,12548564,10456876,8793044,,16384952,16021984,20399192,21607608,,21961328,20245464,22706192,24700456,,1968,32,32,1968,,5942132,4612040,2696864,3437088
80,0,28,26,2,0,0,44348816,73364024,88565548,4000,16688768,,11597488,12880308,10673064,9197956,,16281720,15693736,20178712,21209856,,21858972,19918084,22485732,24302760,,1968,32,32,1968,,5942436,4612332,2696880,3437120
83,0,29,28,1,0,0,45573728,72119384,87323804,4000,16690040,,11803660,13176548,10974132,9619388,,16080688,15393120,19854660,20790916,,21658284,19618064,22161704,23885752,,1968,32,32,1968,,5942768,4612984,2696912,3437376
86,0,30,29,1,0,0,46005988,71668876,86873840,4000,16690576,,11815944,13376960,11167528,9645556,,16072800,15163936,19678552,20753588,,21650828,19388980,21985612,23848420,,1968,32,32,1968,,5943264,4613076,2696908,3437328
89,0,31,29,2,0,0,46586560,71105376,86311992,4000,16691208,,11991516,13482164,11297988,9814892,,15892920,15081512,19535232,20595712,,21471768,19306700,21842944,23690580,,1968,32,32,1968,,5943536,4613220,2697100,3437352
92,0,32,31,1,0,0,47421968,70278964,85486328,4000,16691772,,12109088,13903696,11592356,9816828,,15773348,14667828,19242412,20595376,,21352424,18893396,21550248,23690260,,1968,32,32,1968,,5943772,4613440,2697196,3437364
95,0,33,32,1,0,0,48205556,69444128,84654608,4000,16692932,,12315660,14055900,11800096,10033900,,15560800,14498056,19029004,20356268,,21140420,18724288,21336860,23453040,,1968,32,32,1968,,5944308,4613776,2697228,3437620
98,0,34,33,1,0,0,49136424,68560832,83770596,4000,16693448,,12626904,14273904,12008956,10226660,,15247196,14304888,18819364,20189384,,20825820,18531344,21127244,23286188,,1968,32,32,1968,,5944516,4614048,2697244,3437640
101,1,35,34,1,0,0,50319624,67362592,82575692,4000,16694580,,13024068,14428104,12436160,10431292,,14851364,14131144,18400856,19979228,,20432100,18358044,20709500,23076048,,1968,32,32,1968,,5944936,4614464,2697528,3437652
105,0,36,35,1,0,0,51727612,65933584,81147444,4000,16695408,,13844768,14612124,12736212,10534508,,14006564,13951088,18100008,19875924,,19587632,18178364,20408664,22972784,,1968,32,32,1968,,5945300,4614888,2697532,3437688
108,0,37,35,2,0,0,53773672,63909176,79126248,4000,16696340,,14861368,15115800,13047504,10749000,,13016840,13437716,17790172,19664448,,18598120,17665988,20098856,22763284,,1968,32,32,1968,,5945480,4615340,2697572,3437948
111,0,38,37,1,0,0,54298976,63345416,78563172,4000,16697088,,14954608,15218428,13151020,10974920,,12905516,13328216,17681880,19429804,,18487016,17556896,19990600,22528660,,1968,32,32,1968,,5945760,4615752,2697604,3437972
114,0,39,38,1,0,0,55413840,62263620,77483352,4000,16698004,,15363584,15433604,13467924,11148728,,12508600,13133588,17354032,19267400,,18091096,17362488,19663492,22366276,,1968,32,32,1968,,5946204,4615964,2697856,3437980
117,0,40,39,1,0,0,56550148,61118832,76339512,4000,16698632,,15677828,15751364,13762368,11358588,,12180708,12807200,17075088,19055836,,17763416,17036788,19384572,22154736,,1968,32,32,1968,,5946436,4616296,2697892,3438008
120,0,41,40,1,0,0,57673472,60011856,75236908,4000,16701272,,15972104,16254668,13870096,11576604,,11887296,12316984,16973412,18834164,,17470176,16546864,19282908,21936960,,1968,32,32,1968,,5946616,4616448,2697896,3440312
123,0,42,41,1,0,0,58510200,59141960,74367816,4000,16702068,,16098876,16561208,13976572,11873544,,11759976,11990984,16864176,18526824,,17343288,16221120,19173696,21629712,,1968,32,32,1968,,5947108,4616708,2697920,3440332
126,1,43,42,1,0,0,59548376,58058244,73285616,4000,16703044,,16512144,16768856,14192924,12074452,,11347744,11777088,16625560,18307852,,16932280,16007404,18935144,21410788,,1968,32,32,1968,,5947736,4616892,2698060,3440356
130,0,44,42,2,0,0,60221232,57400720,72628572,4000,16703624,,16892096,16865872,14286324,12176940,,10959356,11690512,16544076,18206776,,16544044,15921088,18853708,21309732,,1968,32,32,1968,,5947912,4617244,2698100,3440368
133,0,45,42,3,0,0,61009208,56611820,71843028,4000,16704700,,17112228,17050364,14250780,12595836,,10742164,11493804,16585096,17790756,,16327004,15725576,18894844,20895604,,1968,32,32,1968,,5948080,4617856,2698132,3440632
136,0,46,45,1,0,0,61469372,56187032,71419984,4000,16705600,,17130300,17053840,14668412,12616820,,10736516,11501908,16166824,17781784,,16322232,15733920,18477176,20886656,,1968,32,32,1968,,5948604,4618096,2698260,3440640
139,0,47,46,1,0,0,62263788,55364268,70599724,4000,16707196,,17418588,17150348,14890064,12804788,,10435100,11388532,15945064,17595572,,16021312,15620724,18255496,20702192,,1968,32,32,1968,,5948936,4618264,2698396,3441600
143,0,48,46,2,0,0,63740064,53927296,69163844,4000,16708180,,17831864,17477828,15420156,13010216,,10028164,11091096,15411384,17396652,,15614472,15323536,17722532,20503304,,1968,32,32,1968,,5949060,4618992,2698568,3441560
146,0,49,47,2,0,0,64626424,53016088,68254440,4000,16708204,,17939944,17674104,15696116,13316260,,9917488,10884632,15139432,17074536,,15504284,15117568,17450608,20181980,,1968,32,32,1968,,5949532,4619104,2698592,3440976
149,0,50,48,2,0,0,65847116,51761080,67001224,4000,16708916,,18031036,17984620,16116752,13714708,,9810200,10563956,14711680,16675244,,15397152,14797744,17023612,19782716,,1968,32,32,1968,,5949676,4619380,2698864,3440996
152,1,51,50,1,0,0,67004912,50619456,65859992,4000,16709348,,18162180,18411428,16407360,14023944,,9693172,10139220,14422696,16364368,,15280368,14373104,16734656,19471864,,1968,32,32,1968,,5949968,4619496,2698880,3441004
156,0,52,51,1,0,0,68542212,49068768,64311812,4000,16710760,,18564932,18613484,16930508,14433288,,9288592,9932512,13896520,15951144,,14877244,14167428,16208488,19058652,,1968,32,32,1968,,5950872,4619980,2698892,3441016
159,0,53,52,0,1,0,69882612,47719496,62964420,4000,16711512,,18666572,19321796,17244496,14649748,,9185476,9215788,13582424,15735808,,14774272,13450896,15894416,18844836,,1968,32,32,1968,,5951028,4620244,2698920,3441320
163,0,54,53,1,0,0,70706576,46879984,62125996,4000,16712608,,18989008,19641668,17333756,14742144,,8862212,8905156,13478616,15634000,,14451428,13140900,15790632,18743036,,1968,32,32,1968,,5951468,4620868,2698948,3441324
166,0,55,54,1,0,0,72059124,45516972,60767220,4000,16715872,,19697464,19852700,17561576,14947384,,8140940,8695968,13249008,15431056,,13730956,12934360,15561804,18540100,,1968,32,32,1968,,5951808,4623520,2699220,3441324
169,0,56,55,1,0,0,72553260,45040684,60292268,4000,16716640,,19786552,20066576,17654928,15045204,,8060168,8481804,13170532,15328180,,13650484,12721188,15483348,18437248,,1968,32,32,1968,,5952068,4623976,2699244,3441352
172,0,57,56,0,1,0,73380060,44171420,59425576,4000,16717612,,19988652,20263596,17762588,15365224,,7839708,8268588,13062012,15001112,,13430136,12508488,15374840,18112112,,1968,32,32,1968,,5952176,4624572,2699252,3441612
175,1,58,57,1,0,0,74006360,43562712,58817480,4000,16718236,,20118592,20469544,17959676,15458548,,7735212,8061876,12855228,14910396,,13326004,12301944,15168092,18021440,,1968,32,32,1968,,5952588,4624704,2699296,3441648
179,0,59,58,1,0,0,75245000,42331492,57584476,4000,16715376,,20726068,20572420,18279228,15667284,,7116200,7988496,12519088,14707708,,12708352,12224644,14832712,17818768,,1968,32,32,1968,,5953380,4620772,2699564,3441660
182,0,60,59,1,0,0,76672504,40919292,56173248,4000,16716032,,21138608,20787704,18873280,15872912,,6715448,7754052,11946228,14503564,,12307880,11990828,14259876,17614664,,1968,32,32,1968,,5953692,4621076,2699580,3441684
186,0,61,60,1,0,0,77513572,40063364,55320752,4000,16717480,,21243404,20984572,19093516,16192080,,6605440,7555888,11721460,14180576,,12198652,11793216,14035132,17293752,,1968,32,32,1968,,5954452,4621460,2699616,3441952
189,0,62,61,1,0,0,78560080,39015652,54273536,4000,16718024,,21261776,21188516,19418232,16691556,,6571204,7354224,11406144,13684080,,12164656,11591776,13719832,16797272,,1968,32,32,1968,,5954736,4621688,2699632,3441968
192,0,63,61,2,0,0,79670584,37914540,53174312,4000,16719036,,21465596,21488104,19513856,17203028,,6381220,7062388,11302180,13168752,,11975560,11300324,13616456,16281972,,1968,32,32,1968,,5955080,4622088,2699892,3441976
196,0,64,63,1,0,0,80808684,36758704,52019428,4000,16719876,,21673340,21603704,19818196,17713444,,6152668,6948252,10998800,12658984,,11747372,11186536,13313300,15772220,,1968,32,32,1968,,5955444,4622472,2699960,3442000
199,0,65,64,1,0,0,82154024,35408268,50672260,4000,16720980,,21978836,21906084,20029412,18239692,,5855540,6630972,10788012,12133744,,11450704,10870188,13102536,15248832,,1968,32,32,1968,,5955908,4622856,2699972,3442244
202,0,66,65,0,1,0,83477756,34062304,49327184,4000,16721872,,22195828,22113200,20223460,18945268,,5637264,6414212,10585640,11425188,,11232596,10654036,12900188,14540364,,1968,32,32,1968,,5956124,4623464,2699996,3442288
206,0,67,66,1,0,0,84701788,32849140,48115960,4000,16722836,,22597888,22215836,20634904,19253160,,5228748,6313884,10194528,11111980,,10825148,10553784,12509848,14227180,,1968,32,32,1968,,5956684,4623568,2700276,3442308
209,0,68,67,1,0,0,85634624,31941980,47205956,4000,16719416,,22699212,22431728,21045188,19458496,,5136076,6120864,9773372,10911668,,10732736,10357612,12088716,14026892,,1968,32,32,1968,,5956916,4619876,2700300,3442324
212,1,69,68,1,0,0,86734508,30819108,46085476,4000,16720340,,22803888,22740752,21310220,19879648,,5022084,5801308,9510452,10485264,,10619100,10038300,11825812,13602264,,1968,32,32,1968,,5957288,4620136,2700320,3442596
216,0,70,69,1,0,0,87348460,30176396,45443408,4000,16721036,,22889372,22832724,21449708,20176656,,4925876,5699404,9370112,10181004,,10523328,9936532,11685504,13298044,,1968,32,32,1968,,5957756,4620316,2700344,3442620
220,0,71,69,2,0,0,87867028,29666128,44936720,4000,16723956,,23090828,22927532,21567704,20280964,,4734128,5613392,9242704,10075904,,10331796,9852968,11559012,13192944,,1968,32,32,1968,,5957988,4622704,2700636,3442628
223,1,72,70,2,0,0,88493484,29043504,44315836,4000,16725212,,23215028,23148976,21647692,20481788,,4621692,5396700,9157812,9867300,,10220360,9636956,11474136,12984384,,1968,32,32,1968,,5958440,4623460,2700648,3442664
227,0,73,71,2,0,0,89621400,27930236,43205072,4000,16726076,,23610352,23346944,21865924,20798180,,4239160,5194428,8940848,9555800,,9838008,9434964,11257200,12674900,,1968,32,32,1968,,5958704,4623760,2700684,3442928
230,0,74,72,2,0,0,90429336,27102708,42374308,4000,16722740,,23711404,23547856,22076332,21093744,,4101784,5012508,8726972,9261444,,9701088,9249260,11043340,12380620,,1968,32,32,1968,,5959128,4619960,2700696,3442956
234,0,75,74,1,0,0,91572412,25961064,41234880,4000,16723740,,24121132,23892664,22260544,21298072,,3705576,4666900,8537940,9050648,,9306052,8904648,10854340,12169840,,1968,32,32,1968,,5959596,4620444,2700736,3442964
237,1,76,75,1,0,0,93210280,24332176,39608060,4000,16724604,,24526412,24380624,22795280,21507964,,3298744,4181680,8005728,8846024,,8899460,8420240,10323116,11965244,,1968,32,32,1968,,5959852,4620732,2701020,3443000
241,0,77,76,0,1,0,94120864,23391416,38665768,4000,16721368,,24720792,24580848,23094652,21724572,,3088912,3990516,7696604,8615384,,8690056,8225112,10014012,11736588,,1968,32,32,1968,,5960272,4616800,2701032,3443264
245,0,78,77,1,0,0,95166224,22364540,37639492,4000,16721932,,24975812,24991328,23180700,22018384,,2835452,3567820,7625244,8336024,,8436876,7802668,9942672,11457276,,1968,32,32,1968,,5960576,4617004,2701056,3443296
248,1,79,78,1,0,0,96166196,21354104,36630972,4000,16723144,,25552540,25188684,23303496,22121476,,2247636,3364964,7510588,8230916,,7850516,7600160,9828100,11352196,,1968,32,32,1968,,5961284,4617348,2701192,3443320
252,0,80,78,2,0,0,97007244,20501708,35776140,4000,16720064,,25747276,25513616,23502936,22243416,,2049220,3049560,7299244,8103684,,7652320,7281212,9617632,11224976,,1968,32,32,1968,,5961516,4613876,2701352,3443320
256,0,81,80,1,0,0,98222388,19285060,34562848,4000,16721212,,25957140,25818912,23810904,22635432,,1841704,2742108,6995612,7705636,,7445308,6974648,9314060,10828832,,1968,32,32,1968,,5961996,4614216,2701392,3443608
260,0,82,81,1,0,0,99277884,18266300,33534348,4000,16710664,,26191924,26014132,23915404,23156424,,1622708,2574740,6880984,7187868,,7226816,6795276,9199484,10312772,,1968,32,32,1968,,5962480,4602212,2701432,3444540
264,0,83,82,1,0,0,99999760,17520936,32790112,4000,16710308,,26281400,26222024,24241324,23255012,,1525324,2349808,6559596,7086208,,7130700,6570932,8879084,10209396,,1968,32,32,1968,,5962972,4602796,2701716,3442824
268,0,84,83,1,0,0,100824464,16710484,31980904,4000,16710964,,26369164,26569260,24426372,23459668,,1437908,2003496,6384188,6884892,,7043520,6225616,8703688,10008080,,1968,32,32,1968,,5963228,4603188,2701720,3442828
271,1,85,84,1,0,0,102021504,15521196,30781024,4000,16699472,,26461064,26940504,24639624,23980312,,1343584,1649828,6168956,6358828,,6949472,5859896,8488492,9483164,,1968,32,32,1968,,5963504,4591100,2701752,3443116
275,0,86,85,1,0,0,103080616,14447808,29708520,4000,16700436,,26605188,27145328,25052216,24277884,,1190484,1446672,5759264,6051388,,6797016,5656940,8078828,9175736,,1968,32,32,1968,,5964232,4591296,2701780,3443128
278,1,87,85,2,0,0,103704380,13830376,29091808,4000,16701196,,26704844,27350288,25160240,24489008,,1107452,1226552,5648996,5847376,,6714192,5437172,7968692,8971752,,1968,32,32,1968,,5964440,4591628,2701968,3443160
282,0,88,85,3,0,0,104406392,13114548,28365432,4000,16689580,,26788940,27562828,25357876,24696748,,1010776,1023720,5441332,5638720,,6618368,5222908,7761044,8763112,,1968,32,32,1968,,5964620,4579824,2701968,3443168
285,0,89,87,2,0,0,105754692,11819800,27074812,4000,16690944,,27207932,27862464,25667756,25016540,,628384,733236,5140276,5317904,,6236576,4933088,7460864,8444284,,1968,32,32,1968,,5965180,4580176,2702132,3443456
289,0,90,89,1,0,0,106536164,11013212,26264868,4000,16687564,,27403000,28065972,25867028,25200164,,423884,532364,4925572,5131392,,6028432,4732488,7246192,8257756,,1968,32,32,1968,,5961476,4580448,2702160,3443480
293,0,91,90,1,0,0,107290376,10360524,25339892,3980,16413916,,27518288,28273656,26090092,25408340,,386596,345196,4706404,4922328,,5721336,4541836,7028008,8048712,,1948,32,32,1968,,5691028,4576964,2702428,3443496
296,1,92,91,1,0,0,107905664,9829560,24246040,3980,15851380,,27637596,28297392,26364572,25606104,,389176,285940,4429880,4724564,,5429160,4214400,6751516,7850964,,1948,32,32,1968,,5396260,4309128,2702468,3443524
300,1,93,92,0,1,0,108798608,9411204,23279252,3980,15302852,,27830608,28572516,26572048,25823436,,307000,368960,4228684,4506560,,5211820,3883880,6550372,7633180,,1948,32,32,1968,,5261092,3895576,2702516,3443668
304,0,94,92,2,0,0,109512196,9080328,22543424,3980,14897984,,28020676,28687084,26887284,25917152,,354412,391648,3917268,4417000,,4989404,3771424,6238976,7543620,,1948,32,32,1968,,4991340,3760432,2702532,3443680
308,1,95,93,2,0,0,110399428,8386748,21576180,3980,14621504,,28253792,28785948,27207360,26152328,,348104,281984,3580872,4175788,,4706336,3662128,5903572,7304144,,1948,32,32,1968,,4714048,3760800,2702824,3443832
312,0,96,95,1,0,0,111510196,7883280,20396124,3972,13944288,,28540300,29043936,27494968,26430992,,348820,341232,3297848,3895380,,4299528,3452224,5620576,7023796,,1940,32,32,1968,,4306540,3491028,2702860,3443860
316,0,97,96,1,0,0,112418164,7208604,19456320,3952,13677456,,28654572,29310868,27913360,26539364,,253984,274664,2887180,3792776,,4070092,3253124,5209928,6923176,,1920,32,32,1968,,4171944,3358520,2702864,3444128
319,1,98,97,0,1,0,113700356,6727944,18187248,3924,12889780,,28949400,29585232,28227384,26938340,,386752,379212,2571284,3390696,,3820044,2951984,4894080,6521140,,1892,32,32,1968,,3789840,2952872,2702912,3444156
323,1,99,98,1,0,0,114723464,5948192,17138844,3924,12621928,,29257904,29691688,28422640,27351232,,342016,256796,2370276,2979104,,3505252,2829976,4694036,6109580,,1892,32,32,1968,,3521324,2953236,2703192,3444176
