Start,GetPodsTime,Wanted,Running,Creating,Pending,Terminating,Total Active Memory,Total Free Memory,Total Available,Total Buffers,Total Cached,Active,0,1,2,3,Free,0,1,2,3,Available,0,1,2,3,Buffers,0,1,2,3,Cached,0,1,2,3
67,0,23,21,2,0,0,31229952,70088296,98383168,8080,29546548,,7058496,8668596,8773196,6729664,,19081680,15806408,15883212,19316996,,25373216,23701772,23595728,25712452,,2020,2020,2020,2020,,6609760,8206604,8022744,6707440
70,0,24,23,1,0,0,32271764,69062644,97359048,8080,29547220,,7365304,8978364,8889808,7038288,,18783160,15500808,15771268,19007408,,25074704,23396588,23484868,25402888,,2020,2020,2020,2020,,6609772,8207000,8022992,6707456
73,0,25,24,1,0,0,32881840,68458456,96756848,8080,29548084,,7479744,9173236,9090600,7138260,,18670440,15315900,15576932,18895184,,24962156,23211840,23292160,25290692,,2020,2020,2020,2020,,6609912,8207120,8023588,6707464
76,0,26,25,1,0,0,34040412,67288876,95593776,8080,29549680,,7686312,9378280,9396240,7579580,,18448720,15120544,15258040,18461572,,24742476,23016604,22973368,24861328,,2020,2020,2020,2020,,6610064,8207224,8023696,6708696
79,0,27,26,1,0,0,35197600,66138948,94447148,8080,29550508,,7882288,9598152,9798352,7918808,,18265724,14886620,14866444,18120160,,24559516,22785148,22581952,24520532,,2020,2020,2020,2020,,6610076,8207764,8023864,6708804
81,1,28,27,1,0,0,35960140,65355220,93665948,8080,29551220,,8087108,9897232,9911752,8064048,,18057344,14573628,14748828,17975420,,24351152,22472272,22466680,24375844,,2020,2020,2020,2020,,6610096,8207880,8024464,6708780
84,1,29,28,1,0,0,37064116,64233256,92545160,8080,29552152,,8302672,10205000,10187580,8368864,,17821496,14261984,14474488,17675288,,24115692,22160912,22192832,24075724,,2020,2020,2020,2020,,6610368,8208164,8024820,6708800
88,0,30,29,0,1,0,38300552,62967064,91282672,8080,29552920,,8814084,10406548,10392752,8687168,,17323420,14055124,14254312,17334208,,23619584,21954236,21972696,23736156,,2020,2020,2020,2020,,6610504,8208344,8024876,6709196
90,1,31,30,1,0,0,39219648,62086268,90402432,8080,29553424,,9009260,10626008,10701108,8883272,,17128320,13857960,13949660,17150328,,23424492,21757364,21668260,23552316,,2020,2020,2020,2020,,6610524,8208584,8025108,6709208
93,1,32,31,1,0,0,40042172,61203156,89521940,8080,29554184,,9213068,10924728,10818240,9086136,,16921280,13536680,13818876,16926320,,23217472,21438140,21537952,23328376,,2020,2020,2020,2020,,6610540,8208932,8025492,6709220
97,0,33,31,1,1,0,41693052,59577316,87900180,8080,29554972,,9416976,11335984,11225456,9714636,,16709780,13125856,13421568,16320112,,23005980,21027592,21142596,22724012,,2020,2020,2020,2020,,6610540,8209148,8025804,6709480
100,0,34,33,1,0,0,42307560,58972364,87296196,8080,29555736,,9529604,11439032,11428736,9910188,,16607176,13026760,13213720,16124708,,22903584,20928900,20935032,22528680,,2020,2020,2020,2020,,6610696,8209544,8025984,6709512
103,0,35,34,1,0,0,43429516,57803000,86130976,8080,29556680,,9828656,11661904,11623892,10315064,,16283808,12791152,13021108,15706932,,22582032,20695248,20742768,22110928,,2020,2020,2020,2020,,6610840,8210012,8026304,6709524
106,1,36,35,1,0,0,44785748,56470672,84801784,8080,29557736,,10137252,12082576,12046188,10519732,,15987744,12390084,12598940,15493904,,22286148,20294892,20322832,21897912,,2020,2020,2020,2020,,6610988,8210436,8026768,6709544
110,0,37,36,1,0,0,45608044,55656948,83988396,8080,29557720,,10352588,12390264,12343080,10522112,,15792216,12072868,12297580,15494284,,22090844,19977892,20021992,21897668,,2020,2020,2020,2020,,6611088,8210640,8027212,6708780
