Start,GetPodsTime,Wanted,Running,Creating,Pending,Terminating,Total Active Memory,Total Free Memory,Total Available,Total Buffers,Total Cached,Active,0,1,2,3,Free,0,1,2,3,Available,0,1,2,3,Buffers,0,1,2,3,Cached,0,1,2,3
0,0,0,0,0,0,108,14759812,109935272,117996216,2016,9619812,,4929536,3977788,5106380,746108,,26600820,27645520,23946652,31742280,,28996500,29033124,27914068,32052524,,40,32,32,1912,,2775632,1804652,4381776,657752
3,0,1,0,1,0,108,14815320,109883220,117957932,2016,9633500,,4954428,3979436,5107092,774364,,26570132,27658872,23942232,31711984,,28965856,29046488,27909772,32035816,,40,32,32,1912,,2775708,1804672,4381944,671176
6,0,2,0,1,0,108,15436736,108387512,117488060,2024,10716372,,5145672,3990328,5107524,1193212,,26366160,27648424,23949420,30423508,,28762508,29036200,27917356,31771996,,40,32,32,1920,,2775892,1804900,4382308,1753272
8,1,3,1,2,0,108,16295052,107270432,116595212,2024,10939080,,5642908,4297184,5107036,1247924,,25860156,27340720,23941804,30127752,,28256528,28728540,27911724,31698420,,40,32,32,1920,,2775908,1805040,4384364,1973768
11,0,4,2,1,1,91,17114080,106347588,115861068,2072,11127096,,5969104,4701888,5096360,1346728,,25541944,26936220,23974928,29894496,,27938448,28324128,27945060,31653432,,40,32,32,1968,,2776080,1805152,4384568,2161296
14,0,5,3,2,0,49,18314268,105107940,114675048,2072,11179440,,6479528,5119800,5310804,1404136,,25028740,26510264,23739872,29829064,,27439684,27898508,27715284,31621572,,40,32,32,1968,,2789888,1805392,4389656,2194504
17,1,6,5,0,1,4,20026096,103337160,112971256,2072,11243316,,7011268,5620956,5860620,1533252,,24487840,25992612,23175752,29680956,,26948360,27381368,27151476,31490052,,40,32,32,1968,,2839616,1805612,4389984,2208104
20,0,7,6,1,0,1,22020888,101339924,111150524,2072,11416408,,7223976,5926756,6130592,2739564,,24278192,25688340,22911616,28461776,,26738732,27077112,26887512,30447168,,40,32,32,1968,,2839628,1805632,4390124,2381024
23,0,8,7,1,0,1,22768292,100587312,110409616,2072,11425792,,7227324,6027908,6139612,3373448,,24276012,25596784,22908208,27806308,,26736672,26985572,26884396,29802976,,40,32,32,1968,,2839816,1805656,4390480,2389840
26,0,9,7,2,0,1,23564356,99802156,109628300,2072,11428652,,7283640,6029364,6155644,4095708,,24210204,25602592,22894688,27094672,,26671596,26991392,26871244,29094068,,40,32,32,1968,,2840452,1805676,4390832,2391692
28,0,10,8,2,0,1,24009632,99336664,109167592,2072,11433008,,7395996,6051024,6156340,4406272,,24095932,25570276,22898364,26772092,,26561044,26959652,26875228,28771668,,40,32,32,1968,,2844208,1805824,4391132,2391844
31,0,11,9,2,0,0,24264228,99078992,108914032,2072,11436516,,6431968,6555276,6554612,4722372,,25064060,25067900,22487752,26459280,,27530264,26457748,26465744,28460276,,40,32,32,1968,,2845188,1805964,4391672,2393692
33,1,12,11,1,0,0,25621304,97712972,107549880,2072,11437732,,6876380,6853448,7079424,4812052,,24626320,24763984,21947748,26374920,,27093152,26153868,25926908,28375952,,40,32,32,1968,,2845912,1806004,4392088,2393728
36,0,13,12,1,0,0,27391108,95917980,105759192,2072,11441136,,7394124,7057684,7788900,5150400,,24089328,24568964,21253268,26006420,,26558704,25958860,25233032,28008596,,40,32,32,1968,,2848444,1806016,4392636,2394040
39,0,14,13,1,0,0,28561924,94727628,104574668,2072,11446904,,7752972,7054252,8196528,5558172,,23720140,24558796,20846532,25602160,,26191740,25948700,24826372,27607856,,40,32,32,1968,,2850652,1806020,4392708,2397524
41,1,15,14,1,0,0,29375800,93904536,103754192,2072,11448052,,8172284,7162024,8189708,5851784,,23294040,24445060,20854072,25311364,,25767012,25835936,24834016,27317228,,40,32,32,1968,,2851268,1806284,4392816,2397684
44,0,16,15,1,0,0,30224460,93087836,102940384,2072,11450156,,8538656,7414220,8408368,5863216,,22941400,24217968,20632640,25295828,,25415900,25608940,24613632,27301912,,40,32,32,1968,,2852744,1806320,4393172,2397920
47,0,17,16,1,0,0,31466140,91849824,101706012,2072,11452820,,8815084,7670132,8811320,6169604,,22661496,23946576,20235700,25006052,,25137596,25337544,24216972,27013900,,40,32,32,1968,,2854320,1806344,4393420,2398736
50,0,18,17,1,0,0,32706940,90572400,100429772,2072,11454084,,9028992,7977948,9221688,6478312,,22444092,23635952,19798092,24694264,,24921028,25026924,23779640,26702180,,40,32,32,1968,,2855176,1806356,4393688,2398864
53,0,19,17,2,0,0,33402396,89874192,99735048,2072,11456064,,9192636,8193312,9225260,6791188,,22268828,23426736,19793940,24384688,,24748020,24818696,23775660,26392672,,40,32,32,1968,,2856656,1806636,4393864,2398908
56,0,20,19,1,0,0,34402996,88888268,98759188,2072,11465424,,9487548,8491180,9531856,6892412,,21985216,23116752,19496972,24289328,,24464740,24508748,23480200,26305500,,40,32,32,1968,,2856940,1806660,4394696,2407128
59,0,21,20,1,0,0,35752100,87503344,97481684,2072,11571876,,9693784,8798268,9934576,7325472,,21768192,22812920,19084556,23837676,,24248060,24204932,23067972,25960720,,40,32,32,1968,,2857268,1806664,4394848,2513096
61,1,22,21,1,0,0,36722840,86526188,96509688,2072,11576836,,9807336,9003136,10244260,7668108,,21658348,22608528,18773556,23485756,,24138520,24000552,22757360,25613256,,40,32,32,1968,,2857616,1806688,4395280,2517252
64,1,23,22,1,0,0,37470224,85792228,95824948,2072,11624260,,10221640,9218688,10234668,7795228,,21255556,22397680,18780512,23358480,,23736928,23790448,22764676,25532896,,40,32,32,1968,,2858040,1806892,4395604,2563724
67,1,24,23,1,0,0,38962520,84277800,94313016,2072,11625648,,10693936,9612300,10555148,8101136,,20769204,22004040,18460176,23044380,,23251200,23397056,22445712,25219048,,40,32,32,1968,,2858640,1806984,4396172,2563852
